Gene.Symbol,ENTREZ_GENE_ID
ATP6V1D,51382
WNT16,51384
NIP7,51388
RWDD1,51389
AIG1,51390
TRPV2,51393
COMMD10,51397
PPME1,51400
PRKAG2,51422
POLK,51426
ZNF107,51427
SNX9,51429
ANAPC5,51433
ANAPC7,51434
SCARA3,51435
YTHDF2,51441
RNF138,51444
IP6K2,51447
PCYOX1,51449
GULP1,51454
REV1,51455
SFMBT1,51460
UBE2J1,51465
EVL,51466
DCDC2,51473
LIMA1,51474
ISYNA1,51477
ANKFY1,51479
C9orf114,51490
RTCB,51493
PTPLAD1,51495
CTDSPL2,51496
NELFCD,51497
C11orf73,51501
CWC15,51503
RTFDC1,51507
GTSE1,51512
ETV7,51513
DTL,51514
NCKIPSD,51517
LARS,51520
TMEM14C,51522
CXXC5,51523
TMEM138,51524
GSKIP,51527
JKAMP,51528
ANAPC11,51529
ZC3HC1,51530
VTA1,51534
PPHLN1,51535
MTFP1,51537
ZCCHC17,51538
VPS54,51542
ZNF581,51545
SIRT6,51548
CINP,51550
PEX5L,51555
NT5DC3,51559
RAB6B,51560
IL23A /// TCRBV6S2A1N1T,51561
HDAC7,51564
ARMCX3,51566
UFM1,51569
FAM49B,51571
GDE1,51573
LARP7,51574
ESF1,51575
PCF11,51585
NBAS,51594
NOP58,51602
TRMT6,51605
GET4,51608
DPH5,51611
TAF9B,51616
KLF13,51621
DYNC2LI1,51626
SLC25A39,51629
LUC7L2,51631
OTUD6B,51633
DHRS7,51635
SF3B6,51639
TMBIM4,51643
PPIL1,51645
YPEL5,51646
MRPS23,51649
RASD1,51655
STYXL1,51657
GINS2,51659
MPC1,51660
FKBP7,51661
ASB1,51665
ASB4,51666
NUB1,51667
ASB2,51676
SUFU,51684
LSM8,51691
CPSF3,51692
TRAPPC2L,51693
HECA,51696
VPS29,51699
NLK,51701
ACSL5,51703
GPRC5B,51704
EMCN,51705
ZNF44,51710
SELT,51714
RAB23,51715
CAB39,51719
FBXO40,51725
DNAJB11,51726
CMPK1,51727
POLR3K,51728
WBP11,51729
UPB1,51733
RAPGEF6,51735
GHRL,51738
WWOX,51741
ARID4B,51742
CD244,51744
LUC7L3,51747
TMEM8B,51754
CDK12,51755
SYT17,51760
ATP8A2,51761
RAB8B,51762
MST4,51765
TM7SF3,51768
RSF1,51773
ZAK,51776
SIX4,51804
COQ3,51805
PHAX,51808
GALNT7,51809
BCL11A,53335
IL17D,53342
CHIC1,53344
TM6SF2,53345
ZFYVE1,53349
PANK1,53354
SHC3,53358
NUP54,53371
CLIC5,53405
ADAM22,53616
PRKAG3,53632
S1PR5,53637
FXYD5,53827
FXYD4,53828
GPR84,53831
IL20RA,53832
IL20RB,53833
FGFRL1,53834
MYO3A,53904
RAB4B,53916
RAB24,53917
SLCO1C1,53919
PPIL3,53938
FTHL17,53940
CNTN5,53942
CSNK1G1,53944
CPSF2,53981
BRWD1,54014
SLC37A1,54020
RBM11,54033
C21orf58,54058
YBEY,54059
SMIM11,54065
MIS18A,54069
LINC00158,54072
LINC00113,54088
SETD4,54093
FAM3B,54097
RIPK4,54101
CLIC6,54102
TLR9,54106
CHRAC1,54108
MRPL39,54148
C21orf91,54149
DCUN1D1,54165
NANS,54187
CYCS,54205
ERRFI1,54206
KCNK10,54207
SNTG1,54212
GPR173,54328
GPR85,54329
GNG2,54331
GDAP1,54332
WNT4,54361
SLC38A2,54407
NLGN3,54413
SIAE,54414
TAS2R5,54429
DNAJC10,54431
SH3TC1,54436
SEMA5B,54437
RBM27,54439
KCTD5,54442
ANLN,54443
RIN2,54453
ATAD2B,54454
MOV10L1,54456
TAF7L,54457
MRPS21,54460
FBXW5,54461
XRN1,54464
ANKIB1,54467
ZFAND6,54469
MIEF1,54471
TOLLIP,54472
RNF216,54476
PLEKHA5,54477
TRMT13,54482
FAM105A,54491
NEURL1B,54492
C11orf71,54494
TMX3,54495
HEATR5B,54497
RBM47,54502
ZDHHC13,54503
ADAMTSL4,54507
RHOF,54509
PCDH18,54510
HMGCLL1,54511
MTRF1L,54516
APBB1IP,54518
CCDC93,54520
WDR44,54521
ANKRD16,54522
USP53,54532
MRPL50,54534
EXOC6,54536
ROBO4,54538
FAM193B,54540
RC3H2,54542
MTMR12,54545
SDK2,54549
DDX49,54555
ING3,54556
SGTB,54557
SPATA6,54558
EPB41L4B,54566
DLL4,54567
UGT1A6,54578
SCAND2P,54581
EGLN1,54583
GNB1L,54584
LZTFL1,54585
EQTN,54586
L1TD1,54596
NDFIP2,54602
DDX56,54606
INO80,54617
CCNJ,54619
FBXL19,54620
VSIG10,54621
ARL15,54622
PARP14,54625
HES2,54626
MAP10,54627
FAM63B,54629
UGT1A1,54658
PCDHB18,54660
WDR74,54663
TMEM106B,54664
RSBN1,54665
CRLS1,54675
GTPBP2,54676
CROT,54677
ZNHIT6,54680
PDP1,54704
GPN2,54707
5-Mar,54708
CNGB3,54714
RBFOX1,54715
SLC6A20,54716
OTUD4,54726
MPHOSPH8,54737
XAF1,54739
LEPROT,54741
LY6K,54742
EPDR1,54749
FBLIM1,54751
ZNF853,54753
IL17RD,54756
FAM20A,54757
KLHDC4,54758
PCSK4,54760
ROPN1,54763
ZRANB1,54764
DIRAS2,54769
PPP1R12C,54776
NSMCE4A,54780
C17orf59,54785
TET2,54790
BNC2,54796
DCHS2,54798
MBTD1,54799
KLHL24,54800
HAUS6,54801
AHI1,54806
DYM,54808
SAMD9,54809
GIPC2,54810
ZNF562,54811
AFTPH,54812
KLHL28,54813
GATAD2A,54815
ZCCHC10,54819
NDE1,54820
TRPM7,54822
SWT1,54823
ASPN,54829
NUP62CL,54830
VPS13C,54832
BSPRY,54836
APTX,54840
BIVM,54841
MFSD6,54842
SYTL2,54843
ESRP1,54845
DEF8,54849
FBXL12,54850
PAQR5,54852
WDR55,54853
FAM46C,54855
GON4L,54856
PGPEP1,54858
ELP6,54859
TOR4A,54863
GPATCH4,54865
QRICH1,54870
PIGG,54872
PALMD,54873
CNTLN,54875
DCAF16,54876
ZCCHC2,54877
DPP8,54878
ST7L,54879
BCOR,54880
ANKHD1,54882
CWC25,54883
TBC1D8B,54885
UHRF1BP1,54887
NSUN2,54888
ALKBH5,54890
INO80D,54891
MTMR10,54893
CASZ1,54897
PXK,54899
WHSC1L1,54904
FAM208B,54906
RPP25,54913
FOCAD,54914
TMEM260,54916
CMTM6,54918
CHTF8,54921
RASIP1,54922
UBE2R2,54926
CHCHD3,54927
IMPAD1,54928
TRMT10C,54931
EXD3,54932
DUSP23,54935
ADPRHL2,54936
OCIAD1,54940
RNF125,54941
LOC54944,54944
SLC41A3,54946
LPCAT2,54947
SDHAF2,54949
TRNAU1AP,54952
C1orf27,54953
FAM120C,54954
TXNL4B,54957
GEMIN8,54960
UCKL1,54963
C1orf56,54964
PIGX,54965
TMEM70,54968
TTC12,54970
BANP,54971
TMEM132A,54972
CPSF3L,54973
SLC35F6,54978
PINX1,54984
ULK4,54986
ZNF770,54989
ZSCAN2,54993
GID8,54994
2-Mar,54996
TESC,54997
AURKAIP1,54998
TUG1,55000
TTC22,55001
TMCO3,55002
LAMTOR1,55004
FAM118A,55007
PARPBP,55010
PPP2R3C,55012
STX17,55014
1-Mar,55016
C14orf119,55017
PID1,55022
PHIP,55023
BANK1,55024
C17orf80,55028
USP47,55031
FKBP14,55033
MOCOS,55034
CCDC40,55036
PTCD3,55037
EPN3,55040
PLEKHB2,55041
NRDE2,55051
MRPL20,55052
ATG16L1,55054
ZWILCH,55055
FLJ10038,55056
SUSD4,55061
ZCWPW1,55063
SPATA6L,55064
PDPR,55066
TMEM248,55069
C9orf40,55071
RNF31,55072
LRRC37A4P,55073
OXR1,55074
UACA,55075
FEZF2,55079
IFT57,55081
ARGLU1,55082
KIF26B,55083
SOBP,55084
CCDC186,55088
SAMD4B,55095
ATG2B,55102
RALGPS2,55103
GPATCH2,55105
AGGF1,55109
MAGOHB,55110
WDR60,55112
SLC6A15,55117
PRPF38B,55119
AKIRIN2,55122
PIWIL2,55124
HEATR1,55127
ARMC4,55130
LARP1B,55132
FIGN,55137
ELP3,55140
HAUS2,55142
ZDHHC4,55146
MTPAP,55149
TMEM38B,55151
SDAD1,55153
MSTO1,55154
ARMC1,55156
TMEM33,55161
PNPO,55163
PRMT6,55170
MRPS10,55173
INTS10,55174
SEC61A2,55176
LINS,55180
SLC25A36,55186
RIC8B,55188
NADSYN1,55191
PBRM1,55193
EVA1B,55194
C14orf105,55195
KIAA1551,55196
RPRD1A,55197
ZNF532,55205
SBNO1,55206
ARL8B,55207
SETD5,55209
ATAD3A,55210
DPPA4,55211
BBS7,55212
RCBTB1,55213
LEPREL1,55214
FANCI,55215
C11orf57,55216
TMLHE,55217
EXD2,55218
TMEM57,55219
KLHDC8A,55220
TRIM62,55223
RAVER2,55225
USP40,55230
SMU1,55234
UBA6,55236
SLC38A7,55238
OGFOD1,55239
KIRREL,55243
UQCC1,55245
CCDC25,55246
TMEM206,55248
ELP2,55250
PCMTD2,55251
ASXL2,55252
TMEM39A,55254
WDR41,55255
ADI1,55256
THNSL2,55258
TMEM143,55260
TMEM19,55266
ECHDC2,55268
PSPC1,55269
PHF10,55274
VPS53,55275
PGM2,55276
FGGY,55277
QRSL1,55278
ZNF654,55279
CWF19L1,55280
MCOLN3,55283
UBE2W,55284
RBM41,55285
C4orf19,55286
TMEM40,55287
RHOT1,55288
ACOXL,55289
PPP6R3,55291
UEVLD,55293
FBXW7,55294
OLAH,55301
SPTLC3,55304
CPPED1,55313
TMEM144,55314
MIS18BP1,55320
LARP6,55323
AGPAT5,55326
LIN7C,55327
RNLS,55328
BLOC1S4,55330
ACER3,55331
SLC39A9,55334
NIPSNAP3B,55335
LSG1,55341
STRBP,55342
SLC35C1,55343
PLCXD1,55344
ZGRF1,55345
TCP11L1,55346
ABHD10,55347
CHDH,55349
COPRS,55352
ORF1,55354
SLC22A15,55356
TMEM63B,55362
HEMGN,55363
IMPACT,55364
LGR4,55366
PPP4R1L /// PPP4R1L /// PPP4R1L,55370
LRRC59,55379
MEG3,55384
PRO2214,55387
MCM10,55388
C17orf85,55421
ZNF331,55422
SIRPG,55423
GPALPP1,55425
YOD1,55432
AP1AR,55435
STRADB,55437
DHRS4-AS1,55449
CAMK2N1,55450
CSGALNACT2,55454
PRO1082,55460
DNAJA4,55466
NDUFAF7,55471
PARL,55486
ETNK1,55500
CHST12,55501
HES6,55502
TNFRSF19,55504
SMPD3,55512
ELAC1,55520
TRIM36,55521
DHTKD1,55526
FEM1A,55527
TMEM55A,55529
SVOP,55530
MAML3,55534
CDCA7L,55536
IL17RB,55540
ZNF823,55552
SOX6,55553
KLK15,55554
ZNF821,55565
GALNT10,55568
CNOT11,55571
FOXRED1,55572
STAB2,55576
SUPT20H,55578
KIF27,55582
UBE2Q1,55585
MIOX,55586
MED29,55588
BMP2K,55589
VEZT,55591
GOLGA2P5,55592
OTUD5,55593
ZCCHC8,55596
RNPC3,55599
ITLN1,55600
FAM46A,55603
LRRC16A,55604
KIF21A,55605
PPP1R9A,55607
ANKRD10,55608
ZNF280C,55609
CCDC132,55610
FERMT1,55612
KIF16B,55614
TASP1,55617
TTC27,55622
POMGNT1,55624
AMBRA1,55626
ZNF407,55628
PNRC2,55629
G2E3,55632
TBC1D22B,55633
DEPDC1,55635
CHD7,55636
FLVCR2,55640
LYAR,55646
RAB20,55647
BCAS4,55653
TMEM127,55654
NLRP2,55655
RNF126,55658
ZNF416,55659
PRPF40A,55660
HIF1AN,55662
CDC37L1,55664
URGCP,55665
DENND4C,55667
GPATCH2L,55668
PEX26,55670
SMEK1,55671
NBPF1,55672
SLC30A6,55676
IWS1,55677
RUFY2,55680
SCYL2,55681
KANSL3,55683
RABL6,55684
MREG,55686
PACS1,55690
FRMD4A,55691
LUC7L,55692
KDM4D,55693
RBM22,55696
RADIL,55698
ARHGEF40,55701
CCDC88A,55704
IPO9,55705
NDC1,55706
NECAP2,55707
KBTBD4,55709
FAR2,55711
ZNF334,55713
TENM3,55714
WDR11,55717
POLR3E,55718
FAM178A,55719
TSR1,55720
BTBD7,55727
N4BP2,55728
ATF7IP,55729
FAM222B,55731
ZFP64,55734
VPS35,55737
ARFGAP1,55738
ENAH,55740
PARVA,55742
CHFR,55743
COA1,55744
AP5M1,55745
NUP133,55746
CNDP2,55748
CCAR1,55749
11-Sep,55752
TMEM30A,55754
CDK5RAP2,55755
INTS9,55756
UGGT2,55757
RCOR3,55758
WDR12,55759
TTC17,55761
ZNF701,55762
H2AFJ,55766
ZNF83,55769
EXOC2,55770
PRR11,55771
TBC1D23,55773
TDP1,55775
SAYSD1,55776
MBD5,55777
WDR52,55779
ERMARD,55780
RIOK2,55781
CMTR2,55783
MCTP2,55784
FGD6,55785
TXLNG,55787
LMBRD1,55788
DEPDC1B,55789
FAM63A,55793
PCID2,55795
MBNL3,55796
DCP1A,55802
ADAP2,55803
HR,55806
ST6GALNAC1,55808
TRERF1,55809
SPATA7,55812
UTP6,55813
BDP1,55814
KDM3A,55818
RNF130,55819
PAG1,55824
PECR,55825
DCAF6,55827
VIMP,55829
EMC3,55831
CAND1,55832
CENPJ,55835
CENPN,55839
WWC3,55841
PPP2R2D,55844
BRK1,55845
KIZ /// PLK1S1,55857
TMEM165,55858
ECHDC1,55862
HDAC8,55869
ASH1L,55870
GSDMB,55876
GABRQ,55879
LMO3,55885
ZKSCAN7,55888
GPRC5C,55890
MYNN,55892
ZNF395,55893
MESP1,55897
ZNF302,55900
ACSS2,55902
KMT2E,55904
ZC4H2,55906
CMAS,55907
ERBB2IP,55914
LANCL2,55915
CTTNBP2NL,55917
RCC2,55920
DMAP1,55929
LIN37,55957
KLHL9,55958
SULF2,55959
3-Sep,55964
NDUFA12,55967
NSFL1C,55968
GNG12,55970
BAIAP2L1,55971
SLC25A40,55972
BCAP29,55973
KLHL7,55975
CFC1,55997
NXF5,55998
NXF3,56000
SMG9,56006
PDGFC,56034
ALG1,56052
UBFD1,56061
TMEM234,56063
PCDHGC5,56097
PCDHGC4,56098
PCDHGB8P,56120
PCDHB15,56121
PCDHB14,56122
PCDHB13,56123
PCDHB9,56127
PCDHB7,56129
PCDHB6,56130
PCDHB4,56131
PCDHB3,56132
PCDHB2,56133
PCDHAC2,56134
TEX15,56154
TEX13A,56157
TEX11,56159
NDNL2,56160
RNF17,56163
STK31,56164
GSDMC,56169
DNAH7,56171
ANKH,56172
MTFR1L,56181
LMOD3,56203
FAM214A,56204
SUSD2,56241
ZNF253,56242
KIAA1217,56243
C21orf62,56245
RNF20,56254
SERTAD4,56256
GPCPD1,56261
LRRC8A,56262
CPXM1,56265
METTL3,56339
PRMT8,56341
CTPS2,56474
CCL28,56477
EIF4ENIF1,56478
KCNQ5,56479
DNAJC12,56521
CYP26B1,56603
ERO1LB,56605
SLC2A9,56606
BCCIP,56647
EIF5A2,56648
CLDND1,56650
LINC00470,56651
POLE4,56655
PANX2,56666
MUC13,56667
SUCNR1,56670
AKIP1,56672
TMEM9B,56674
NRIP3,56675
C21orf59,56683
JPH1,56704
SLC2A4RG,56731
BARHL1,56751
FMN2,56776
ZC3HAV1,56829
IFNK,56832
TCEAL7,56849
GRIPAP1,56850
EMC7,56851
RAD18,56852
CELF4,56853
CDC42SE1,56882
FSTL5,56884
UGGT1,56886
KCMF1,56888
TM9SF3,56889
UBQLN4,56893
AGPAT3,56894
AGPAT4,56895
DPYSL5,56896
WRNIP1,56897
BDH2,56898
ANKS1B,56899
TMEM167B,56900
PNO1,56902
PAPOLB,56903
SH3GLB2,56904
SPIRE1,56907
STARD7,56910
C1GALT1,56913
SMARCAD1,56916
MEIS3,56917
DHX33,56919
NMUR2,56923
SPPL2B,56928
DUS3L,56931
CA10,56934
PMEPA1,56937
ARNTL2,56938
ENY2,56943
MRPS22,56945
C11orf30,56946
MFF,56947
SMYD2,56950
C5orf15,56951
PRTFDC1,56952
OTUD7B,56957
SHD,56961
RGMA,56963
WDR93,56964
PARP6,56965
C14orf132,56967
ATXN7L3,56970
CEACAM19,56971
FAM20C,56975
STOX2,56977
PRDM8,56978
PRDM11,56981
POGLUT1,56983
ADPRM,56985
DTWD1,56986
BBX,56987
CDC42SE2,56990
TOMM22,56993
CHPT1,56994
TULP4,56995
SLC12A9,56996
ADCK3,56997
ADAMTS9,56999
YAE1D1,57002
CCDC47,57003
ACKR3 /// AK023507,57007
COQ9,57017
CCNL1,57018
CIAPIN1,57019
RARS2,57038
TWSG1,57045
PLSCR2,57047
CHRNA10,57053
CASC5,57082
AGTRAP,57085
ENTPD7,57089
PCNP,57092
CPA6,57094
PITHD1,57095
PARP11,57097
ANO2,57101
C12orf4,57102
NAT14,57106
TRPC7,57113
CAMK1D,57118
GOPC,57120
LPAR5,57121
PLXDC1,57125
LYRM4,57128
MRPL47,57129
RGL3,57139
ADCK1,57143
SCYL3,57147
RALGAPB,57148
SMIM8,57150
SLC44A2,57153
TMEM63C,57156
JPH2,57158
TRIM54,57159
PELI2,57161
PELI1,57162
SALL4,57167
ASPHD2,57168
ZNFX1,57169
VARS2,57176
ZMIZ1,57178
KIAA1191,57179
SLC39A10,57181
ANKRD50,57182
FAM219B,57184
NIPAL3,57185
RALGAPA2,57186
THOC2,57187
KIAA1147,57189
SEPN1,57190
ATP8B2,57198
SLC45A4,57210
GPR126,57211
SPRYD7,57213
VANGL2,57216
TTC7A,57217
KIAA1244,57221
ERGIC1,57222
SMEK2,57223
NHSL1,57224
LYRM2,57226
SNX14,57231
ZNF630,57232
DANCR,57291
ZNF286A,57335
SENP7,57337
JPH3,57338
AICDA,57379
MRS2,57380
RHOJ,57381
TMEM27,57393
CLK4,57396
NMRAL1,57407
MIF4GD,57409
SCYL1,57410
AS3MT,57412
RHBDD2,57414
C3orf14,57415
NDRG3,57446
BIRC6,57448
PLEKHG5,57449
TENM2,57451
GALNT16,57452
DSCAML1,57453
REXO1,57455
KIAA1143,57456
TMCC3,57458
GATAD2B,57459
PPM1H,57460
ISY1,57461
KIAA1161,57462
AMIGO1,57463
STRIP2,57464
TBC1D24,57465
SCAF4,57466
HHATL,57467
PNMAL2,57469
ERMN,57471
CNOT6,57472
ZNF490,57474
PLEKHH1,57475
SHROOM4,57477
USP31,57478
PRR12,57479
PLEKHG1,57480
KIAA1210,57481
KIAA1211,57482
RNF150,57484
NLN,57486
ESYT2,57488
ODF2L,57489
AHRR,57491
ARID1B,57492
RIMKLB,57494
NWD2,57495
LRFN2,57497
KIDINS220,57498
KIAA1257,57501
MTA3,57504
AARS2,57505
MAVS,57506
ZNF608,57507
INTS2,57508
MTUS1,57509
XPO5,57510
COG6,57511
GPR158,57512
ARHGAP31,57514
STARD9,57519
HECW2,57520
RPTOR,57521
SRGAP1,57522
CASKIN1,57524
PCDH19,57526
KCTD16,57528
RGAG1,57529
CGN,57530
HACE1,57531
NUFIP2,57532
TBC1D14,57533
MIB1,57534
KIAA1324,57535
KIAA1328,57536
SORCS2,57537
ALPK3,57538
WDR35,57539
PTCHD2,57540
ZNF398,57541
KLHL42,57542
TXNDC16,57544
CC2D2A,57545
PDP2,57546
ZNF624,57547
IGSF9,57549
TAOK1,57551
NCEH1,57552
MICAL3,57553
LRRC7,57554
NLGN2,57555
SEMA6A,57556
USP35,57558
STAMBPL1,57559
IFT80,57560
ARRDC3,57561
KIAA1377,57562
KLHL8,57563
KLHL14,57565
ZNF319,57567
SIPA1L2,57568
ARHGAP20,57569
TRMT5,57570
CARNS1,57571
ZNF471,57573
4-Mar,57574
PCDH10,57575
KIAA1407,57577
UNC79,57578
FAM135A,57579
PREX1,57580
TMEM181,57583
ARHGAP21,57584
CRAMP1L,57585
SYT13,57586
KIAA1430,57587
KIAA1432,57589
WDFY1,57590
ZNF687,57592
EBF4,57593
HOMEZ,57594
PDZD4,57595
BAHCC1,57597
FNIP2,57600
USP36,57602
KIAA1456,57604
PITPNM2,57605
SLAIN2,57606
KIAA1462,57608
DIP2B,57609
RANBP10,57610
ISLR2,57611
KIAA1468,57614
TSHZ3,57616
VPS18,57617
SHROOM3,57619
STIM2,57620
ZBTB2,57621
LRFN1,57622
ZFAT,57623
NYAP2,57624
KLHL1,57626
DPP10,57628
SH3RF1,57630
LRCH2,57631
LRRN1,57633
EP400,57634
ARHGAP23,57636
CCDC146,57639
COL20A1,57642
ZSWIM5,57643
MYH7B,57644
POGK,57645
USP28,57646
DHX37,57647
KIAA1522,57648
PHF12,57649
KIAA1524,57650
UVSSA,57654
GRAMD1A,57655
HCN3,57657
ZBTB4,57659
PHRF1,57661
CAMSAP3,57662
FBRSL1,57666
EPB41L5,57669
KIAA1549,57670
BEND3,57673
RNF213,57674
ZFP14,57677
GPAM,57678
ALS2,57679
ZDBF2,57683
ZBTB26,57684
CACHD1,57685
VAT1L,57687
ZSWIM6,57688
LRRC4C,57689
TNRC6C,57690
KIAA1586,57691
MAGEE1,57692
ZNF317,57693
USP37,57695
DDX55,57696
FANCM,57697
CPNE5,57699
FAM160B1,57700
NCKAP5L,57701
CWC22,57703
GBA2,57704
WDFY4,57705
DENND1A,57706
TLDC1,57707
MIER1,57708
SLC7A14,57709
ZNF529,57711
SFMBT2,57713
PCDHB16,57717
PPP4R4,57718
METTL14,57721
IGDCC4,57722
EPG5,57724
NCOA5,57727
WDR19,57728
SPTBN4,57731
ZFYVE28,57732
GBA3,57733
RBAK,57786
DKFZP761C1711,57796
GATAD1,57798
RAB40C,57799
HES4,57801
CCAR2,57805
GRHL3,57822
SLAMF7,57823
CATSPERG,57828
ZP4,57829
SLC46A2,57864
NGB,58157
CXCL16,58191
PLEKHB1,58473
MS4A7,58475
TP53INP2,58476
SRPRB,58477
RHOU,58480
TRAPPC1,58485
ZBED5,58486
CREBZF,58487
ABHD17C,58489
RPRD1B,58490
ZNF71,58491
ZNF77,58492
INIP,58493
JAM2,58494
PRUNE,58497
ZNF462,58499
ZNF250,58500
OSTC,58505
SCAF1,58506
KMT2C,58508
CACTIN,58509
PRODH2,58510
DLGAP3,58512
EPS15L1,58513
SELK,58515
FAM60A,58516
RBM25,58517
DMRT3,58524
ABRACL,58527
PRM3,58531
SNX6,58533
TMEM8A,58986
CARD18,59082
ENPP5,59084
HIVEP3,59269
EVA1C,59271
MESDC1,59274
NTN4,59277
CACNG8,59283
CACNG7,59284
CACNG6,59285
PLEKHA1,59338
PLEKHA2,59339
SENP2,59343
GNB4,59345
ZNF350,59348
KLHL12,59349
RXFP1,59350
PBOV1,59351
LGR6,59352
GPBP1L1,60313
SLC25A19,60386
EXOC4,60412
CDH26,60437
BACH2,60468
SLC5A7,60482
SAV1,60485
CCDC90B,60492
AASDHPPT,60496
NYX,60506
AGBL5,60509
GUF1,60558
SPCS3,60559
SCOC,60592
DHX35,60625
PROK2,60675
PAPPA2,60676
CELF6,60677
EEFSEC,60678
CELF5,60680
TRAPPC11,60684
ZFAND3,60685
SLC22A23,63027
BCORL1,63035
SRR,63826
BCAN,63827
ABHD4,63874
FAM204A,63877
RNF123,63891
VIPAS39,63894
PIEZO2,63895
NSUN3,63899
FAM111A,63901
MANBAL,63905
NAPB,63908
SLC17A9,63910
C6orf164,63914
CHTF18,63922
ANKEF1,63926
XPNPEP3,63929
CXorf56,63932
MCUR1,63933
ZNF667,63934
FAM217B,63939
NECAB3,63941
DMRTC2,63946
DMRTB1,63948
DMRTA1,63951
CLSPN,63967
TP53AIP1,63970
KIF13A,63971
PRDM16,63976
PRDM15,63977
FIGNL1,63979
PCGEM1,64002
MYO1G,64005
RBM26,64062
OXCT2,64064
PERP,64065
NPAS3,64067
C19orf33,64073
SLC28A3,64078
CLSTN2,64084
SNX16,64089
SMOC1,64093
SMOC2,64094
GFRA4,64096
EPB41L4A,64097
PARVG,64098
LRRC4,64101
CENPK,64105
C10orf54,64115
SLC39A8,64116
RRAGC,64121
LIN7B,64130
XYLT1,64131
ZFYVE20,64145
KIF9,64147
DIO3OS,64150
ERAP2,64167
NECAB1,64168
OSGEPL1,64172
IRF2BPL,64207
DNAJC1,64215
SEMA4A,64218
TOR3A,64222
HERPUD2,64224
ATL2,64225
MS4A6A,64231
PDLIM2,64236
ABCG8,64241
PAPD5,64282
ARHGEF28,64283
RHBDF1,64285
FBRS,64319
SOX17,64321
NSD1,64324
RFWD2,64326
LMBR1,64327
XPO4,64328
NFKBIZ,64332
ARHGAP9,64333
HS1BP3,64342
AZI2,64343
HIF3A,64344
IKZF4,64375
IKZF5,64376
GREM2,64388
ZMAT3,64393
GMCL1,64395
ZNF106,64397
MPP5,64398
HHIP,64399
AKTIP,64400
CDH24,64403
RGS18,64407
WBSCR17,64409
ARAP3,64411
GZF1,64412
C5orf28,64417
TMEM168,64418
MTMR14,64419
SUSD1,64420
DCLRE1C,64421
INF2,64423
POLR1E,64425
SUDS3,64426
ACTR6,64431
MRPS25,64432
LINC00244,64433
NOM1,64434
CSMD1,64478
CPEB1,64506
TEKT3,64518
CLEC7A,64581
GIGYF1,64599
EBF2,64641
HIAT1,64645
CSRNP1,64651
GORASP1,64689
TMPRSS3,64699
COPS7B,64708
NUCKS1,64710
HS3ST6,64711
UNKL,64718
WDR13,64743
SMAP2,64744
METTL17,64745
SMURF2,64750
CCDC136,64753
C16orf58,64755
ATPAF1,64756
TNS3,64759
FAM160B2,64760
GAREM,64762
CREB3L2,64764
S100PBP,64766
IPPK,64768
MEAF6,64769
CCDC14,64770
PCED1A,64773
C11orf1,64776
MTHFSD,64779
RBM15,64783
CRTC3,64784
TBC1D15,64786
EPS8L2,64787
LMF1,64788
EXO5,64789
IFT22,64792
CEP85,64793
DDX31,64794
DEPTOR,64798
IQCH,64799
EFCAB6,64800
ARV1,64801
NMNAT1,64802
P2RY12,64805
FBXL17,64839
GNPNAT1,64841
ISL2,64843
7-Mar,64844
SLC13A3,64849
AIDA,64853
USP46,64854
FAM129B,64855
VWA1,64856
PLEKHG2,64857
DCLRE1B,64858
NABP1,64859
METTL4,64863
RFX7,64864
CDCP1,64866
PAPOLG,64895
LPIN3,64900
RANBP17,64901
AGXT2,64902
BCL11B,64919
CASD1,64921
SLC30A5,64924
RASAL3,64926
TTC23,64927
MRPL14,64928
STAG3L4,64940
CENPH,64946
MRPS26,64949
MRPS15,64960
MRPS9,64965
MRPS6,64968
MRPS5,64969
MRPL41,64975
MRPL38,64978
MRPL36,64979
MRPL32,64983
MRPL1,65008
SLC26A6,65010
GPBP1,65056
RAPH1,65059
CDK15,65061
TMEM237,65062
RTN4R,65078
MRPL44,65080
VPS33A,65082
NOL6,65083
JMJD4,65094
KRI1,65095
UPF3B,65109
SOWAHC,65124
WNK1,65125
SPATS2,65244
ZSWIM4,65249
ZNF649,65251
COA7,65260
UBE2Z,65264
C8orf33,65265
WNK4,65266
WNK3,65267
WNK2,65268
STK33,65975
PLEKHA3,65977
PHACTR4,65979
ZSCAN18,65982
GRAMD3,65983
ZBTB10,65986
ZNF747,65988
FUNDC2,65991
CENPBD1P1,65996
RASL11B,65997
C11orf95,65998
TMEM108,66000
LYNX1,66004
CHID1,66005
SLC2A11,66035
MTMR9,66036
BOLL,66037
MRPL57,78988
OTUB2,78990
LRFN4,78999
AUNIP,79000
C19orf43,79002
METRN,79006
DDA1,79016
GID4,79018
TMEM106C,79022
NUP37,79023
AHNAK,79026
ZNF655,79027
KXD1,79036
ZFYVE21,79038
DDX54,79039
TMEM38A,79041
KCTD15,79047
SECISBP2,79048
TRPM8,79054
PRRG4,79056
PRRG3,79057
TMEM223,79064
ELOVL6,79071
C2orf49,79074
SLC25A23,79085
SMIM7,79086
METTL22,79091
CARD14,79092
C11orf49,79096
C1orf116,79098
LINC00626,79100
RNF26,79102
MAPKAP1,79109
NDUFAF5,79133
TMEM185B,79134
DERL1,79139
PHF23,79142
PPDPF,79144
CHCHD7,79145
FKRP,79147
MMP28,79148
