Gene.Symbol,ENTREZ_GENE_ID
HSD17B8,7923
OR2H2,7932
LST1,7940
PLA2G7,7941
TFEB,7942
EPM2A,7957
AIMP2,7965
MAFK,7975
FZD3,7976
MTERF1,7978
SHFM1,7979
TFPI2,7980
ARHGEF5,7984
ZNF212,7988
TUSC3,7991
UBXN8,7993
KAT6A,7994
PSCA,8000
GLRA3,8001
NR4A3,8013
BRD3,8019
NUP214,8021
LHX3,8022
STAM,8027
MLLT10,8028
CUBN,8029
CCDC6,8030
NCOA4,8031
SLC25A16,8034
SHOC2,8036
ADAM12,8038
RASSF7,8045
CSRP3,8048
PDHX,8050
FOSL1,8061
CUL5,8065
PTP4A2,8073
FGF23,8074
MFAP5,8076
USP5,8078
MLF2,8079
SSPN,8082
KMT2D,8085
AAAS,8086
FXR1,8087
YEATS4,8089
HMGA2,8091
ALX1,8092
CDK2AP1,8099
IFT88,8100
PABPN1,8106
DPF3,8110
GPR68,8111
TCL1A,8115
AP3B2,8120
PWAR5,8123
ANP32A,8125
ST8SIA2,8128
NPRL3,8131
GAN,8139
SLC7A5,8140
TAF15,8148
RND2,8153
COIL,8161
AKAP1,8165
MADCAM1,8174
SF3A2,8175
ELL,8178
ZNF239,8187
SYMPK,8189
MIA,8190
CLPP,8192
DPF1,8193
MKKS,8195
GDF5,8200
NCOA3,8202
NRIP1,8204
CHAF1B,8208
C21orf33,8209
LZTR1,8216
CLTCL1,8218
SYN3,8224
GTPBP6,8225
HDHD1,8226
AKAP17A,8227
PNPLA4,8228
ZRSR2,8233
USP11,8237
USP9X,8239
RBM10,8241
KDM5C,8242
SMC1A,8243
NAA10,8260
UBL4A,8266
TMEM187,8269
LAGE3,8270
SLC10A3,8273
TKTL1,8277
KDM5D,8284
USP9Y,8287
EPX,8288
ARID1A,8289
HIST3H3,8290
DYSF,8291
COLQ,8292
TRRAP,8295
PICALM,8301
KLRC4,8302
SNN,8303
ACOX2,8309
ACOX3,8310
AXIN1,8312
BAP1,8314
BRAP,8315
CDC7,8317
CDC45,8318
FZD1,8321
FZD4,8322
FZD6,8323
FZD7,8324
FZD9,8326
GFI1B,8328
HIST1H2AK,8330
HIST1H2AJ,8331
HIST1H2AL,8332
HIST1H2AC,8334
HIST1H2AB,8335
HIST1H2AM,8336
HIST1H2BL,8340
HIST1H2BN,8341
HIST1H2BM,8342
HIST1H2BE,8344
HIST1H2BH,8345
HIST1H2BO,8348
HIST2H2BE,8349
HIST1H3A,8350
HIST1H3C,8352
HIST1H3E,8353
HIST1H3I,8354
HIST1H3G,8355
HIST1H3B,8358
HIST1H4A,8359
HIST1H4D,8360
HIST1H4J,8363
HIST1H4H,8365
HIST1H4E,8367
HIST1H4L,8368
HIST1H4G,8369
HYAL3,8372
MAD1L1,8379
NME5,8382
OR1A1,8383
OR1D5,8386
OR1E1,8387
OR1G1,8390
OR3A3,8392
PIP5K1A,8394
PIP5K1B,8395
PIP4K2B,8396
PLA2G6,8398
SLC25A11,8402
SOX14,8403
SPARCL1,8404
SPOP,8405
SRPX,8406
TAGLN2,8407
ULK1,8408
UXT,8409
EEA1,8411
BCAR3,8412
ANXA9,8416
STX7,8417
CMAHP,8418
BFSP2,8419
BBOX1,8424
LTBP4,8425
ZNF282,8427
STK24,8428
NR0B2,8431
UTF1,8433
RECK,8434
SOAT2,8435
SDPR,8436
RASAL1,8437
RAD54L,8438
NSMAF,8439
NCK2,8440
GNPAT,8443
DYRK3,8444
DYRK2,8445
DUSP11,8446
DOC2B,8447
DOC2A,8448
DHX16,8449
CUL4B,8450
CUL4A,8451
CUL3,8452
CUL2,8453
CUL1,8454
ATRN,8455
FOXN1,8456
TTF2,8458
TPST2,8459
TPST1,8460
KLF11,8462
SUPT3H,8464
SMARCA5,8467
FKBP6,8468
SORBS2,8470
IRS4,8471
OGT,8473
CDC42BPA,8476
GPR65,8477
HIRIP3,8479
RAE1,8480
OFD1,8481
SEMA7A,8482
CILP,8483
GALR3,8484
GEMIN2,8487
RGS5,8490
MAP4K3,8491
PRSS12,8492
PPM1D,8493
PPFIBP2,8495
PPFIBP1,8496
PPFIA4,8497
RANBP3,8498
PPFIA2,8499
PPFIA1,8500
SLC43A1,8501
PKP4,8502
PIK3R3,8503
PEX3,8504
PARG,8505
CNTNAP1,8506
ENC1,8507
NIPSNAP1,8508
NDST2,8509
LIPF,8513
KCNAB2,8514
ITGA10,8515
ITGA8,8516
IKBKG,8517
IKBKAP,8518
IFITM1,8519
HAT1,8520
GCM1,8521
GAS7,8522
DGKZ,8525
DGKE,8526
DGKD,8527
DDO,8528
CYP4F2,8529
CST7,8530
YBX3,8531
COPS3,8533
CHST1,8534
CBX4,8535
CAMK1,8536
BCAS1,8537
BARX2,8538
API5,8539
AGPS,8540
PPFIA3,8541
APOL1,8542
LMO4,8543
PIR,8544
CGGBP1,8545
AP3B1,8546
FCN3,8547
BLZF1,8548
LGR5,8549
MAPKAPK5,8550
INE1,8552
BHLHE40,8553
PIAS1,8554
CDC14B,8555
CDC14A,8556
TCAP,8557
CDK10,8558
PRPF18,8559
DEGS1,8560
DENR,8562
THOC5,8563
KMO,8564
YARS,8565
PDXK,8566
MADD,8567
RRP1,8568
MKNK1,8569
KHSRP,8570
PDLIM4,8572
CASK,8573
AKR7A2,8574
PRKRA,8575
STK16,8576
SCARF1,8578
LY6D,8581
OR7E2P,8587
OR6A2,8590
TNFSF11,8600
RGS20,8601
NOP14,8602
FAM193A,8603
SLC25A12,8604
PLA2G4C,8605
RUVBL1,8607
RDH16,8608
KLF7,8609
PPAP2A,8611
PPAP2C,8612
PPAP2B,8613
STC2,8614
USO1,8615
CADPS,8618
NPFF,8620
CDK13,8621
PDE8B,8622
ASMTL,8623
PSMG1,8624
RFXANK,8625
TP63,8626
JRK,8629
HSD17B6,8630
SKAP1,8631
DNAH17,8632
UNC5C,8633
RTCA,8634
RNASET2,8635
SSNA1,8636
OASL,8638
AOC3,8639
DCHS1,8642
PTCH2,8643
AKR1C3,8644
KCNK5,8645
CHRD,8646
ABCB11,8647
NCOA1,8648
LAMTOR3,8649
SOCS1,8651
DDX3Y,8653
PDE5A,8654
DYNLL1,8655
TNKS,8658
ALDH4A1,8659
IRS2,8660
EIF3A,8661
EIF3B,8662
EIF3D,8664
EIF3F,8665
EIF3G,8666
EIF3H,8667
EIF3I,8668
EIF3J,8669
SLC4A4,8671
EIF4G3,8672
VAMP8,8673
VAMP4,8674
STX16,8675
STX11,8676
STX10,8677
BECN1,8678
PEA15,8682
MARCO,8685
KRT38,8687
KRT37,8688
KRT36,8689
JRKL,8690
HYAL2,8692
DGAT1,8694
CDC23,8697
S1PR4,8698
B4GALT4,8702
B4GALT3,8703
B4GALT2,8704
B3GALT4,8705
B3GALNT1,8706
B3GALT2,8707
B3GALT1,8708
SERPINB7,8710
TNK1,8711
PAGE1,8712
ABCC3,8714
NOL4,8715
TRADD,8717
TNFRSF25,8718
MBTPS1,8720
EDF1,8721
CTSF,8722
SNX4,8723
SNX3,8724
URI1,8725
EED,8726
CTNNAL1,8727
ADAM19,8728
GBF1,8729
RNMT,8731
RNGTT,8732
GPAA1,8733
MYH13,8735
MYOM1,8736
RIPK1,8737
CRADD,8738
HRK,8739
TNFSF14,8740
TNFSF13,8741
TNFSF10,8743
TNFSF9,8744
ADAM23,8745
ADAM21,8747
ADAM20,8748
ADAM18,8749
ADAM15,8751
ADAM9,8754
ADAM7,8756
CDS2,8760
CD164,8763
TNFRSF14,8764
RAB11A,8766
RIPK2,8767
FADD,8772
SNAP23,8773
NAPG,8774
NAPA,8775
MTMR1,8776
MPDZ,8777
SIGLEC5,8778
RIOK3,8780
MATN4,8785
RGS11,8786
RGS9,8787
DLK1,8788
FBP2,8789
FPGT,8790
TNFRSF11A,8792
TNFRSF10D,8793
TNFRSF10C,8794
TNFRSF10B,8795
SCEL,8796
DYRK4,8798
PEX11B,8799
PEX11A,8800
SUCLG2,8801
SUCLG1,8802
SUCLA2,8803
CREG1,8804
TRIM24,8805
IL18RAP,8807
IL1RL2,8808
IL18R1,8809
GALR2,8811
CCNK,8812
DPM1,8813
CDKL1,8814
BANF1,8815
FGF18,8817
DPM2,8818
SAP30,8819
HESX1,8820
INPP4B,8821
FGF17,8822
FGF16,8823
CES2,8824
LIN7A,8825
IQGAP1,8826
NRP2,8828
NRP1,8829
CD84,8832
GMPS,8833
TMEM11,8834
SOCS2,8835
GGH,8836
CFLAR,8837
WISP3,8838
WISP2,8839
WISP1,8840
HDAC3,8841
PROM1,8842
HCAR3,8843
KSR1,8844
ALKBH1,8846
DLEU2,8847
TSC22D1,8848
KAT2B,8850
CDK5R1,8851
AKAP4,8852
ASAP2,8853
ALDH1A2,8854
NR1I2,8856
FCGBP,8857
PROZ,8858
STK19,8859
LDB1,8861
PER3,8863
PER2,8864
SYNJ1,8867
ST3GAL5,8869
IER3,8870
SYNJ2,8871
CDC123,8872
ARHGEF7,8874
VNN2,8875
VNN1,8876
SPHK1,8877
SQSTM1,8878
SGPL1,8879
FUBP1,8880
CDC16,8881
ZPR1,8882
NAE1,8883
SLC5A6,8884
DDX18,8886
TAX1BP1,8887
MCM3AP,8888
EIF2B4,8890
EIF2B3,8891
EIF2B2,8892
EIF2B5,8893
EIF2S2,8894
CPNE3,8895
BUD31,8896
MTMR3,8897
MTMR2,8898
PRPF4B,8899
CCNA1,8900
CPNE1,8904
AP1S2,8905
AP1G2,8906
GYG2,8908
ENDOU,8909
SGCE,8910
CACNA1I,8911
CACNA1H,8912
CACNA1G,8913
TIMELESS,8914
BCL10,8915
HERC2,8924
HERC1,8925
BSN,8927
FOXH1,8928
PHOX2B,8929
MBD4,8930
MBD2,8932
FAM127A,8933
RAB29,8934
SKAP2,8935
WASF1,8936
BAIAP3,8938
FUBP3,8939
TOP3B,8940
CDK5R2,8941
KYNU,8942
AP3D1,8943
BTRC,8945
HIST1H3F,8968
HIST1H2BJ,8970
H1FX,8971
MGAM,8972
CHRNA6,8973
USP13,8975
WASL,8976
PLOD3,8985
RPS6KA4,8986
HSPB3,8988
TRPA1,8989
SELENBP1,8991
ATP6V0E1,8992
PGLYRP1,8993
LIMD1,8994
TNFSF18,8995
NOL3,8996
KALRN,8997
CDKL2,8999
HAP1,9001
F2RL3,9002
TAF1C,9013
TAF1B,9014
TAF1A,9015
SLC25A14,9016
MPZL1,9019
MAP3K14,9020
SOCS3,9021
CLIC3,9022
CH25H,9023
BRSK2,9024
RNF8,9025
HIP1R,9026
RHBDL1,9028
BAZ1B,9031
TM4SF5,9032
PKD2L1,9033
CCRL2,9034
SEMA5A,9037
TAAR5,9038
UBA3,9039
UBE2M,9040
SPAG9,9043
BTAF1,9044
RPL14,9045
DOK2,9046
SH2D2A,9047
ARTN,9048
AIP,9049
PSTPIP2,9050
PSTPIP1,9051
GPRC5A,9052
MAP7,9053
NFS1,9054
PRC1,9055
SLC7A7,9056
SLC7A6,9057
SLC13A2,9058
PAPSS2,9060
PAPSS1,9061
PIAS2,9063
MAP3K6,9064
ASH2L,9070
CLDN10,9071
CLDN8,9073
CLDN6,9074
CLDN1,9076
DIRAS3,9077
LDB2,9079
CLDN9,9080
BPY2,9083
CDY1,9085
EIF1AY,9086
TMSB4Y,9087
PKMYT1,9088
PIGQ,9091
SART1,9092
DNAJA3,9093
UNC119,9094
TBX19,9095
USP14,9097
USP2,9099
USP10,9100
USP8,9101
FCGR2C,9103
RGN,9104
MTMR6,9107
MTMR7,9108
MTMR4,9110
NMI,9111
MTA1,9112
LATS1,9113
ATP6V0D1,9114
INA,9118
KRT75,9119
SLC16A6,9120
SLC16A5,9121
SLC16A4,9122
PDLIM1,9124
RQCD1,9125
SMC3,9126
P2RX6,9127
PRPF4,9128
PRPF3,9129
FAM50A,9130
AIFM1,9131
KCNQ4,9132
CCNB2,9133
CCNE2,9134
RABEP1,9135
RRP9,9136
CBFA2T2,9139
ATG12,9140
PDCD5,9141
TMEM257,9142
SYNGR3,9143
SYNGR2,9144
SYNGR1,9145
HGS,9146
NEMF,9147
NEURL1,9148
DYRK1B,9149
CTDP1,9150
SLC6A5,9152
SLC28A2,9153
SLC28A1,9154
EXO1,9156
FIBP,9158
PCSK7,9159
DGKI,9162
EBAG9,9166
COX7A2L,9167
TMSB10,9168
SCAF11,9169
LPAR2,9170
MYOM2,9172
IL1RL1,9173
MAP3K13,9175
HTR3B,9177
AP4M1,9179
OSMR,9180
ARHGEF2,9181
RASSF9,9182
ZW10,9183
BUB3,9184
REPS2,9185
SLC24A1,9187
DDX21,9188
ZBED1,9189
DEDD,9191
SLC16A7,9194
KCNAB3,9196
SLC33A1,9197
PTPLA,9200
DCLK1,9201
ZMYM4,9202
ZMYM3,9203
ZMYM6,9204
ZMYM5,9205
LRRFIP1,9208
LRRFIP2,9209
BMP15,9210
LGI1,9211
AURKB,9212
FAIM3,9214
LARGE,9215
VAPB,9217
VAPA,9218
MTA2,9219
NOLC1,9221
MAGI1,9223
DLGAP2,9228
DLGAP1,9229
RAB11B,9230
DLG5,9231
PTTG1,9232
IL32,9235
CCPG1,9236
TBRG4,9238
PNMA1,9240
MSC,9242
CRLF1,9244
GCNT3,9245
UBE2L6,9246
GCM2,9247
GPR50,9248
DHRS3,9249
RPS6KA5,9252
CACNA2D2,9254
AIMP1,9255
BZRAP1,9256
MFHAS1,9258
PDLIM7,9260
MAPKAPK2,9261
STK17B,9262
STK17A,9263
CYTH3,9265
CYTH2,9266
CYTH1,9267
ITGB1BP1,9270
PIWIL1,9271
BCL7C,9274
BCL7B,9275
COPB2,9276
WDR46,9277
ZBTB22,9278
MED14,9282
GPR37L1,9283
NPIPA1,9284
TAAR2,9287
TAAR3,9288
GPR56,9289
GPR52,9293
S1PR2,9294
SRSF11,9295
SOCS6,9306
CD83,9308
ZNF235,9310
KCNB2,9312
MMP20,9313
KLF4,9314
NREP,9315
PTER,9317
COPS2,9318
TRIP13,9319
TRIP12,9320
TRIP11,9321
TRIP10,9322
HMGN3,9324
TRIP4,9325
ZNHIT3,9326
GTF3C5,9328
GTF3C4,9329
GTF3C3,9330
B4GALT6,9331
CD163,9332
TGM5,9333
B4GALT5,9334
CNOT8,9337
TCEAL1,9338
GLP2R,9340
VAMP3,9341
SNAP29,9342
TAOK2,9344
NDST3,9348
CER1,9350
SLC9A3R2,9351
TXNL1,9352
SLIT2,9353
UBE4A,9354
LHX2,9355
SLC22A6,9356
ITGBL1,9358
PPIG,9360
LONP1,9361
CPNE6,9362
RAB33A,9363
RAB28,9364
KL,9365
RAB9BP1,9366
RAB9A,9367
SLC9A3R1,9368
NRXN3,9369
ADIPOQ,9370
KIF3B,9371
ZFYVE9,9372
PLAA,9373
TM9SF2,9375
SLC22A8,9376
COX5A,9377
NRXN1,9378
NRXN2,9379
GRHPR,9380
OTOF,9381
LIPG,9388
SLC22A14,9389
SLC22A13,9390
CIAO1,9391
TGFBRAP1,9392
HS6ST1,9394
NMT2,9397
CD101,9398
STOML1,9399
RECQL5,9400
RECQL4,9401
GRAP2,9402
15-Sep,9403
LPXN,9404
TMPRSS11D,9407
PEX16,9409
SNRNP40,9410
ARHGAP29,9411
FAM189A2,9413
TJP2,9414
FADS2,9415
DDX23,9416
CRIPT,9419
CYP7B1,9420
HAND1,9421
ZNF264,9422
NTN1,9423
CDYL,9425
ECEL1,9427
ABCG2,9429
CHST2,9435
NCR2,9436
NCR1,9437
MED23,9439
MED17,9440
MED27,9442
MED7,9443
QKI,9444
ITM2B,9445
GSTO1,9446
AIM2,9447
MAP4K4,9448
LY86,9450
EIF2AK3,9451
ITM2A,9452
GGPS1,9453
HOMER3,9454
HOMER2,9455
HOMER1,9456
FHL5,9457
ARHGEF6,9459
RASAL2,9462
PICK1,9463
HAND2,9464
AKAP7,9465
IL27RA,9466
SH3BP5,9467
PCYT1B,9468
CHST3,9469
EIF4E2,9470
AKAP6,9472
THEMIS2,9473
ATG5,9474
ROCK2,9475
MED20,9477
CABP1,9478
MAPK8IP1,9479
ONECUT2,9480
STX8,9482
CHST10,9486
PIGL,9487
PIGB,9488
PGS1,9489
PSMF1,9491
KIF23,9493
AKAP5,9495
TBX4,9496
SLC4A7,9497
SLC4A8,9498
MYOT,9499
MAGED1,9500
RPH3AL,9501
PAGE4,9506
ADAMTS3,9508
ADAMTS2,9509
ADAMTS1,9510
PMPCB,9512
FXR2,9513
GAL3ST1,9514
STXBP5L,9515
LITAF,9516
SPTLC2,9517
GDF15,9518
TBPL1,9519
NPEPPS,9520
EEF1E1,9521
SCAMP1,9522
TECR,9524
VPS4B,9525
MPDU1,9526
GOSR1,9527
TMEM59,9528
BAG5,9529
BAG4,9530
BAG3,9531
BAG2,9532
POLR1C,9533
ZNF254,9534
GMFG,9535
PTGES,9536
TP53I11,9537
EI24,9538
TP53I3,9540
CIR1,9541
NRG2,9542
RAB3D,9545
APBA3,9546
CXCL14,9547
ATP6V1G1,9550
SPAG7,9552
MRPL33,9553
SEC22B,9554
H2AFY,9555
C14orf2,9556
CHD1L,9557
VPS26A,9559
MINPP1,9562
H6PD,9563
GTPBP1,9567
GABBR2,9568
GTF2IRD1,9569
GOSR2,9570
GDF3,9573
CLOCK,9575
SPAG6,9576
BRE,9577
CDC42BPB,9578
SOX13,9580
PREPL,9581
APOBEC3B,9582
ENTPD4,9583
RBM39,9584
KIF20B,9585
MAD2L1BP,9587
PRDX6,9588
WTAP,9589
AKAP12,9590
IER2,9592
CYTIP,9595
SMAD5-AS1,9597
PITPNM1,9600
PDIA4,9601
NFE2L3,9603
RNF14,9604
VPS9D1,9605
CARTPT,9607
RAB36,9609
RIN1,9610
NCOR1,9611
NCOR2,9612
RNF7,9616
MTRF1,9617
TRAF4,9618
ABCG1,9619
CELSR1,9620
TCL1B,9623
AATK,9625
SNCAIP,9627
RGS6,9628
CLCA3P,9629
GNA14,9630
NUP155,9631
SEC24C,9632
MTL5,9633
CLCA2,9635
ISG15,9636
FEZ2,9637
FEZ1,9638
ARHGEF10,9639
ZNF592,9640
IKBKE,9641
MORF4L2,9643
SH3PXD2A,9644
MICAL2,9645
CTR9,9646
PPM1F,9647
GCC2,9648
RALGPS1,9649
MTFR1,9650
PLCH2,9651
TTC37,9652
HS2ST1,9653
TTLL4,9654
SOCS5,9655
MDC1,9656
IQCB1,9657
ZNF516,9658
PDE4DIP,9659
CEP135,9662
LPIN2,9663
KIAA0430,9665
DZIP3,9666
SAFB2,9667
ZNF432,9668
EIF5B,9669
IPO13,9670
WSCD2,9671
SDC3,9672
SLC25A44,9673
KIAA0040,9674
TTI1,9675
PPIP5K1,9677
PHF14,9678
FAM53B,9679
DEPDC5,9681
KDM4A,9682
N4BP1,9683
LRRC14,9684
CLINT1,9685
VGLL4,9686
GREB1,9687
NUP93,9688
BZW1,9689
UBE3C,9690
KIAA0391,9692
RAPGEF2,9693
EMC2,9694
EDEM1,9695
CROCC,9696
TRAM2,9697
PUM1,9698
RIMS2,9699
ESPL1,9700
PPP6R2,9701
CEP57,9702
KIAA0100,9703
DHX34,9704
ST18,9705
ULK2,9706
PCDHGA8,9708
HERPUD1,9709
KIAA0355,9710
KIAA0226,9711
FAM131B,9715
AQR,9716
SEC14L5,9717
ECE2,9718
ADAMTSL2,9719
CCDC144A,9720
GPRIN2,9721
NOS1AP,9722
SEMA3E,9723
TMEM63A,9725
ZNF646,9726
RAB11FIP3,9727
SECISBP2L,9728
KIAA0408,9729
VPRBP,9730
CEP104,9731
DOCK4,9732
SART3,9733
HDAC9,9734
KNTC1,9735
USP34,9736
GPRASP1,9737
CCP110,9738
SETD1A,9739
LAPTM4A,9741
IFT140,9742
ARHGAP32,9743
ACAP1,9744
ZNF536,9745
CLSTN3,9746
SLK,9748
PHACTR2,9749
FAM65B,9750
SNPH,9751
PCDHA9,9752
ZSCAN12,9753
STARD8,9754
TBKBP1,9755
KMT2B,9757
FRMPD4,9758
HDAC4,9759
TOX,9760
MLEC,9761
LZTS3,9762
KIAA0513,9764
ZFYVE16,9765
KIAA0247,9766
JADE3,9767
KIAA0101,9768
RASSF2,9770
RAPGEF5,9771
BCLAF1,9774
EIF4A3,9775
ATG13,9776
TM9SF4,9777
KIAA0232,9778
TBC1D5,9779
PIEZO1,9780
RNF144A,9781
RIMS3,9783
SNX17,9784
DHX38,9785
KIAA0586,9786
DLGAP5,9787
MTSS1,9788
SPCS2,9789
BMS1,9790
PTDSS1,9791
SERTAD2,9792
CKAP5,9793
MAML1,9794
PHYHIP,9796
TATDN2,9797
IST1,9798
MRPL19,9801
DAZAP2,9802
TOMM20,9804
SCRN1,9805
SPOCK2,9806
IP6K1,9807
KIAA0087,9808
RNF40,9810
CTIF,9811
KIAA0141,9812
EFCAB14,9813
SFI1,9814
GIT2,9815
URB2,9816
KEAP1,9817
NUPL1,9818
TSC22D2,9819
CUL7,9820
RB1CC1,9821
ARMCX2,9823
ARHGAP11A,9824
SPATA2,9825
ARHGEF11,9826
RGP1,9827
ARHGEF17,9828
DNAJC6,9829
TRIM14,9830
ZNF623,9831
JAKMIP2,9832
MELK,9833
KIAA0125,9834
LCMT2,9836
GINS1,9837
ZEB2,9839
TESPA1,9840
ZBTB24,9841
PLEKHM1,9842
HEPH,9843
ELMO1,9844
GAB2,9846
C2CD5,9847
ZNF518A,9849
KIAA0753,9851
EPM2AIP1,9852
RUSC2,9853
C2CD2L,9854
FARP2,9855
KIAA0319,9856
CEP350,9857
PPP1R26,9858
LRIG2,9860
PSMD6,9861
MED24,9862
MAGI2,9863
TRIL,9865
TRIM66,9866
PJA2,9867
TOMM70A,9868
SETDB1,9869
AREL1,9870
SEC24D,9871
FCHSD2,9873
TLK1,9874
URB1,9875
TOX4,9878
DDX46,9879
ZBTB39,9880
TRANK1,9881
TBC1D4,9882
POM121,9883
OSBPL2,9885
RHOBTB1,9886
SMG7,9887
ZBED4,9889
LPPR4,9890
NUAK1,9891
SNAP91,9892
TELO2,9894
TECPR2,9895
FIG4,9896
KIAA0196,9897
UBAP2L,9898
SV2B,9899
SV2A,9900
SRGAP3,9901
MRC2,9902
KLHL21,9903
RBM19,9904
SGSM2,9905
G3BP2,9908
DENND4B,9909
RABGAP1L,9910
TMCC2,9911
ARHGAP44,9912
SUPT7L,9913
ATP2C2,9914
ARNT2,9915
FAM20B,9917
NCAPD2,9918
SEC16A,9919
KBTBD11,9920
RNF10,9921
IQSEC1,9922
ZBTB40,9923
PAN2,9924
ZBTB5,9925
LPGAT1,9926
MFN2,9927
KIF14,9928
JOSD1,9929
HELZ,9931
KIAA0020,9933
P2RY14,9934
MAFB,9935
DCLRE1A,9937
ARHGAP25,9938
RBM8A,9939
DLEC1,9940
EXOG,9941
XYLB,9942
OXSR1,9943
GFPT2,9945
CRYZL1,9946
MAGEC1,9947
WDR1,9948
AMMECR1,9949
GOLGA5,9950
HS3ST3B1,9953
HS3ST3A1,9955
HS3ST2,9956
HS3ST1,9957
USP3,9960
MVP,9961
SLC23A2,9962
TNFSF15,9966
THRAP3,9967
MED12,9968
MED13,9969
NR1I3,9970
NR1H4,9971
NUP153,9972
CCS,9973
NR1D2,9975
CLEC2B,9976
RBX1,9978
DOPEY2,9980
FGFBP1,9982
THOC1,9984
REC8,9985
RCE1,9986
HNRNPDL,9987
DMTF1,9988
PPP4R1,9989
SLC12A6,9990
PTBP3,9991
KCNE2,9992
DGCR2,9993
CASP8AP2,9994
SCO2,9997
AKT3,10000
MED6,10001
NR2E3,10002
NAALAD2,10003
NAALADL1,10004
ACOT8,10005
ABI1,10006
GNPDA1,10007
ZBTB33,10009
TANK,10010
HDAC6,10013
HDAC5,10014
PDCD6IP,10015
PDCD6,10016
BCL2L10,10017
BCL2L11,10018
SH2B3,10019
GNE,10020
HCN4,10021
INSL5,10022
FRAT1,10023
TROAP,10024
MED16,10025
PIGK,10026
CHAF1A,10036
PARP2,10038
PARP3,10039
TOM1L1,10040
HMGXB4,10042
TOM1,10043
SH2D3C,10044
SH2D3A,10045
MAMLD1,10046
CST8,10047
RANBP9,10048
DNAJB6,10049
SLC17A4,10050
SMC4,10051
GJC1,10052
AP1M2,10053
UBA2,10054
SAE1,10055
ABCC5,10057
ABCB6,10058
DNM1L,10059
ABCC9,10060
ABCF2,10061
NR1H3,10062
SCAMP2,10066
SCAMP3,10067
IL18BP,10068
RWDD2B,10069
DPP3,10072
SNUPN,10073
HUWE1,10075
PTPRU,10076
TSPAN32,10077
TSSC4,10078
ATP9A,10079
USH1C,10083
PQBP1,10084
EDIL3,10085
HHLA1,10086
COL4A3BP,10087
KCNK7,10089
UST,10090
ARPC5,10092
ARPC4,10093
ARPC3,10094
ARPC1B,10095
ACTR3,10096
ACTR2,10097
TSPAN5,10098
TSPAN3,10099
TSPAN2,10100
NUBP2,10101
TSFM,10102
TSPAN1,10103
PPIF,10105
CTDSP2,10106
TRIM10,10107
ARPC2,10109
SGK2,10110
RAD50,10111
KIF20A,10112
PREB,10113
HIPK3,10114
FEM1B,10116
ACTR1B,10120
ACTR1A,10121
ARL4C,10123
ARL4A,10124
RASGRP1,10125
DNAL4,10126
LRPPRC,10128
FRY,10129
PDIA6,10130
TRAP1,10131
OPTN,10133
BCAP31,10134
NAMPT,10135
CELA3A,10136
RBM12,10137
YAF2,10138
ARFRP1,10139
TOB1,10140
C4orf6,10141
AKAP9,10142
FAM13A,10144
G3BP1,10146
SUGP2,10147
EBI3,10148
GPR64,10149
MBNL2,10150
HNRNPA3P1,10151
ABI2,10152
CEBPZ,10153
PLXNC1,10154
TRIM28,10155
AASS,10157
PDZK1IP1,10158
ATP6AP2,10159
FARP1,10160
LPAR6,10161
LPCAT3,10162
WASF2,10163
CHST4,10164
SLC25A13,10165
SLC25A15,10166
ZNF197,10168
DHRS9,10170
RCL1,10171
SORBS3,10174
CNIH1,10175
TENM1,10178
RBM7,10179
RBM6,10180
RBM5,10181
LHFPL2,10184
LHFP,10186
TNK2,10188
TXNDC9,10190
RNF41,10193
ALG3,10195
PRMT3,10196
PSME3,10197
MPHOSPH9,10198
MPHOSPH10,10199
MPHOSPH6,10200
NME6,10201
DHRS2,10202
CALCRL,10203
MPZL2,10205
TRIM13,10206
INADL,10207
USPL1,10208
EIF1,10209
TOPORS,10210
FLOT1,10211
DDX39A,10212
PSMD14,10213
SSX3,10214
OLIG2,10215
PRG4,10216
CTDSPL,10217
ANGPTL7,10218
KLRG1,10219
GDF11,10220
TRIB1,10221
GPA33,10223
ZNF443,10224
CD96,10225
PLIN3,10226
MFSD10,10227
STX6,10228
COQ7,10229
NBR2,10230
RCAN2,10231
MSLN,10232
LRRC23,10233
LRRC17,10234
RASGRP2,10235
HNRNPR,10236
SLC35B1,10237
DCAF7,10238
MRPS31,10240
CALCOCO2,10241
KCNMB2,10242
GPHN,10243
RABEPK,10244
TIMM17B,10245
SLC17A2,10246
HRSP12,10247
POP7,10248
GLYAT,10249
SRRM1,10250
SPRY1,10252
SPRY2,10253
STAM2,10254
HCG9,10255
CNKSR1,10256
ABCC4,10257
DENND4A,10260
IGSF6,10261
SF3B4,10262
CDK2AP2,10263
IRX5,10265
RAMP2,10266
RAMP1,10267
RAMP3,10268
ZMPSTE24,10269
AKAP8,10270
FSTL3,10272
STUB1,10273
STAG1,10274
NET1,10276
UBE4B,10277
EFS,10278
PRSS16,10279
SIGMAR1,10280
DSCR4,10281
BET1,10282
SAP18,10284
SMNDC1,10285
BCAS2,10286
RGS19,10287
LILRB2,10288
EIF1B,10289
SF3A1,10291
TRAIP,10293
DNAJA2,10294
BCKDK,10295
APC2,10297
PAK4,10298
6-Mar,10299
KATNB1,10300
DLEU1,10301
SNAPC5,10302
ZNF267,10308
CCNO,10309
DSCR3,10311
TCIRG1,10312
RTN3,10313
LANCL1,10314
NMUR1,10316
B3GALT5,10317
TNIP1,10318
LAMC3,10319
IKZF1,10320
