sex,genename,M28L_logFC,M28L_P.Value,M28L_adj.P.Val,P522R_logFC,P522R_P.Value,P522R_adj.P.Val,P2KOhet_logFC,P2KOhet_P.Value,P2KOhet_adj.P.Val
FEMALE,Crot.mRNA,0.113442724692488,0.389447694055884,0.790738978227102,-0.479220653242723,0.000268863012797382,0.00155512780638161,-0.35115764578371,0.000686728899891262,0.0026347308914252
FEMALE,Crtc2.mRNA,0.215941571680662,0.164714733538505,0.579920921525545,0.608174333704644,0.000546086568261753,0.002560539242294,0.735489969927252,0.00015172072354333,0.000880702347019102
FEMALE,Csf1.mRNA,-0.524003773377974,0.00045730187836077,0.0340555398826314,0.297995216340421,0.0136104424009444,0.0293540376143026,0.33449616307248,0.00141901170692535,0.00466615278173374
FEMALE,Csf1r.mRNA,-0.307924474058906,0.0853550933819158,0.446527058766551,0.352167965254699,0.0256091298427862,0.0486804179894404,0.499440971323834,1.25617323977149e-05,0.000162277073627623
FEMALE,Csf2rb.mRNA,-0.124509137999433,0.649123438144184,0.904733777396458,-0.276168503693436,0.28398368144632,0.359883223934976,-0.130078021122364,0.472484098493812,0.546768618549512
FEMALE,Csf3r.mRNA,-0.494918658382961,0.0256275720874597,0.247667986738351,0.0243993712355053,0.918870182375723,0.94041200556804,0.218011877252229,0.253476657562038,0.32090144847354
FEMALE,Csnk2a1.mRNA,-0.030740674337034,0.577809685939541,0.872774440557551,0.0271010425331806,0.703010885680336,0.760693830146415,0.107276041929731,0.111972186010803,0.162420698672317
FEMALE,Cspg4.mRNA,-0.0980885262335498,0.568390534166034,0.872774440557551,0.861839531045208,9.96981443079339e-07,8.00394883959382e-05,0.682468184859911,6.49278324511528e-05,0.000475136623602078
FEMALE,Cst3.mRNA,0.147231100820921,0.290517239514087,0.686700327430362,-0.162781657812532,0.181519411933447,0.248237472924427,-0.298308673783982,0.0156636221429807,0.0305883444485094
FEMALE,Cst7.mRNA,-0.9599188121275,6.51571719426425e-06,0.00195994463357607,-0.174565722291389,0.479226497230559,0.554571065350903,-0.0756645674297491,0.554554853017225,0.62129773798213
FEMALE,Ctnnb1.mRNA,-0.0366593629450147,0.773425591346387,0.929373988507669,0.483350551195937,0.00056129969667619,0.00260295024172915,0.303234396063454,0.00962482837006877,0.0206478581436504
FEMALE,Ctns.mRNA,0.3323841869326,0.00250922733299861,0.0836515605001766,0.14776199850687,0.367512957169896,0.444810137454195,0.386927459725968,0.000872743331294001,0.00312116682886499
FEMALE,Ctsb.mRNA,-0.167169309604979,0.135264321118851,0.547107445803405,0.0722003986342337,0.465541142169978,0.540711088061644,-0.0257972370415178,0.794275495040932,0.837262928161382
FEMALE,Ctsd.mRNA,-0.51309727362198,2.63286527242609e-05,0.00370356381654603,-0.164718089593299,0.300367586367356,0.376127956816096,-0.122965526964048,0.170320075423299,0.229877628449783
FEMALE,Ctse.mRNA,-0.432407401976077,0.224230115675953,0.631745120000225,0.0709413775679937,0.825258594041359,0.866316235535953,0.491530953451278,0.103465889885671,0.152311414645651
FEMALE,Ctsf.mRNA,-0.00583088704470569,0.941222676588477,0.978716267403826,0.0702934868941831,0.345616349081041,0.420317289084148,-0.0111076025532597,0.820368197142644,0.8583356508947
FEMALE,Ctsl.mRNA,-0.320642439515447,0.0017143326860435,0.0777483672176409,0.0581657389919972,0.632955254032918,0.696195787667832,-0.069091084256975,0.437992684486921,0.513424757926336
FEMALE,Ctss.mRNA,-0.234064637465432,0.0210512131431636,0.226645384628257,-0.136474617729769,0.482774432670886,0.557657328249399,0.0601411020970826,0.49860880315904,0.572811928130076
FEMALE,Ctsw.mRNA,-0.14844239727188,0.541499133717073,0.871013797845944,0.504930651626577,0.0358542142314244,0.0645681866528923,0.277242370595165,0.207250767457952,0.271265906771806
FEMALE,Cttnbp2nl.mRNA,-0.0716542968362166,0.508110798213295,0.849228921719081,-0.165729142673508,0.304826889442365,0.379683336013576,0.119062608339557,0.233801413798976,0.300417028036663
FEMALE,Cul1.mRNA,-0.00421231417971413,0.972922096058933,0.988538823122479,-0.978189919214429,2.90589606015293e-06,0.000101846941315245,-0.587129662680884,0.000461824351501429,0.00197523523311084
FEMALE,Cul2.mRNA,0.0578315605978243,0.702939649294744,0.924113806861003,-0.5563870625717,0.000134277355303956,0.000931702457978538,-0.623478851734417,5.99414287184068e-05,0.000456195454355811
FEMALE,Cul3.mRNA,0.128791461492819,0.255411400610529,0.656831237975045,-0.418050374891145,0.032825749303261,0.0601409531373784,-0.324212821535451,0.0613099195607495,0.0970548681255165
FEMALE,Cux2.mRNA,0.139458790393492,0.247150759294076,0.648000358356849,0.405207813788396,0.00318726294896531,0.00919151456353095,0.393198068446383,0.00301753135775017,0.00832286426778152
FEMALE,Cx3cl1.mRNA,-0.0369940413016145,0.861044225497139,0.962742814845355,0.890556314168265,0.000120503114376385,0.000866800811366499,0.577429546819165,0.00266699767776591,0.00763895714943809
FEMALE,Cx3cr1.mRNA,-0.428004319164419,0.0211249252655089,0.226645384628257,0.216315777894707,0.198896948079337,0.268161380477573,0.211297416024916,0.161609631272251,0.219761324587185
FEMALE,Cxcl10.mRNA,0.317045739940839,0.272288837106133,0.669966589801331,0.615602166216694,0.0419559483781247,0.0729618552839366,0.730549555013598,0.0185390001572873,0.0351879673150311
FEMALE,Cxcl11.mRNA,1.1878474155601,0.00186483147242874,0.0786958881364928,0.974462652054453,0.00911703668131073,0.0214140416299432,1.18267585809428,0.000997519182959684,0.00345988845377249
FEMALE,Cxcl12.mRNA,0.0925591975019238,0.339439953712201,0.743991363081793,-0.0909229221262589,0.222636241069932,0.294830001249512,-0.290335514496876,0.00362510372599201,0.00943267823292054
FEMALE,Cxcl15.mRNA,-0.0614540245580999,0.783390535080207,0.929373988507669,0.753783986983694,0.00389225209153806,0.0107824751594906,0.632760202265058,0.0097323457146664,0.0207418832048355
FEMALE,Cxcl16.mRNA,-0.253753758448347,0.0629252215673368,0.392603069904621,-0.135770563276981,0.220866046815524,0.293406521792711,-0.259892175127842,0.00812172753161395,0.0181170187794468
FEMALE,Cxcr4.mRNA,-0.120352178550722,0.413014038957281,0.808154209149795,0.201928585246339,0.591564194334504,0.660423518542753,0.597083441927567,0.000246308105095853,0.00124233490458705
FEMALE,Cxxc1.mRNA,0.159699409669874,0.164632302297245,0.579920921525545,0.169317312349395,0.0971818951535657,0.146466999124303,0.306062204800411,0.00419888206202862,0.0105263063178777
FEMALE,Cybb.mRNA,-1.07839411280305,0.000134496553833398,0.0154793306502802,-0.180984938419852,0.352180360660604,0.427888998652902,-0.345309761729365,0.0553755226487626,0.0889662584686973
FEMALE,Cycs.mRNA,-0.393285271150713,0.0216666071363625,0.229599256416143,-0.812081896241427,1.38078929234505e-06,8.32418687670872e-05,-0.692187643991361,0.00135594712607766,0.00447038818128728
FEMALE,Cyfip2.mRNA,0.0190580626508172,0.801170389812399,0.932117122665838,0.580139351343766,1.22881117549051e-06,8.18776288511043e-05,0.475201860922381,5.64212730241958e-06,0.000102065454788606
FEMALE,Cyp2u1.mRNA,-0.0220473285971758,0.81445341939449,0.935660643333416,0.424136832505247,0.000632105843632587,0.00277863193763491,0.364883288923821,0.00069535452183934,0.00265957348836436
FEMALE,Cyp4x1.mRNA,-0.127089598504712,0.181501130037808,0.587673735621138,-0.0835340169885415,0.404843706517438,0.481703132002891,-0.144834752097516,0.122648822850911,0.174073329292884
FEMALE,Cysltr1.mRNA,-0.31407925189594,0.168159114188395,0.579920921525545,-0.14669069472813,0.315488756788784,0.388908243519572,0.0514467687108997,0.755623418116314,0.803881720449792
FEMALE,Dagla.mRNA,0.0479355231461849,0.745029603671083,0.929373988507669,0.912712758182392,2.8479780928707e-06,0.000101846941315245,0.683391351328822,9.51066223866107e-05,0.000623860020422016
FEMALE,Dbh.mRNA,0.239586158235017,0.559822580450835,0.872774440557551,1.04636926203833,0.0141217451796121,0.0300978609383651,1.20495086210848,0.0067851233418915,0.0155333926778203
FEMALE,Dclk1.mRNA,-0.0200491329781141,0.714808662822338,0.929373988507669,0.383362070369568,3.77375393843947e-05,0.000411859697074514,0.285007837569388,0.000541661994014151,0.00220496490167818
FEMALE,Dcx.mRNA,0.0672280931869729,0.646847911814622,0.904733777396458,-0.70068625617481,0.000226678292007506,0.00137308477359571,-0.625537700792269,0.00363573965947115,0.00943267823292054
FEMALE,Ddah1.mRNA,0.00041676321104589,0.996666098158037,0.9990334760634,0.345573357201918,0.00147181283073668,0.00524877477102152,0.335063258854753,0.00224849511345286,0.00666649839257922
FEMALE,Ddc.mRNA,0.280053214426572,0.116698531598584,0.517071933142129,0.393211139897118,0.0678123714898541,0.107988002900824,0.618103191651911,0.000339625531635258,0.00156351244745541
FEMALE,Ddit3.mRNA,0.220670890594196,0.204977616990217,0.616478263014445,-0.600970657442549,0.00101083378043049,0.00394973940131173,-0.419778295653615,0.00937583241410716,0.0202838831493967
FEMALE,Ddx23.mRNA,0.0445481493327406,0.402664756465767,0.7988536862675,0.178670166840682,0.0231523394094207,0.0448134110660033,0.245487333161794,6.14167928492405e-05,0.000460080826906145
FEMALE,Des.mRNA,-0.17479180903325,0.580057573770158,0.872774440557551,0.47137673746565,0.0716483797733754,0.113100808968944,0.744812578364037,0.0086171057770601,0.0190056723236204
FEMALE,Dgkb.mRNA,-0.0548076943933502,0.546057410482554,0.871013797845944,-0.242329327312367,0.0158387553877253,0.0328719087227217,-0.32110190291915,0.000248564325477164,0.00124873982561146
FEMALE,Dgke.mRNA,-0.0890790828884978,0.192966600946512,0.601474402839486,0.208802546990935,0.0102469387790568,0.0230829617336049,0.191492457478503,0.00494077451416947,0.0118916740207957
FEMALE,Diaph1.mRNA,0.122239599712941,0.0861800617375736,0.448987482138964,0.253739522445954,0.00277315250042172,0.00829978975303522,0.428463164734636,4.0118434685367e-06,8.78700413707403e-05
FEMALE,Dlat.mRNA,0.00640692610702764,0.950879886680858,0.979940502141369,-0.151945438872859,0.0623133650192971,0.101399383180502,-0.18675709161138,0.0608092050254683,0.0964717463186
FEMALE,Dld.mRNA,0.0327953670890668,0.643139167578102,0.904733777396458,-0.0147664027375214,0.788092570194142,0.833521465217865,-0.0492632646023043,0.300666243281922,0.370636284318319
FEMALE,Dlg3.mRNA,-0.0281422076006148,0.690566733793262,0.919959009150628,-0.00485889835258568,0.967607205481737,0.974535180699983,0.0842946740699979,0.165307178697188,0.22406733215272
FEMALE,Dlg4.mRNA,0.0982012274749007,0.317300984296672,0.720982938806094,-0.146574269426733,0.0926757878580767,0.140680512503987,-0.0831837211484174,0.238547659482221,0.304436831556947
FEMALE,Dlgap1.mRNA,-0.109935565317436,0.114833103376473,0.515527336434805,0.537314098344716,7.28076583203226e-06,0.00016278908345507,0.307961433465131,0.00505105241948055,0.0120653440812498
FEMALE,Dll4.mRNA,-0.05289509212556,0.793389865237554,0.931635807081947,0.63309198081804,0.0125605570149448,0.0274640158565114,0.622819645125343,0.00731569593906783,0.0165275435352826
FEMALE,Dlx1.mRNA,0.050924917090045,0.779626242074738,0.929373988507669,0.498687063953914,0.00229966806830059,0.00724223824494664,0.495594327559219,0.00261017576328222,0.00751018753708021
FEMALE,Dlx2.mRNA,0.331279209481352,0.0641933929464901,0.392603069904621,0.755611367036698,0.000676869289981787,0.0028949882470167,0.636003904821491,0.00436436049808757,0.0108126817819547
FEMALE,Dmd.mRNA,-0.0442091240020783,0.640113111443086,0.904733777396458,-0.0268912196185891,0.714741032843643,0.771408480460403,-0.188935818906454,0.0139487169287982,0.028085752444472
FEMALE,Dnah1.mRNA,0.325348353706647,0.502508819092637,0.848557726583429,1.18479923761793,0.0242071468037392,0.0465748447622095,1.06156829408194,0.0364754003272314,0.0624025092084797
FEMALE,Dnaja2.mRNA,0.0284264312123987,0.76803937358555,0.929373988507669,-0.306019970063238,0.00630228846650797,0.0158622210707735,-0.340799961885272,0.00426558333479989,0.0106513382679619
FEMALE,Dnajb9.mRNA,0.169982780862775,0.279355397548902,0.672120318157208,-0.514267664204331,1.93954050618915e-05,0.000272828697870606,-0.405405612478953,0.000166734518993109,0.000942347772523555
FEMALE,Dnajc11.mRNA,0.0483680110048743,0.547487019367649,0.871847253483578,0.27128026065012,0.000970845882520703,0.00382894357405361,0.206776274713493,0.000898219243627709,0.0031852816874865
FEMALE,Dnajc5.mRNA,0.00313104256649943,0.955136328471713,0.9806995878712,0.231874073955984,0.00210626374031235,0.00681976955303182,0.107260493244651,0.0507442152363206,0.0825734916313392
FEMALE,Dnm1.mRNA,-0.0577355126176649,0.659111094049857,0.907037234360048,0.406041283475068,0.000224306557426415,0.00136525048895116,0.324245248623084,0.000428722744299684,0.00187807264457924
FEMALE,Dnm1l.mRNA,-0.0119235407167917,0.921912697813186,0.976548351468008,-0.738268806179111,5.41224871507193e-05,0.000515180967915869,-0.604872762332104,0.00315877424047551,0.00854488929154274
FEMALE,Dnm2.mRNA,0.0803351635990079,0.373775492650667,0.782421728114886,0.243916180540225,0.00490768076630223,0.0128370327482203,0.326623835583705,0.000435773587667528,0.00189492275951677
FEMALE,Dnm3.mRNA,-0.0312417919041668,0.622124518015528,0.90387881357073,0.0359810280125643,0.488130562587609,0.562305088476718,0.0111523197145473,0.84210199878905,0.873853385628637
FEMALE,Dock3.mRNA,-0.0207868698024622,0.729748966594111,0.929373988507669,0.190603994086704,0.005761425877122,0.0147352831523969,0.290705173758472,0.000342165149242211,0.00156949666282841
FEMALE,Dot1l.mRNA,0.0115041077065561,0.919666412272283,0.976548351468008,-0.0557030195164181,0.637868395767491,0.700382817902553,0.151572326862517,0.14637180725857,0.202079288974209
FEMALE,Drd1.mRNA,0.0179314199048086,0.844597321418928,0.952994838606384,0.00130663004629561,0.988616192461043,0.990180458588355,-0.116861764375141,0.183159879621284,0.244204542791704
FEMALE,Drd2.mRNA,0.299951562027736,0.0593101404598816,0.387044524856753,0.441021720389523,0.0128080668322619,0.0279087996723642,0.447574720490252,0.00310202691271748,0.00850035946212193
FEMALE,Drd4.mRNA,0.695747090596053,0.116810879051065,0.517071933142129,1.27216145053219,0.0123739793589175,0.0271969754659541,1.4042252706938,0.00234487820093228,0.00685592564060107
FEMALE,Dusp3.mRNA,-0.0117044703979783,0.86514589993787,0.962742814845355,-0.0479278149864459,0.508682917102345,0.582798708643954,-0.137890228154179,0.0616732109260211,0.0973544701151405
FEMALE,Dync1li1.mRNA,-0.0854308027008432,0.345296199410339,0.749819877278712,-0.0159783116272756,0.813691318733365,0.85630358230793,-0.0245750728661367,0.69859246092713,0.754933024716112
FEMALE,E2f3.mRNA,0.132559164373108,0.0764030977310256,0.422385684399469,-0.0591287096940079,0.387276345446295,0.464731614535554,-0.00145056284042155,0.980921035937873,0.982591399626063
FEMALE,Efna1.mRNA,-0.0533963467010619,0.691059255688979,0.919959009150628,-0.195544027147807,0.173192483190739,0.239136201021985,-0.209835706527711,0.1352557858432,0.18878736117961
FEMALE,Efna5.mRNA,0.0596493112251775,0.500624467992827,0.848557726583429,-0.176767976699248,0.0835930394614062,0.128902299583606,-0.0416202674309609,0.698879545787744,0.754933024716112
FEMALE,Efnb3.mRNA,0.198025797478738,0.0187420181670064,0.213760315310181,-0.390020999517663,6.96616693290507e-05,0.000595889684936339,-0.365760867709449,7.62690245182875e-05,0.000527631612241268
FEMALE,Efr3a.mRNA,-0.0233272351462475,0.777685653933899,0.929373988507669,-0.0465545482871992,0.526645781311997,0.599973310770432,-0.109008674402418,0.0670581415092671,0.104294357679032
FEMALE,Egf.mRNA,-0.218244414113983,0.579091835367404,0.872774440557551,0.640090626734817,0.0185793645316046,0.0376343607952182,0.496306373400499,0.0527642913217472,0.0853815562011213
FEMALE,Egfl7.mRNA,-0.0446123388001247,0.651751346750055,0.904733777396458,-0.254267998001231,0.000753760857135144,0.00312872539387899,-0.471786048770076,2.88053048197469e-06,7.78233211418154e-05
FEMALE,Egfr.mRNA,0.0297661404550613,0.807502398372788,0.932117122665838,0.685919284010176,0.000403649961000495,0.0021204184673304,0.658938143319903,6.5639051420052e-05,0.000477580684470034
FEMALE,Egr1.mRNA,0.44492754480987,0.00373285157096126,0.0919934229453389,1.06841000655145,2.76031209078865e-06,0.000101846941315245,1.31114011466115,1.59118052906214e-10,2.01443454979267e-07
FEMALE,Egr2.mRNA,0.760071891416502,0.0449597436230961,0.336799026194318,0.299998446160434,0.48993962205153,0.56387596501567,1.17262044597862,0.00126606845608055,0.00427424710772792
FEMALE,Ehmt1.mRNA,0.0353699749008118,0.724896799056117,0.929373988507669,0.126830482114181,0.300226495964924,0.376127956816096,0.314916843959474,0.00183472845073629,0.00576368788742469
FEMALE,Eid1.mRNA,0.0606500544121058,0.598886906934163,0.885736944133937,-0.342329579644117,0.00106819740977738,0.00411044960722848,-0.160491162961833,0.150244469062658,0.206749454166658
FEMALE,Eif2ak1.mRNA,-0.0248648444812467,0.694878748635837,0.921115788989425,0.143537795408086,0.0102417613789625,0.0230829617336049,0.164829661685948,0.0038816450494734,0.00992760127804713
FEMALE,Eif2b5.mRNA,0.0876164230858354,0.0824080766236649,0.443374551779642,0.136450661559397,0.0347853468545441,0.0631825668835765,-0.0995906939500895,0.046284143792934,0.0766959764945738
FEMALE,Eif2s1.mRNA,0.083907050770609,0.642259135334565,0.904733777396458,-0.747103939410215,7.79388760101402e-05,0.000637468714459738,-0.721655756735281,9.27813175758917e-06,0.000133478577330771
FEMALE,Elmo1.mRNA,-0.00987490164568605,0.874345535544543,0.967548900076552,0.232997557613222,0.00183181636462719,0.00618421204698141,0.066275131141774,0.201027721616577,0.26455415339562
FEMALE,Eloc.mRNA,0.165341060354818,0.360886420833809,0.769161967635693,-0.679984219102968,3.71217054786756e-05,0.000411859697074514,-0.662052939124502,3.12222082574824e-05,0.000310319168772999
FEMALE,Emcn.mRNA,0.0435930465194412,0.756977510191909,0.929373988507669,0.0681765525147222,0.446318931268985,0.522217899248184,-0.0666430155820636,0.443172287586749,0.517102411138087
FEMALE,Emp1.mRNA,0.300708639501427,0.319559441726597,0.7224325950462,0.438876371910447,0.0977421825185055,0.146961523834237,0.301279957917234,0.215339504714541,0.279323578861279
FEMALE,Emp2.mRNA,0.115214777070524,0.16304939580358,0.579920921525545,-0.238975126339541,0.0833529584412485,0.128688835837342,-0.156847691315233,0.291894351425027,0.363361110033514
FEMALE,Eng.mRNA,0.00695209026159915,0.958253443356346,0.980913722609174,0.491683640138798,0.00910359404298681,0.0214140416299432,0.451220567577452,0.00381792272961538,0.0097843930682046
FEMALE,Eno2.mRNA,-0.0145455760582482,0.922052187799186,0.976548351468008,0.446110013999448,0.00202847850358194,0.00667026957281749,0.262593373073615,0.0278310817265892,0.0496955563693399
FEMALE,Entpd1.mRNA,-0.180288194592511,0.0844022645962825,0.443374551779642,0.088885460840455,0.418732719494387,0.494510842238707,0.116622809065633,0.172855870891845,0.232556357650453
FEMALE,Entpd2.mRNA,0.300824347597459,0.206733993366597,0.617120550975725,1.06347626010097,0.000218908502064543,0.00134533089132869,0.893707821780287,0.00037555635249227,0.00169805122234005
FEMALE,Entpd4.mRNA,0.0683514156773573,0.407364731267957,0.802058708841732,0.405819786354646,0.000604557648047552,0.00274326158576416,0.23578949624765,0.00486127510705598,0.0117226176867293
FEMALE,Eomes.mRNA,0.426759454700176,0.391101311501563,0.792214816577567,1.18019903521036,0.0138469707077354,0.0297123134169373,0.989677378184197,0.0287101119917896,0.0508349675267212
FEMALE,Ep300.mRNA,0.165852610076906,0.0481203918617253,0.350117333890484,0.217123494262758,0.0624868157107246,0.101551102297532,0.392486803755903,4.28911762149174e-05,0.00036938931352439
FEMALE,Epb41l2.mRNA,-0.105030762155192,0.198839223447347,0.608222747512209,-0.00476627150619713,0.960886465397408,0.969308577843123,0.126134487933049,0.0686120586084327,0.106319297672308
FEMALE,Epb41l3.mRNA,-0.123972628842807,0.131322970101317,0.547107445803405,0.137010869622356,0.0411058148495422,0.0717792573786488,0.156598863464634,0.0711358457733676,0.109826805791565
FEMALE,Epha2.mRNA,0.242847648130604,0.344469377131856,0.749819877278712,0.903758153920462,0.00786317502474481,0.0189365055699644,1.11874424002941,0.000121952239028325,0.000742266993316632
FEMALE,Epha3.mRNA,0.0730498600065275,0.567651790094202,0.872774440557551,0.065920752549526,0.536125412087741,0.608730736953435,-0.147182587170345,0.164573431396882,0.223311858680014
FEMALE,Epha4.mRNA,-0.0324612487489446,0.623949145490762,0.904733777396458,0.20538587283599,0.0367500356424857,0.0657140467844448,0.36317552159746,1.12135114450973e-05,0.000149995711813025
FEMALE,Epha5.mRNA,-0.0013106662915483,0.985382840916278,0.991649186486493,0.122018774332883,0.0900793492905191,0.137398140002165,0.00395000833804993,0.960089222591033,0.971601083773179
FEMALE,Epha6.mRNA,0.0377472470648605,0.684791511022337,0.917403230639448,-0.37560417217704,0.00223598516985725,0.00711245533929467,-0.149719680639398,0.0902172154988096,0.135325823248214
FEMALE,Epha7.mRNA,-0.0329943945808235,0.682481761528888,0.91722071135411,-0.144444446054457,0.0196661763014904,0.039394587338112,-0.183427766395237,0.00273788917947157,0.0078066840117365
FEMALE,Epo.mRNA,0.179157811670899,0.673864207756994,0.914521602187531,0.447804467058238,0.386845676436247,0.46465524323367,1.04862615802567,0.00503293949596301,0.0120653440812498
FEMALE,Erbb3.mRNA,-0.123607453171021,0.437913110784265,0.813170450254201,0.657758016834187,0.000363574322360016,0.00195036055977873,0.467586505030987,0.00211363822958734,0.00643891718328817
FEMALE,Erg.mRNA,0.670959097027355,0.0396308700073829,0.319711725476304,0.563186826155982,0.231588970460862,0.304456528144809,0.905102771155774,0.00934490641691529,0.020257964938039
FEMALE,Erlec1.mRNA,0.0227014613710139,0.81994977617946,0.938568188646651,-0.39136099285485,3.42514257607974e-05,0.000394202772846996,-0.324846622858349,0.00135045001636453,0.00446388961022844
FEMALE,Ermn.mRNA,-0.0197561167866276,0.896551943424633,0.976548351468008,-0.643662594424116,0.000625838338051748,0.00277240611132833,-0.438217567701086,0.00432790665832844,0.0107433918224388
FEMALE,Esam.mRNA,-0.0793802289206278,0.50928903862078,0.849228921719081,0.400147142323808,0.00143675551006039,0.00513822733258886,0.343409068068939,0.00288694783354541,0.00808600875501879
FEMALE,Etv5.mRNA,0.140230814191055,0.249833670335092,0.649532149730659,0.981823504305497,1.5406832113291e-06,8.4724667394874e-05,0.773505131642136,3.94854313978143e-06,8.78700413707403e-05
FEMALE,Extl2.mRNA,-0.0699453774759355,0.307561042863463,0.714444550945218,0.0476337351341964,0.463383105651176,0.539193944627195,-0.0560390286948032,0.314545034960759,0.385492753398181
FEMALE,F11r.mRNA,-0.280580291461701,0.00880502003844577,0.153600020118964,-0.137783949062322,0.278023102422603,0.35374597755479,-0.0815780653415734,0.371495515357118,0.443691813624633
FEMALE,F2.mRNA,0.166925601879458,0.632494918051954,0.904733777396458,1.46001502583136,0.000118330071783092,0.000858870797375494,1.32047583584842,0.000210746702095511,0.00112103077669293
FEMALE,Fa2h.mRNA,-0.156621630115379,0.214834811015775,0.626030198331694,0.563853724620669,0.000144126579473457,0.000965419310123794,0.502871130109636,0.000347341460067997,0.00158177801599311
FEMALE,Fabp5.mRNA,0.213374230675302,0.364719159153194,0.77206130601232,0.0514416191486662,0.612321239769569,0.677029423186266,-0.271720375520445,0.02147901818411,0.0396524644516718
FEMALE,Fam126a.mRNA,0.258432639172966,0.100907400364887,0.48655593469095,0.0331572278836276,0.77066618951335,0.821548267490332,0.16614432238689,0.122048241851597,0.173592759909245
FEMALE,Fas.mRNA,-0.695513513028903,0.0555423897931916,0.375466639254529,0.00332971628627554,0.988042687768526,0.990180458588355,0.1356705185521,0.480920631838657,0.555515985317281
FEMALE,Fasl.mRNA,0.675371132254217,0.0469131931701495,0.343860888524214,1.35069099714325,0.00111303061516838,0.00422025096595414,1.27998382738611,0.00023998342925174,0.00121652216879342
FEMALE,Fbln5.mRNA,0.230016360938756,0.155999392654416,0.576191674343418,0.234611250843426,0.153453177872426,0.21609757862791,0.0926320220405223,0.505978237245364,0.578130368549305
FEMALE,Fbxl3.mRNA,-0.0278642304164336,0.806519739796592,0.932117122665838,0.184314167051168,0.0131710242443487,0.0285522546118928,0.0630754089444689,0.304377759183715,0.374118682647168
FEMALE,Fbxw11.mRNA,-0.0425823329608175,0.418105337718255,0.810715664140681,-0.0207535933236347,0.770931549588084,0.821548267490332,-0.215717780529669,0.00346576290401506,0.00917919631063402
FEMALE,Fcgr1.mRNA,-0.344905657259013,0.00386932323153341,0.0919934229453389,-0.245771162484207,0.00207066981331574,0.00679136783331019,-0.321437053382644,0.00614824027917295,0.0143875641283419
FEMALE,Fcgr4.mRNA,-0.954494130175994,0.0395451638275914,0.319711725476304,-0.485963379739865,0.0208711621411011,0.0414802060763486,-0.592833909933758,0.00938890641828314,0.0202838831493967
FEMALE,Fcgrt.mRNA,0.340522965751287,0.0640210246415849,0.392603069904621,0.379238735750365,0.0262423635624675,0.0496604368760596,0.215693736493956,0.184699592154413,0.245361682757069
FEMALE,Fcrlb.mRNA,0.283635397802014,0.543355151809595,0.871013797845944,0.8785275258177,0.0195219608961569,0.0393474178718182,1.17019460879989,0.00190011387654316,0.00593961522889787
FEMALE,Fcrls.mRNA,-0.228219076594854,0.0054594057203666,0.111477542612647,-0.337634558857786,0.0253555208078741,0.0482708110417574,-0.151288235235517,0.0432150112153619,0.0719871107876949
FEMALE,Fgf12.mRNA,0.0479468634786677,0.632812272498341,0.904733777396458,-0.0673340134311804,0.419777696233505,0.495282910933474,-0.12757726835863,0.0938337411470339,0.140417867957618
FEMALE,Fgf13.mRNA,-0.0680324988357839,0.246530015583039,0.648000358356849,-0.103779721061501,0.0486107661227303,0.0827167068701297,-0.116863347188186,0.0116123668559108,0.0240609761695304
FEMALE,Fgf14.mRNA,-0.00778553737217891,0.936395139133938,0.978471978412785,0.161349688625869,0.0261442899273335,0.0495897576736007,0.120966404049481,0.0798920158538546,0.12112969110297
FEMALE,Fgf2.mRNA,-0.323914296189423,0.0622259837400939,0.392603069904621,0.454028417397343,0.00965585195468221,0.0221856779938796,0.733534346695533,0.000808699767278699,0.00296757653731836
FEMALE,Fig4.mRNA,-0.0749123119667541,0.261973600924731,0.661584177404219,0.143051783250003,0.0495686655572627,0.0840079392175295,-0.0345715742378321,0.620013593500294,0.685534680673688
FEMALE,Flt1.mRNA,-0.262284710883184,0.138977741350056,0.547418295717806,0.594148189676141,0.00278826931976369,0.00832535131797367,0.537835194132772,0.00211348147907943,0.00643891718328817
FEMALE,Flt4.mRNA,0.127498569467355,0.476013113816408,0.832631150300416,0.340294992410792,0.116134458149495,0.170564064985221,0.572863065370646,0.00221475239356087,0.00659735654176015
FEMALE,Fmr1.mRNA,0.0367820167201547,0.648330325734143,0.904733777396458,-0.253524065746506,0.0205633394533493,0.0409326851382708,-0.132344090399464,0.0853512204744719,0.128330932447365
FEMALE,Fn1.mRNA,0.363384745116452,0.0143159539500914,0.190869914937913,1.21671696842079,7.4701069247569e-07,7.88096280561853e-05,1.02325429185155,8.8542210854373e-06,0.000130342370862368
FEMALE,Fos.mRNA,0.289135613256424,0.265118840931296,0.662012727059212,0.223649305690346,0.570370538450188,0.641856979269278,0.989532224359806,0.000780924634335047,0.00289079119025781
FEMALE,Foxp3.mRNA,0.842068304088455,0.108410484036436,0.498503665877095,1.85629628993808,0.000272673770940216,0.00155512780638161,1.53382197213299,0.000698555058290893,0.00266376718010925
FEMALE,Fpr1.mRNA,0.300944871006264,0.132207640024373,0.547107445803405,0.964616640678209,0.00197791712030225,0.00655508658194412,1.0648973825542,7.57099881696132e-05,0.000526642005619398
FEMALE,Frmpd4.mRNA,0.0350171806094473,0.669005650598424,0.910710917911403,-0.00181973796775559,0.974873480105344,0.980293745681784,0.153678434434836,0.0266430239931551,0.0481170732886368
