genesymbol	entrezgene	PC3_PROSTATE	VCAP_PROSTATE
NCRNA00173	100287569	0.262787813072443	-0.262110944084379
NCRNA00174	285908	0.141063111461593	0.225192012288787
NCRNA00175	378832	NA	NA
NCRNA00176	284739	0.231668268480413	-0.0956340307383951
NCRNA00181	503538	0.404207430772896	-0.224541429475016
NCRNA00182	100302692	-0.0115281303137091	-0.223187691498887
NCRNA00183	554203	-0.131843235828056	0.463702900515045
NCRNA00185	55410	0.413769026672253	0.129740341884554
NCRNA00188	125144	-0.0446355668367054	0.316546325274978
NCRNA00189	193629	0.142075129171903	-0.189636675784683
NCRNA00200	399706	NA	NA
NCRNA00201	284702	0.171617503306308	-0.0878237512013603
NCRNA00202	387644	0.366920492537191	0.295408955371005
NCRNA00203	319085	NA	NA
NCRNA00204B	286967	0.44026220458858	-0.0400979159992443
NCRNA00207	388910	NA	NA
NCRNA00219	114915	0.290378438765536	0.202346041055718
NCRNA00230B	401629	0.323206584686661	0.424549643904483
NCRNA00235	64493	-0.209995317775204	-0.0237643444474564
NCS1	23413	0.475459391967931	-0.115802097965286
NCSTN	23385	-0.197272809417022	0.1581589820679
NDC80	10403	0.124887256955568	-0.207218840615425
NDE1	54820	0.144516457609437	-0.255913978494624
NDEL1	81565	0.316930760574024	-0.063558326556429
NDFIP1	80762	-0.178918488216401	0.306567436358708
NDFIP2	54602	-0.285032488068541	0.216363143497868
NDN	4692	0.59977985329029	-0.11441550227129
NDNL2	56160	0.228602643403402	-0.0512465396715871
NDOR1	27158	0.214802401899176	0.288449690726731
NDP	4693	0.418812686364869	0.0443628477784076
NDRG1	10397	-0.00123052153412685	0.150417703738387
NDRG2	57447	0.556920246104307	-0.0967216211997996
NDRG3	57446	-0.376104224681075	0.271067957974979
NDRG4	65009	0.382202617117228	-0.174002973623467
NDST1	3340	-0.384637374011188	-0.0285845716585755
NDST2	8509	-0.302870943098647	-0.162785348743603
NDST3	9348	0.484695696460402	0.207948281952077
NDST4	64579	0.0139891733819628	-0.0429039651051036
NDUFA1	4694	0.258575453641867	0.126053705939854
NDUFA10	4705	0.0654246449312863	0.197696673977509
NDUFA11	126328	0.317663487682463	0.164227802557973
NDUFA12	55967	0.173881400067358	0.212200070644093
NDUFA13	51079	0.247462973459178	0.173441106647938
NDUFA2	4695	0.225865595505064	0.174232977648537
NDUFA3	4696	0.26440441279151	0.184205295021234
NDUFA4	4697	0.276528910684508	0.134120275676253
NDUFA4L2	56901	0.411383556355093	-0.244321775631074
NDUFA5	4698	0.0910109498344793	0.37111970888062
NDUFA6	4700	0.31544230595464	0.130594642549102
NDUFA7	4701	0.174732414960119	0.228329924345105
NDUFA8	4702	0.208779582214117	0.167589147095788
NDUFA9	4704	0.233452442560602	0.165413966172979
NDUFAB1	4706	0.12909304484257	0.093859713973566
NDUFAF1	51103	0.272217978100331	0.30916976761379
NDUFAF2	91942	0.2487937110328	0.180919523234514
NDUFAF3	25915	0.206982265046781	0.273262853528508
NDUFAF4	29078	0.110285287135382	0.0919473947936946
NDUFB1	4707	0.242504743833017	0.189255526257424
NDUFB10	4716	0.167661434075096	0.187139489226776
NDUFB11	54539	0.256584275939115	0.173648110270501
NDUFB2	4708	0.263277393068664	0.0819750774209977
NDUFB3	4709	0.1297041983949	0.167838865751579
NDUFB4	4710	-0.0879157528113885	0.262725383408495
NDUFB5	4711	0.0954007409415379	0.0481973434535104
NDUFB6	4712	0.0826979472140763	0.2142273918365
NDUFB7	4713	0.288788125220763	0.204876085331493
NDUFB8	4714	0.303350665779508	0.219011475557965
NDUFB9	4715	0.158914709578846	0.149911694883232
NDUFC1	4717	0.253157215965565	0.249355578008329
NDUFC2	4718	0.106362075622038	0.195252059768189
NDUFS1	4719	-0.454210305823209	0.0777988614800759
NDUFS2	4720	0.0242802106179715	0.138309634704322
NDUFS3	4722	0.233173151958731	0.191019985706893
NDUFS4	4724	0.345608976728521	0.244702925158333
NDUFS5	4725	0.307454594741122	0.155451506115643
NDUFS6	4726	0.256521846275167	0.137166186122543
NDUFS7	374291	0.386556264734633	0.185010309108981
NDUFS8	4728	0.270154513418271	0.22744276596269
NDUFV1	4723	0.1337128399747	0.153838192168363
NDUFV2	4729	0.0844032627713842	0.209719312945119
NDUFV3	4731	0.243188184364655	0.172905525846702
NEAT1	283131	0.110466004583652	-0.265938868215908
NEB	4703	0.165114960940388	-0.0300434543318794
NEBL	10529	-0.0324420677361854	-0.0235376261941727
NECAB1	64168	0.460275840541495	-0.0580743734443924
NECAB2	54550	0.344662674453946	0.0231203331772592
NECAB3	63941	0.115112085890075	0.369184389298241
NECAP1	25977	-0.168647165611113	0.319933955987087
NECAP2	55707	0.144201023517912	-0.303662814099247
NEDD1	121441	-0.267213747669156	-0.201974748843819
NEDD4	4734	-0.0786761625471303	-0.0565563468789275
NEDD4L	23327	-0.247518831579553	0.4617840097916
NEDD8	4738	0.297531563945226	0.144848320559896
NEDD9	4739	0.0407649276719486	-0.106894370651486
NEFH	4744	0.30872947419437	0.0294881588999236
NEFL	4747	0.42583438067309	0.160905887281599
NEFM	4741	0.514057353146537	-0.0423618127602947
NEGR1	257194	0.195797497884784	-0.141539548370668
NEIL1	79661	0.334647642048022	0.144158308484684
NEIL2	252969	0.48334524425606	0.0585442388098935
NEIL3	55247	-0.531429228582929	-0.142439849840229
NEK1	4750	-0.44389955395648	0.0104273967651577
NEK10	152110	0.202691047093324	0.11709012050568
NEK11	79858	-0.376692377830898	-0.169849758085052
NEK2	4751	-0.520862186516835	-0.237165364679596
NEK3	4752	0.00335970165192177	0.387078702448721
NEK4	6787	-0.516156961318252	-0.0060836064631131
NEK5	341676	-0.450963963297929	-0.0201039946770497
NEK6	10783	-0.091119380303441	-0.035938128917256
NEK7	140609	-0.0543220220639576	-0.135460870565235
NEK8	284086	0.106362075622038	0.365011459129106
NEK9	91754	-0.0799247558260841	-0.000520794828195208
NELF	26012	0.303784387655355	0.0932584177365961
NELL1	4745	0.291380599160485	-0.192117433483657
NELL2	4753	-0.0072171977295317	-0.117116406679974
NENF	29937	0.410637686159508	0.125830273458357
NEO1	4756	-0.0219341695622531	0.191798713620346
NES	10763	0.494099575313997	-0.122905936568176
NET1	10276	-0.438606175608073	-0.0361188463655257
NETO1	81832	NA	NA
NETO2	81831	-0.408978371407214	0.114573219317052
NEU1	4758	0.162923351158645	0.327885523710951
NEU2	4759	NA	NA
NEU3	10825	-0.31664489842858	0.0123035724553751
NEU4	129807	0.411856707492381	-0.0261958155696296
NEURL	9148	0.356645884160116	0.0949801621528377
NEURL1B	54492	0.291889893787427	-0.159111855886049
NEURL2	140825	0.550259986692624	0.0514995440991646
NEURL3	93082	0.362665418073388	-0.329656554703993
NEURL4	84461	0.332807609847458	0.362044407205698
NEUROD1	4760	NA	NA
NEUROD2	4761	NA	NA
NEUROD4	58158	NA	NA
NEUROD6	63974	NA	NA
NEUROG1	4762	NA	NA
NEUROG2	63973	NA	NA
NEUROG3	50674	NA	NA
NEXN	91624	0.303235663766973	-0.0893549208539721
NF1	4763	-0.265314571576431	-0.14614620041565
NF1P1	440225	NA	NA
NF2	4771	-0.260037622086958	0.352466382447407
NFAM1	150372	0.0445994233470514	-0.450687958467845
NFASC	23114	0.14512432538998	-0.219471483608106
NFAT5	10725	-0.103687457387647	-0.110344431027543
NFATC1	4772	0.411370413267946	-0.327136367743578
NFATC2	4773	-0.0320149174039117	-0.312458825172298
NFATC2IP	84901	-0.174699557242252	-0.21790417046584
NFATC3	4775	-0.194433902593295	0.0905246556100446
NFATC4	4776	0.49796364293518	-0.215561415181909
NFE2	4778	0.332143883946541	-0.330543713086408
NFE2L1	4779	0.127003293986216	0.0251607974568126
NFE2L2	4780	0.167313142265704	-0.319917527128153
NFE2L3	9603	-0.329722270139727	-0.295842677246852
NFIA	4774	0.265541289829715	0.0905312271536181
NFIB	4781	-0.0100758191839786	0.172261514576505
NFIC	4782	-0.191236846644816	-0.0354616920081816
NFIL3	4783	0.224935722089422	-0.27684763054782
NFIX	4784	-0.263839260044194	0.321215406983908
NFKB1	4790	-0.061159713152123	-0.398539474440803
NFKB2	4791	0.229174367694292	-0.25752072089833
NFKBIA	4792	0.233685732357459	-0.333412191856215
NFKBIB	4793	0.329666412019353	-0.0985123668235623
NFKBID	84807	0.148433097579208	-0.365333464764205
NFKBIE	4794	0.394980983595784	-0.305325414623327
NFKBIL1	4795	0.138089487994611	0.235814912475254
NFKBIL2	4796	-0.372637735446085	0.160192874803881
NFKBIZ	64332	-0.0352514026138315	-0.400767227712199
NFRKB	4798	-0.345234398744835	-0.112164748597386
NFS1	9054	-0.122176495231524	0.373189745106254
NFU1	27247	0.230945398687334	0.250301880282905
NFX1	4799	-0.32781652250343	-0.066180372442232
NFXL1	152518	-0.523185227170047	0.0237906306217502
NFYA	4800	-0.532135669517074	0.054798458973032
NFYB	4801	0.0262023871132031	-0.235029613018228
NFYC	4802	0.353981123241085	0.393134379851647
NGB	58157	NA	NA
NGDN	25983	0.237079934613141	-0.0225716092888768
NGEF	25791	0.426619680130117	-0.154377058741385
NGF	4803	0.271679111527309	-0.325884488692838
NGFR	4804	0.460870565234892	-0.228671644610924
NGFRAP1	27018	0.376735092864125	0.187852501704494
NGLY1	55768	-0.508372967955511	0.0297838783607285
NGRN	51335	0.553089036200991	0.216254713028907
NHEDC1	150159	0.0137230258672384	0.490600228361139
NHEDC2	133308	0.124860970781274	-0.140212096568833
NHEG1	100294720	NA	NA
NHEJ1	79840	-0.349170753345326	0.279535391869358
NHLH1	4807	-0.0496759407575347	-0.212042353598331
NHLH2	4808	0.329603982355406	-0.141135398440901
NHLRC1	378884	-0.159696723264086	0.349282469586075
NHLRC2	374354	-0.383290207578633	0.000231646910963799
NHLRC3	387921	0.108070676951132	-0.186360761313323
NHLRC4	283948	0.524036242062808	-0.00886994093825213
NHP2	55651	0.157800832943148	0.161188463655257
NHP2L1	4809	0.20670297444491	0.220690504940979
NHS	4810	0.219901919712166	-0.191177702752655
NHSL1	57224	-0.523050510526791	-0.0143736086810091
NHSL2	340527	0.0803354772994242	-0.136058881030418
NICN1	84276	0.444237988450512	0.325799058626383
NID1	4811	0.122363784223367	-0.18228640429779
NID2	22795	0.107420094137362	-0.13922307926103
NIF3L1	60491	-0.451607974568126	0.198734977862113
NIN	51199	-0.482645374865489	-0.126737146471492
NINJ1	4814	0.567053566294553	-0.154350772567091
NINJ2	4815	0.286392797588244	-0.449712084247189
NINL	22981	0.270312230464033	-0.0944182951773085
NIP7	51388	-0.409471237175222	0.0901665064852921
NIPA1	123606	-0.516932403459918	-0.0194238399171986
NIPA2	81614	-0.538473923293658	0.165029530873933
NIPAL1	152519	-0.284894485653499	-0.00310012568077084
NIPAL2	79815	-0.21080033186295	-0.00680647625619163
NIPAL3	57185	0.0681879790039183	0.269001207521132
NIPAL4	348938	0.342513779705431	-0.263224820720077
NIPBL	25836	-0.224334425852452	-0.167572718236855
NIPSNAP1	8508	-0.364804455506543	0.244752211735134
NIPSNAP3A	25934	-0.493619852633135	0.118834865324429
NIPSNAP3B	55335	0.0315351947230505	-0.105734493210774
NISCH	11188	0.222658682241225	0.273197138092774
NIT1	4817	0.401092519119085	0.230646393454743
NIT2	56954	0.0575847934481711	0.154915925314407
NKAIN1	79570	-0.229348513598988	0.0693445706728439
NKAIN2	154215	0.371872150619779	-0.185030023739701
NKAIN3	286183	NA	NA
NKAIN4	128414	NA	NA
NKAP	79576	0.102458578739414	0.014409752170663
NKAPL	222698	0.419371267568611	-0.0507569596753657
NKD1	85407	0.221804381576678	-0.136269170424768
NKD2	85409	0.400619367981797	-0.324658895816391
NKG7	4818	0.273095279167385	-0.431410335395155
NKIRAS1	28512	0.409898387507496	0.330629143152862
NKIRAS2	28511	0.110495576529732	0.21423724915186
NKPD1	284353	0.442397956249949	0.064616345071753
NKRF	55922	-0.581297386989987	0.194180898165718
NKTR	4820	-0.235354904425113	-0.0502279504177037
NKX1-2	390010	NA	NA
NKX2-1	7080	NA	NA
NKX2-2	4821	-0.259101177127743	0.00407928567321357
NKX2-3	159296	-0.274422730969221	0.223466982100758
NKX2-4	644524	NA	NA
NKX2-5	1482	NA	NA
NKX2-6	137814	NA	NA
NKX2-8	26257	0.553933479550178	-0.249891158809565
NKX3-1	4824	-0.276170761559756	0.453586009183732
NKX3-2	579	0.0596121146405776	0.0553504686332011
NKX6-1	4825	NA	NA
NKX6-2	84504	NA	NA
NKX6-3	157848	NA	NA
NLE1	54475	-0.105008337645909	0.315774168905099
NLGN1	22871	0.139830947041573	-0.0774604269860437
NLGN2	57555	0.346137985986183	-0.270348373953687
NLGN3	54413	0.293733211759777	-0.125623269835794
NLGN4X	57502	0.00156567025637234	-0.220756220376714
NLGN4Y	22829	0.064146479706252	-0.077703574098261
NLK	51701	-0.5662748383811	0.173845256577704
NLN	57486	-0.495295596244363	0.0512695400740942
NLRC3	197358	0.0757485398851623	-0.361650114591291
NLRC4	58484	0.0961696115396305	-0.425177226315746
NLRC5	84166	0.0347256791279562	-0.38763071210889
NLRP1	22861	0.200499437311582	-0.318741220828507
NLRP10	338322	NA	NA
NLRP11	204801	0.000635796840730427	0.001910676293978
NLRP12	91662	0.312931976309585	0.17298767014137
NLRP13	126204	NA	NA
NLRP14	338323	NA	NA
NLRP2	55655	-0.377582821985099	0.232640856929282
NLRP3	114548	0.0644323418516967	-0.381989041951091
NLRP4	147945	NA	NA
NLRP5	126206	NA	NA
NLRP6	171389	0.0681156920246104	-0.361334680499766
NLRP7	199713	-0.396876873916722	-0.01178770628486
NLRP8	126205	0.0168642236953432	0.428206707903103
NLRP9	338321	0.514507503881318	-0.0932485604212359
NLRX1	79671	0.263727543803445	0.382248617922242
NMB	4828	0.515394662263733	-0.154393487600319
NMBR	4829	NA	NA
NMD3	51068	-0.428377568036012	-0.0943460081980006
NME1	4830	0.103937176043438	0.172944955108143
NME1-NME2	654364	0.053799584349869	0.223141690693873
NME2	4831	0.187129631911416	0.165427109260126
NME2P1	283458	0.195902642581959	0.23416545503832
NME3	4832	0.254133090186221	0.156440523423446
NME4	4833	0.253564651667119	0.320781685108061
NME5	8382	0.122886221937455	0.368658665812366
NME6	10201	-0.0210897262130659	0.0829016650648529
NME7	29922	0.113009191946573	-0.000139645300935624
NMI	9111	0.273594716478967	-0.508412397216951
NMNAT1	64802	0.120155745582691	0.416755793226382
NMNAT2	23057	0.0794943197220237	-0.172245085717571
NMNAT3	349565	0.222560109087623	0.358729063472897
NMRAL1	57407	0.196750371702933	0.181872397052663
NMS	129521	NA	NA
NMT1	4836	-0.126467713184981	0.0246449312862975
NMT2	9397	0.0149847622333391	-0.166774275692682
NMU	10874	NA	NA
NMUR1	10316	0.408189786178401	-0.0154546275988401
NMUR2	56923	0.47520967331214	-0.132368959313931
NNAT	4826	0.435395976572447	-0.197920106459006
NNMT	4837	0.451115108800118	-0.383618784757305
NNT	23530	0.0335855163179641	-0.0415370840418279
NOB1	28987	0.0588103863246178	0.374783344422813
NOBOX	135935	NA	NA
NOC2L	26155	-0.00673090350509705	0.155576365443538
NOC3L	64318	-0.587208490434297	0.000271076172404446
NOC4L	79050	0.264568701380846	0.194010038032808
NOD1	10392	0.136896752836032	-0.401151663011246
NOD2	64127	0.158786564479164	-0.336103238949539
NODAL	4838	0.267999047126182	-0.158070266229659
NOG	9241	0.527101867139818	-0.0978026401176306
NOL10	79954	-0.179667644183773	0.195225773593895
NOL11	25926	-0.632627713842135	-0.0696895767104496
NOL12	79159	0.225244584637374	0.170470768952742
NOL3	8996	0.324530750716709	0.363690578870845
NOL4	8715	-0.254823102261432	0.0619910134141633
NOL6	65083	-0.56319935598873	-0.0993732390316831
NOL7	51406	0.1361870261301	0.187093488421762
NOL8	55035	-0.410916976761379	-0.197509384985666
NOL9	79707	-0.275431462907744	-0.062641596227934
NOLC1	9221	-0.628283923540091	0.0146627565982405
NOM1	64434	-0.264571987152632	-0.321478268726846
NOMO1	23420	-0.124890542727355	0.10079926398712
NOMO2	283820	-0.402465971725934	0.0928214100889623
NOMO3	408050	-0.000376220869579503	0.24593837535014
NONO	4841	-0.407102195716996	0.203768780239369
NOP10	55505	0.167083138240634	0.209610882476158
NOP14	8602	-0.528955042427528	0.104784905164412
NOP16	51491	0.0766751275290175	0.0895520671611753
NOP2	4839	-0.0507832458496595	0.24815298553439
NOP56	10528	-0.0164009298734156	0.0847614118961368
NOP58	51602	-0.133318547360293	0.0508259608828869
NOS1	4842	0.063453181859254	-0.048637636872931
NOS1AP	9722	-0.208753296039824	-0.127555303646385
NOS2	4843	0.185664177694538	-0.363066282231368
NOS3	4846	0.226463605970247	-0.375913649917445
NOSIP	51070	0.359139784946237	0.11180988524442
NOSTRIN	115677	0.564099657458291	0.00910980227868274
NOTCH1	4851	0.0807856280342049	-0.267765757329325
NOTCH2	4853	-0.280498123002867	-0.087133739126149
NOTCH2NL	388677	0.253489078916024	0.123796380722377
NOTCH3	4854	-0.0361681329423265	-0.319516662970173
NOTCH4	4855	0.259347610011747	-0.174890132005882
NOTO	344022	NA	NA
NOTUM	147111	0.475761682972309	-0.0975364926029063
NOV	4856	0.0827406622473036	-0.295573243960341
NOVA1	4857	0.29940116809187	-0.160886172650879
NOVA2	4858	0.447139324938186	-0.130795074628092
NOX1	27035	0.240253990159114	-0.444270846168379
NOX3	50508	NA	NA
NOX4	50507	-0.00854793530315352	-0.503993034163812
NOX5	79400	0.198113966994422	0.31077322424571
NOXA1	10811	0.341248757567543	0.137728053098072
NOXO1	124056	0.169968045869374	-0.299259879905041
NPAS1	4861	0.499501384131365	0.111136302028143
NPAS2	4862	0.122192924090457	-0.35062963601863
NPAS3	64067	0.214930546998858	-0.183396995161701
NPAS4	266743	0.43111461593435	-0.158694562869136
NPAT	4863	-0.24102943230078	-0.186429762520844
NPB	256933	0.451883979398211	0.192630013882386
NPBWR1	2831	NA	NA
NPBWR2	2832	NA	NA
NPC1	4864	-0.0223383194920197	-0.348060162481415
NPC1L1	29881	0.446991465207784	-0.264184266081799
NPC2	10577	0.405091303383524	-0.268452483632749
NPDC1	56654	0.341314473003278	0.279144385026738
NPEPL1	79716	0.276450052161627	0.0763432645785587
NPEPPS	9520	-0.495824605502025	0.0519234086596515
NPFF	8620	0.487363743151219	-0.012316715542522
NPFFR1	64106	NA	NA
NPFFR2	10886	NA	NA
NPHP1	4867	0.406500899480027	-0.0644356276234834
NPHP3	27031	0.117274123725737	-0.163320929544838
NPHP4	261734	-0.416989083023239	-0.0833091007664063
NPHS1	4868	NA	NA
NPHS2	7827	NA	NA
NPIP	9284	-0.243782909058051	0.0584292367973582
NPIPL3	23117	0.372039724980901	-0.0339896662477308
NPL	80896	0.0263863903332594	-0.436628140992467
NPLOC4	55666	0.026320674897525	-0.467350107198305
NPM1	4869	-0.247246112521255	0.276453337933414
NPM2	10361	0.517918134995934	-0.0299974535268653
NPM3	10360	0.177048884069757	0.130141206042534
NPNT	255743	-0.145699335452656	0.319194657335075
NPPA	4878	0.44675488963914	0.128324174244478
NPPB	4879	NA	NA
NPPC	4880	NA	NA
NPR1	4881	0.336517246194666	-0.19083269671505
NPR2	4882	0.402433114008067	-0.133479550177842
NPR3	4883	0.283199027411551	0.313960422878829
NPRL2	10641	0.123871953473472	0.226693609995318
NPRL3	8131	0.135437870162728	0.254836245348579
NPS	594857	NA	NA
NPSR1	387129	NA	NA
NPTN	27020	0.132181670322088	-0.172061082497515
NPTX1	4884	0.413335304796405	-0.205431380763449
NPTX2	4885	0.328414532968613	-0.333080328905756
NPTXR	23467	0.102603152698029	0.454706457363004
NPVF	64111	NA	NA
NPW	283869	0.437643444474564	-0.00667175961293608
NPY	4852	-0.0557874762808349	0.498817943599727
NPY1R	4886	0.316805901246129	-0.0608738510066783
NPY2R	4887	NA	NA
NPY5R	4889	0.313920993617388	-0.185825180512088
NPY6R	4888	0.228727502731298	0.121000188931878
NQO1	1728	0.270548806032677	0.160528023526126
NQO2	4835	0.294390366117121	0.222546966000476
NR0B1	190	NA	NA
NR0B2	8431	NA	NA
NR1D1	9572	0.324320461322359	-0.328039954984927
NR1D2	9975	-0.263106532935755	-0.136834323172084
NR1H2	7376	0.501574706128786	0.13577630465676
NR1H3	10062	0.509838422172388	-0.169517895134593
NR1H4	9971	NA	NA
NR1I2	8856	0.533854128161529	-0.00364227802557973
NR1I3	9970	0.398447472830775	0.213080657482935
NR2C1	7181	-0.254530668572414	-0.333395762997281
NR2C2	7182	-0.271859828975579	-0.134126847219826
NR2C2AP	126382	0.243658049730156	-0.0112422681682644
NR2E1	7101	NA	NA
NR2E3	10002	0.533584694875017	-0.132832253135858
NR2F1	7025	0.242974609198518	-0.195153486614587
NR2F2	7026	0.0730049204432506	-0.111583166991137
NR2F6	2063	0.159243286757518	0.245629512802188
NR3C1	2908	0.0713916064959708	-0.166123692878911
NR3C2	4306	-0.000757370396839088	-0.0400387721070833
NR4A1	3164	0.290785874467089	-0.171407213911958
NR4A2	4929	0.0496693692139612	-0.206104963979727
NR4A3	8013	0.176950310916155	-0.324685181990685
NR5A1	2516	NA	NA
NR5A2	2494	0.0980195010555542	-0.212502361648472
NR6A1	2649	-0.126776575732932	-0.240704140893894
NRADDP	100129354	0.427569268176479	-0.218002743619442
NRAP	4892	0.417751382077758	0.144726747003787
NRARP	441478	-0.147611654632528	-0.142052128769396
NRAS	4893	-0.441740801892605	-0.187967503717029
NRBF2	29982	-0.100352399024126	-0.475955543507726
NRBP1	29959	0.499774103189663	-0.348109449058216
NRBP2	340371	0.147460509130338	0.252273343354937
NRCAM	4897	0.0259920977188529	0.143714729293477
NRD1	4898	-0.52885318350214	0.165482967380501
NRF1	4899	0.20590124612895	-0.242981180742092
NRG1	3084	0.253364219588128	-0.198879551820728
NRG2	9542	0.400609510666437	-0.113511915029942
NRG3	10718	NA	NA
NRG4	145957	0.135707303449239	0.21179263494254
NRGN	4900	0.437173579109063	-0.242103879675037
NRIP1	8204	-0.431571338212704	0.174469553217181
NRIP2	83714	0.297574278978454	-0.126142421778095
NRIP3	56675	-0.108593114665221	-0.341991341991342
NRK	203447	0.248819997207094	0.037843876553554
NRL	4901	0.415783204777512	0.245074217370233
NRM	11270	0.444277417711953	-0.243194755908228
NRN1	51299	0.103427881416496	0.0693379991292705
NRN1L	123904	0.52888275544822	0.0246317881991506
NRP1	8829	-0.306629866022655	-0.217506592079647
NRP2	8828	0.141329258976318	-0.223397980893237
NRSN1	140767	0.278145510403575	-0.294544797391097
NRSN2	80023	0.516130675143958	0.122574073617717
NRTN	4902	0.639793982108973	0.0513155408791082
NRXN1	9378	0.355647009536953	0.00566302767441287
NRXN2	9379	0.384634088239401	-0.28701709422772
NRXN3	9369	0.147835087114025	-0.212321644200202
NSA2	10412	0.109795707139161	0.176986454405809
NSD1	64324	-0.362136408815726	-0.0847745549832837
NSDHL	50814	0.361630399960571	0.278667948117663
NSF	4905	-0.460587988861234	0.134527711377806
NSFL1C	55968	0.442345383901361	0.0845018359249858
NSL1	25936	-0.399745352686529	0.190132827324478
NSMAF	8439	-0.544316025530447	0.145383901361131
NSMCE1	197370	0.253229502944873	0.15793883535819
NSMCE2	286053	0.0228377568036012	0.062441164148944
NSMCE4A	54780	0.204416077281352	0.1040456065124
NSUN2	54888	-0.460955995301346	0.112483468460698
NSUN3	63899	-0.428653572866097	-0.122403213484807
NSUN4	387338	-0.464402769905616	0.142617281516712
NSUN5	55695	0.210228607572061	0.0928345531761092
NSUN5P1	155400	0.360371949366257	0.139384082078579
NSUN5P2	260294	0.346295703031946	0.0802106179715288
NSUN6	221078	0.0935344225666806	0.376567518503002
NSUN7	79730	-0.315419305552133	0.395677567214569
NT5C	30833	0.488563049853373	0.131051364827456
NT5C1A	84618	NA	NA
NT5C1B	93034	0.138710498862302	-0.273768862383663
NT5C2	22978	-0.187132917683202	0.418556396165504
NT5C3	51251	-0.144874606734189	0.0611925708699902
NT5C3L	115024	0.286573515036513	0.188075934185991
NT5DC1	221294	-0.42156616312214	0.293772641021218
NT5DC2	64943	0.518880866129443	0.100385256741993
NT5DC3	51559	0.152845889088773	0.295809819528985
NT5E	4907	0.260931352012946	-0.222106672581056
NT5M	56953	0.142190131184439	0.323068582271618
NTAN1	123803	0.528491748605601	0.176611876422123
NTF3	4908	0.499422525608484	-0.10001725030188
NTF4	4909	0.49634047167254	-0.178320477751218
NTHL1	4913	0.274041581441961	0.136942753641046
NTM	50863	-0.111382734912147	-0.165739257579865
NTN1	9423	0.326387211776206	-0.167569432465068
NTN3	4917	NA	NA
NTN4	59277	0.219340052736637	-0.277895791747784
NTN5	126147	0.435846127307228	0.0976777807897353
NTNG1	22854	-0.304986980129295	-0.186377190172257
NTNG2	84628	0.478971882007935	0.176158439915556
NTRK1	4914	0.410450397167665	-0.158602561259108
NTRK2	4915	0.150476847630548	-0.177929470908598
NTRK3	4916	0.352965819758989	-0.0864798705405916
NTS	4922	0.241505869209854	-0.0714638934752787
NTSR1	4923	NA	NA
NTSR2	23620	NA	NA
NUAK1	9891	0.0402687761321537	-0.320196817730025
NUAK2	81788	0.0334409423593484	0.23371530430354
NUB1	51667	0.0141206042534316	-0.388784018006029
NUBP1	4682	0.214621684450906	0.226253316575897
NUBP2	10101	0.193655174679843	0.256521846275167
NUBPL	80224	-0.432031346262845	0.321813417449091
NUCB1	4924	0.465792651371399	0.169347035001684
NUCB2	4925	-0.128449033572373	0.267640898001429
NUCKS1	64710	-0.331821878311442	0.0218947403008124
NUDC	10726	0.380609017800669	0.141608549578189
NUDCD1	84955	-0.529415050477669	-0.222451678618662
NUDCD2	134492	0.00356341950269844	0.259988335510157
NUDCD3	23386	0.526697717210051	0.211319483805252
NUDT1	4521	0.305246556100446	0.00941209328306103
NUDT10	170685	0.463886903735101	0.0469848936642106
NUDT11	55190	-0.132322958508917	0.166616558646919
NUDT12	83594	-0.198140253168716	0.287897681066561
NUDT13	25961	0.281020560716955	0.309866351232575
NUDT14	256281	0.300377042312526	0.13354197984179
NUDT15	55270	0.139351224360712	0.437045434009381
NUDT16	131870	0.11054814887832	0.356307449666083
NUDT16L1	84309	0.0877580357656259	0.189252240485637
NUDT16P1	152195	-0.191401135234152	0.36972654164305
NUDT17	200035	0.334604927014794	-0.233800734369994
NUDT18	79873	0.569945045466867	0.109099123520376
NUDT19	390916	-0.310901369345392	0.30710630293173
NUDT2	318	0.233091007664063	0.262994816695006
NUDT21	11051	-0.281368852526348	-0.100036964932601
NUDT22	84304	0.234563033424514	0.185214026959758
NUDT3	11165	0.156663955904943	0.197266237873449
NUDT4	11163	-0.332613749312042	0.30241750659208
NUDT5	11164	0.116055102392863	-0.0481250564742026
NUDT6	11162	0.0641070504448114	0.226115314160855
NUDT7	283927	0.57214651256397	0.202957194608049
NUDT8	254552	0.202585902396149	0.233390012896654
NUDT9	53343	-0.224475714039281	0.313963708650616
NUDT9P1	119369	0.386181686750947	-0.109720134388066
NUF2	83540	-0.474457231572981	-0.186268759703295
NUFIP1	26747	-0.434374101546777	-0.0263699614743258
NUFIP2	57532	-0.406441755587866	-0.200920016100282
NUMA1	4926	-0.345848838068952	0.136696320757042
NUMB	8650	-0.305706564150587	-0.104012748794532
NUMBL	9253	0.390495905106911	-0.282039149970839
NUP107	57122	-0.382895914964226	-0.346653852156698
NUP133	55746	-0.393239524548822	-0.160659454397595
NUP153	9972	-0.369522823792274	-0.126605715600023
NUP155	9631	-0.387584711303876	-0.0636043273614431
NUP160	23279	-0.239370117548486	-0.22784363012067
NUP188	23511	-0.516994833123865	-0.0448951428078563
NUP205	23165	-0.507679670108513	-0.0687728463819545
NUP210	23225	-0.509769420964867	-0.0435512621470876
NUP210L	91181	NA	NA
NUP214	8021	-0.326452927211941	-0.0618431536837609
NUP35	129401	-0.243930768788454	0.25465552790031
