hgnc_symbol	entrezgene_id	ensembl_gene_id	exp_num_xpr	cell_num_xpr	cell_name_xpr	exp_num_sh	cell_num_sh	cell_name_sh	exp_num_oe	cell_num_oe	cell_name_oe
ADCY5	111	ENSG00000173175-bioMart	20	10	PC3|BICR6|A549|A375|HT29|U251MG|YAPC|AGS|MCF7|ES2	33	10	HT29|ES2|BICR6|PC3|YAPC|AGS|IPC298|MCF7|U251MG|NA	NA	NA	NA
ADCY6	112	ENSG00000174233	NA	NA	NA	NA	NA	NA	9	9	HT29|MCF7|YAPC|PC3|BICR6|AGS|A375|ES2|U251MG
ADCY7	113	ENSG00000121281	20	10	YAPC|PC3|HT29|MCF7|BICR6|A549|AGS|U251MG|A375|ES2	NA	NA	NA	NA	NA	NA
ADCY9	115	ENSG00000162104	NA	NA	NA	72	17	U251MG|ES2|LCLC103H|A549|MCF7|BICR6|AGS|SNU761|HCC1806|KYSE30|HT29|PC3|KELLY|YAPC|A375|IPC298|HS944T	17	12	A549|SNU761|BICR6|A375|SNGM|ES2|AGS|PC3|HT29|DANG|U251MG|MCF7
ADD3	120	ENSG00000148700	20	10	AGS|PC3|MCF7|HT29|A549|A375|YAPC|ES2|BICR6|U251MG	NA	NA	NA	NA	NA	NA
ADGRA2	25960	ENSG00000020181	20	10	A375|ES2|A549|AGS|YAPC|MCF7|U251MG|BICR6|HT29|PC3	NA	NA	NA	NA	NA	NA
ADGRE1	2015	ENSG00000174837	20	10	ES2|AGS|MCF7|A549|BICR6|YAPC|U251MG|A375|PC3|HT29	NA	NA	NA	NA	NA	NA
ADGRE2	30817	ENSG00000127507	20	10	U251MG|A549|ES2|BICR6|HT29|AGS|MCF7|PC3|YAPC|A375	NA	NA	NA	NA	NA	NA
ADGRE5	976	ENSG00000123146	28	11	ES2|A375|MCF7|A549|PC3|YAPC|HS944T|HT29|U251MG|BICR6|AGS	13	8	A375|YAPC|AGS|A549|U251MG|PC3|IPC298|HT29	NA	NA	NA
ADGRF5	221395	ENSG00000069122	20	10	A549|ES2|U251MG|BICR6|MCF7|HT29|PC3|A375|AGS|YAPC	NA	NA	NA	NA	NA	NA
ADGRG1	9289	ENSG00000205336	28	11	BICR6|U251MG|ES2|A375|PC3|AGS|MCF7|A549|YAPC|HT29|HS944T	25	12	A549|LCLC103H|A375|BICR6|SNU761|AGS|U251MG|MCF7|DANG|KYSE30|YAPC|PC3	NA	NA	NA
ADGRG5	221188	ENSG00000159618-bioMart	20	10	AGS|BICR6|YAPC|U251MG|MCF7|A549|PC3|ES2|A375|HT29	NA	NA	NA	NA	NA	NA
ADH1A	124	ENSG00000187758	18	9	YAPC|PC3|BICR6|U251MG|HT29|ES2|A549|AGS|A375	NA	NA	NA	NA	NA	NA
ADH1B	125	ENSG00000196616	20	10	HT29|A375|U251MG|PC3|MCF7|ES2|BICR6|AGS|YAPC|A549	NA	NA	NA	NA	NA	NA
ADH1C	126	ENSG00000248144	20	10	A375|A549|U251MG|HT29|YAPC|ES2|BICR6|PC3|MCF7|AGS	NA	NA	NA	NA	NA	NA
ADH5	128	ENSG00000197894	115	19	MCF7|YAPC|AGS|A549|LCLC103H|BICR6|ES2|A375|DANG|U251MG|KELLY|HS944T|HT29|KYSE30|HCC1806|SNU761|PC3|SNGM|IPC298	64	14	PC3|MCF7|DANG|HT29|U251MG|BICR6|A375|AGS|ES2|KYSE30|A549|LCLC103H|SNGM|YAPC	9	7	U251MG|LCLC103H|A549|BICR6|PC3|AGS|A375
ADH6	130	ENSG00000172955	NA	NA	NA	24	1	NA	NA	NA	NA
ADH7	131	ENSG00000196344	18	9	AGS|U251MG|A375|BICR6|PC3|YAPC|A549|HT29|ES2	NA	NA	NA	NA	NA	NA
ADI1	55256	ENSG00000182551	NA	NA	NA	39	15	ES2|DANG|MCF7|A375|U251MG|YAPC|PC3|HCC1806|A549|AGS|BICR6|HS944T|HT29|IPC298|KELLY	9	6	A549|AGS|PC3|A375|HT29|MCF7
ADIPOR1	51094	ENSG00000159346	18	9	HT29|BICR6|PC3|U251MG|A549|A375|YAPC|AGS|ES2	NA	NA	NA	NA	NA	NA
ADIPOR2	79602	ENSG00000006831	20	10	YAPC|AGS|MCF7|U251MG|A375|PC3|ES2|A549|BICR6|HT29	NA	NA	NA	NA	NA	NA
ADK	132	ENSG00000156110	20	10	A375|MCF7|HT29|U251MG|YAPC|ES2|A549|AGS|BICR6|PC3	35	10	YAPC|AGS|U251MG|ES2|HT29|A549|BICR6|MCF7|A375|NA	8	6	HT29|ES2|U251MG|YAPC|BICR6|DANG
ADM	133	ENSG00000148926	20	10	ES2|YAPC|HT29|A375|BICR6|A549|MCF7|U251MG|PC3|AGS	NA	NA	NA	NA	NA	NA
ADNP2	22850	ENSG00000101544	NA	NA	NA	37	12	A549|YAPC|ES2|A375|AGS|KELLY|PC3|U251MG|MCF7|HT29|BICR6|DANG	NA	NA	NA
ADO	84890	ENSG00000181915	28	11	MCF7|AGS|BICR6|HT29|ES2|A549|HS944T|U251MG|A375|PC3|YAPC	47	16	HT29|YAPC|SNU761|BICR6|MCF7|U251MG|A375|ES2|SNGM|KYSE30|A549|IPC298|HS944T|AGS|DANG|PC3	NA	NA	NA
ADORA1	134	ENSG00000163485	20	10	ES2|AGS|A375|HT29|A549|YAPC|PC3|BICR6|MCF7|U251MG	NA	NA	NA	NA	NA	NA
ADORA2A	135	ENSG00000128271-bioMart	20	10	ES2|AGS|U251MG|YAPC|A549|PC3|BICR6|A375|MCF7|HT29	32	10	HT29|ES2|A549|MCF7|AGS|PC3|A375|U251MG|BICR6|NA	20	11	HCC44|A549|A375|PC3|ES2|MCF7|U251MG|YAPC|BICR6|KELLY|HT29
ADORA2B	136	ENSG00000170425	20	10	HT29|A549|ES2|YAPC|MCF7|BICR6|U251MG|AGS|A375|PC3	30	9	PC3|BICR6|A549|YAPC|U251MG|KELLY|ES2|SNGM|NA	9	6	HT29|AGS|A549|U251MG|MCF7|BICR6
ADORA3	140	ENSG00000282608	20	10	A375|A549|AGS|U251MG|BICR6|PC3|HT29|ES2|YAPC|MCF7	NA	NA	NA	NA	NA	NA
ADPGK	83440	ENSG00000159322	20	10	BICR6|HT29|PC3|YAPC|ES2|U251MG|A549|AGS|MCF7|A375	136	16	A375|A549|HCC44|ES2|DLD1|PC3|YAPC|U251MG|LCLC103H|MCF7|AGS|BICR6|HT29|DANG|KELLY|NA	NA	NA	NA
ADRA1A	148	ENSG00000120907	20	10	AGS|ES2|U251MG|BICR6|PC3|HT29|YAPC|A375|MCF7|A549	NA	NA	NA	NA	NA	NA
ADRA1D	146	ENSG00000171873	20	10	A549|ES2|U251MG|HT29|MCF7|BICR6|A375|PC3|AGS|YAPC	NA	NA	NA	NA	NA	NA
ADRA2A	150	ENSG00000150594	38	10	PC3|YAPC|ES2|BICR6|A375|U251MG|HT29|AGS|MCF7|A549	24	1	NA	NA	NA	NA
ADRA2B	151	ENSG00000274286	44	19	U251MG|HS944T|HT29|ES2|DANG|LCLC103H|AGS|KYSE30|KELLY|SNGM|YAPC|A549|A375|BICR6|MCF7|IPC298|HCC1806|SNU761|PC3	NA	NA	NA	NA	NA	NA
ADRA2C	152	ENSG00000184160	20	10	ES2|YAPC|MCF7|BICR6|PC3|A375|A549|HT29|AGS|U251MG	36	12	SNU761|U251MG|BICR6|MCF7|YAPC|IPC298|HT29|PC3|A549|ES2|A375|AGS	NA	NA	NA
ADRB1	153	ENSG00000043591	20	10	YAPC|MCF7|A549|AGS|PC3|HT29|U251MG|A375|BICR6|ES2	NA	NA	NA	NA	NA	NA
ADRB2	154	ENSG00000169252	NA	NA	NA	36	12	LCLC103H|A549|AGS|MCF7|ES2|HT29|DANG|BICR6|A375|U251MG|YAPC|PC3	8	7	HT29|AGS|MCF7|YAPC|U251MG|PC3|ES2
ADRB3	155	ENSG00000188778	44	19	KYSE30|ES2|SNU761|MCF7|HS944T|KELLY|AGS|A375|DANG|U251MG|LCLC103H|A549|SNGM|YAPC|IPC298|BICR6|HT29|PC3|HCC1806	NA	NA	NA	NA	NA	NA
ADSL	158	ENSG00000239900	NA	NA	NA	42	13	A549|PC3|AGS|MCF7|A375|U251MG|BICR6|HT29|ES2|SNGM|KYSE30|YAPC|NA	9	8	SNU761|PC3|BICR6|A549|DANG|AGS|U251MG|KELLY
ADSS	159	ENSG00000035687	42	18	U251MG|SNGM|ES2|KELLY|LCLC103H|SNU761|PC3|YAPC|A549|DANG|IPC298|HT29|A375|BICR6|HS944T|AGS|KYSE30|HCC1806	46	12	BICR6|U251MG|MCF7|YAPC|AGS|PC3|A549|ES2|HT29|HCC1806|A375|SNGM	8	6	PC3|ES2|A549|MCF7|YAPC|AGS
AEBP1	165	ENSG00000106624	20	10	HT29|AGS|YAPC|BICR6|A549|ES2|A375|MCF7|U251MG|PC3	NA	NA	NA	NA	NA	NA
AFDN	4301	ENSG00000130396	20	10	ES2|A549|HT29|MCF7|AGS|A375|PC3|U251MG|YAPC|BICR6	NA	NA	NA	NA	NA	NA
AFF1	4299	ENSG00000172493	20	10	MCF7|BICR6|U251MG|AGS|YAPC|ES2|A549|A375|HT29|PC3	81	17	IPC298|ES2|U251MG|SNU761|A549|PC3|KELLY|BICR6|HT29|MCF7|HCC1806|A375|YAPC|HS944T|AGS|SNGM|KYSE30	1	1	U251MG
AFF3	3899	ENSG00000144218	20	10	MCF7|BICR6|YAPC|U251MG|A375|PC3|HT29|AGS|A549|ES2	NA	NA	NA	NA	NA	NA
AFF4	27125	ENSG00000072364	NA	NA	NA	33	10	U251MG|ES2|LCLC103H|A549|A375|BICR6|YAPC|PC3|HT29|NA	2	2	YAPC|HT29
AFG3L2	10939	ENSG00000141385	64	19	MCF7|U251MG|AGS|A549|ES2|SNU761|HS944T|PC3|BICR6|A375|HT29|YAPC|LCLC103H|KYSE30|IPC298|SNGM|KELLY|DANG|HCC1806	39	13	DANG|U251MG|ES2|A375|HT29|AGS|MCF7|SNU761|A549|YAPC|BICR6|PC3|IPC298	9	7	A549|HT29|MCF7|PC3|AGS|U251MG|KYSE30
AFP	174	ENSG00000081051	NA	NA	NA	33	11	MCF7|AGS|HT29|YAPC|BICR6|A375|KYSE30|A549|U251MG|ES2|NA	9	8	A549|U251MG|BICR6|HS944T|PC3|YAPC|AGS|HT29
AGER	177	ENSG00000204305	20	10	A375|AGS|MCF7|PC3|BICR6|ES2|YAPC|A549|U251MG|HT29	NA	NA	NA	NA	NA	NA
AGK	55750	ENSG00000006530	20	10	A549|ES2|YAPC|BICR6|PC3|MCF7|U251MG|HT29|AGS|A375	10	1	NA	NA	NA	NA
AGL	178	ENSG00000162688	NA	NA	NA	89	16	A549|MCF7|BICR6|U251MG|HT29|A375|KYSE30|AGS|YAPC|PC3|SNU761|ES2|LCLC103H|SNGM|DANG|HCC1806	9	7	MCF7|BICR6|HT29|AGS|DANG|HS944T|A375
AGMAT	79814	ENSG00000116771	20	10	BICR6|A375|YAPC|A549|U251MG|PC3|HT29|MCF7|ES2|AGS	NA	NA	NA	NA	NA	NA
AGPAT1	10554	ENSG00000204310	NA	NA	NA	33	8	ES2|YAPC|SNGM|A375|AGS|A549|U251MG|NA	8	5	AGS|LCLC103H|U251MG|PC3|A375
AGPAT2	10555	ENSG00000169692	NA	NA	NA	68	10	ES2|HS944T|IPC298|PC3|U251MG|AGS|YAPC|MCF7|BICR6|NA	9	7	BICR6|PC3|YAPC|A375|MCF7|AGS|U251MG
AGT	183	ENSG00000135744	NA	NA	NA	29	7	U251MG|PC3|A549|BICR6|YAPC|ES2|NA	8	7	A375|MCF7|ES2|IPC298|PC3|U251MG|YAPC
AGTR1	185	ENSG00000144891	20	10	HT29|YAPC|ES2|MCF7|BICR6|AGS|PC3|A375|A549|U251MG	24	1	NA	9	6	MCF7|YAPC|HCC1806|A549|PC3|U251MG
AGTR2	186	ENSG00000180772	20	10	MCF7|PC3|A549|YAPC|ES2|BICR6|U251MG|AGS|HT29|A375	NA	NA	NA	NA	NA	NA
AGTRAP	57085	ENSG00000177674-bioMart	20	10	BICR6|A549|ES2|MCF7|YAPC|U251MG|A375|PC3|AGS|HT29	NA	NA	NA	NA	NA	NA
AGXT	189	ENSG00000172482	20	10	BICR6|HT29|U251MG|AGS|PC3|ES2|A549|YAPC|A375|MCF7	NA	NA	NA	NA	NA	NA
AGXT2	64902	ENSG00000113492-bioMart	18	9	ES2|YAPC|PC3|BICR6|A375|AGS|A549|HT29|U251MG	NA	NA	NA	NA	NA	NA
AHCY	191	ENSG00000101444	42	18	A549|PC3|ES2|BICR6|U251MG|KYSE30|SNU761|YAPC|KELLY|HCC1806|IPC298|HT29|LCLC103H|DANG|HS944T|A375|SNGM|AGS	36	13	HT29|ES2|PC3|U251MG|A375|YAPC|MCF7|LCLC103H|AGS|BICR6|A549|KYSE30|HS944T	8	5	AGS|HT29|A549|A375|YAPC
AHDC1	27245	ENSG00000126705	NA	NA	NA	NA	NA	NA	9	7	A375|A549|ES2|YAPC|MCF7|AGS|KYSE30
AHI1	54806	ENSG00000135541	20	10	YAPC|A549|MCF7|PC3|HT29|ES2|U251MG|BICR6|A375|AGS	NA	NA	NA	NA	NA	NA
AHR	196	ENSG00000106546	20	10	HT29|YAPC|ES2|A375|AGS|U251MG|MCF7|BICR6|A549|PC3	24	1	NA	1	1	U251MG
AHRR	57491	ENSG00000063438-bioMart	18	9	A375|AGS|ES2|HT29|U251MG|A549|BICR6|PC3|YAPC	24	1	NA	NA	NA	NA
AICDA	57379	ENSG00000111732	20	10	U251MG|BICR6|HT29|YAPC|MCF7|PC3|AGS|A375|A549|ES2	NA	NA	NA	NA	NA	NA
AIF1	199	ENSG00000204472	20	10	MCF7|YAPC|ES2|A375|U251MG|AGS|PC3|BICR6|A549|HT29	NA	NA	NA	NA	NA	NA
AIFM1	9131	ENSG00000156709	20	10	U251MG|A549|A375|BICR6|MCF7|PC3|AGS|ES2|YAPC|HT29	38	13	MCF7|ES2|YAPC|PC3|AGS|SNU761|U251MG|SNGM|A549|HT29|A375|KYSE30|NA	9	7	AGS|SNU761|BICR6|MCF7|KELLY|A549|KYSE30
AIM2	9447	ENSG00000163568	20	10	ES2|U251MG|MCF7|BICR6|HT29|AGS|A549|PC3|A375|YAPC	39	14	U251MG|HS944T|YAPC|A375|AGS|HT29|A549|LCLC103H|SNGM|KELLY|ES2|MCF7|BICR6|NA	NA	NA	NA
AIMP2	7965	ENSG00000106305	NA	NA	NA	36	9	BICR6|U251MG|YAPC|A549|AGS|A375|PC3|MCF7|HT29	NA	NA	NA
AIP	9049	ENSG00000110711	18	9	A375|AGS|ES2|YAPC|U251MG|A549|BICR6|PC3|HT29	8	7	A375|A549|BICR6|MCF7|YAPC|IPC298|AGS	NA	NA	NA
AIRE	326	ENSG00000160224	20	10	AGS|PC3|U251MG|ES2|A375|HT29|YAPC|A549|MCF7|BICR6	36	10	HT29|AGS|BICR6|A549|YAPC|ES2|A375|PC3|U251MG|MCF7	9	6	PC3|BICR6|AGS|U251MG|DANG|ES2
AJUBA	84962	ENSG00000129474-bioMart	20	10	ES2|AGS|PC3|U251MG|HT29|MCF7|BICR6|A549|A375|YAPC	NA	NA	NA	NA	NA	NA
AK1	203	ENSG00000106992	20	10	MCF7|YAPC|HT29|A375|U251MG|PC3|BICR6|AGS|A549|ES2	49	9	AGS|A549|PC3|YAPC|SNGM|ES2|BICR6|DANG|NA	9	5	BICR6|MCF7|U251MG|A549|SNU761
AK2	204	ENSG00000004455	20	10	YAPC|AGS|A549|HT29|BICR6|PC3|MCF7|U251MG|ES2|A375	29	12	BICR6|ES2|HCC1806|YAPC|U251MG|PC3|MCF7|HT29|A375|DANG|A549|NA	9	5	A549|ES2|U251MG|A375|YAPC
AK3	50808	ENSG00000147853-bioMart	20	10	PC3|U251MG|HT29|ES2|A549|YAPC|BICR6|MCF7|A375|AGS	159	20	A375|ES2|A549|NPC|HCC44|DLD1|HT29|PC3|MCF7|BICR6|U251MG|YAPC|AGS|LCLC103H|SNU761|SNGM|HCC1806|IPC298|KYSE30|NA	NA	NA	NA
AK4	205	ENSG00000162433	20	10	AGS|A549|U251MG|BICR6|A375|MCF7|PC3|YAPC|ES2|HT29	103	1	NA	NA	NA	NA
AK5	26289	ENSG00000154027	20	10	MCF7|AGS|A375|YAPC|ES2|A549|HT29|U251MG|PC3|BICR6	10	1	NA	NA	NA	NA
AK7	122481	ENSG00000140057-bioMart	20	10	A375|PC3|MCF7|ES2|U251MG|A549|YAPC|HT29|BICR6|AGS	10	1	NA	NA	NA	NA
AK8	158067	ENSG00000165695-bioMart	20	10	A549|YAPC|A375|ES2|AGS|BICR6|HT29|PC3|U251MG|MCF7	NA	NA	NA	NA	NA	NA
AK9	221264	ENSG00000155085-bioMart	20	10	AGS|BICR6|A375|HT29|MCF7|A549|U251MG|YAPC|ES2|PC3	NA	NA	NA	NA	NA	NA
AKAP1	8165	ENSG00000121057	NA	NA	NA	47	12	U251MG|PC3|BICR6|A375|AGS|ES2|MCF7|HT29|YAPC|SNGM|A549|DANG	NA	NA	NA
AKAP11	11215	ENSG00000023516	NA	NA	NA	35	11	YAPC|DANG|KELLY|U251MG|HT29|ES2|A375|MCF7|BICR6|SNU761|AGS	NA	NA	NA
AKAP13	11214	ENSG00000170776	NA	NA	NA	40	14	DANG|HS944T|A549|ES2|PC3|A375|BICR6|AGS|KELLY|SNU761|YAPC|MCF7|HT29|IPC298	NA	NA	NA
AKAP17A	8227	ENSG00000197976	NA	NA	NA	24	1	NA	NA	NA	NA
AKAP8	10270	ENSG00000105127	NA	NA	NA	47	11	PC3|A549|YAPC|HCC1806|ES2|BICR6|MCF7|U251MG|AGS|A375|HT29	1	1	PC3
AKAP8L	26993	ENSG00000011243	NA	NA	NA	54	12	HT29|A375|PC3|AGS|YAPC|MCF7|A549|U251MG|ES2|BICR6|HS944T|HCC1806	NA	NA	NA
AKAP9	10142	ENSG00000127914	NA	NA	NA	32	12	BICR6|U251MG|HT29|DANG|MCF7|AGS|A375|SNGM|YAPC|HS944T|KYSE30|SNU761	NA	NA	NA
AKR1A1	10327	ENSG00000117448	18	9	PC3|AGS|BICR6|YAPC|HT29|U251MG|ES2|A375|A549	76	14	MCF7|A375|HCC1806|YAPC|AGS|PC3|HT29|A549|U251MG|KYSE30|ES2|BICR6|KELLY|SNGM	9	6	AGS|YAPC|ES2|SNU761|A549|BICR6
AKR1B1	231	ENSG00000085662	44	19	A549|IPC298|SNGM|LCLC103H|KYSE30|AGS|DANG|HCC1806|PC3|ES2|A375|KELLY|HT29|MCF7|SNU761|U251MG|BICR6|YAPC|HS944T	31	6	A549|KYSE30|AGS|BICR6|YAPC|NA	34	12	YAPC|MCF7|LCLC103H|PC3|BICR6|A549|ES2|AGS|HT29|KELLY|U251MG|A375
AKR1B10	57016	ENSG00000198074	18	9	U251MG|BICR6|A375|AGS|HT29|A549|PC3|YAPC|ES2	NA	NA	NA	NA	NA	NA
AKR1C1	1645	ENSG00000187134	20	10	PC3|BICR6|YAPC|U251MG|A549|HT29|AGS|A375|MCF7|ES2	30	11	PC3|AGS|A549|ES2|HT29|A375|BICR6|U251MG|DANG|MCF7|YAPC	9	6	A375|BICR6|PC3|U251MG|ES2|YAPC
AKR1C2	1646	ENSG00000151632	20	10	MCF7|A375|A549|U251MG|ES2|PC3|AGS|BICR6|YAPC|HT29	169	19	A375|ES2|HCC44|A549|DLD1|MCF7|PC3|LCLC103H|HT29|BICR6|U251MG|KELLY|SNU761|DANG|AGS|YAPC|SNGM|IPC298|HS944T	9	6	KYSE30|BICR6|A549|U251MG|AGS|A375
AKR1C3	8644	ENSG00000196139	44	19	KYSE30|HCC1806|HS944T|SNU761|ES2|YAPC|HT29|LCLC103H|BICR6|IPC298|MCF7|U251MG|A549|A375|DANG|SNGM|AGS|KELLY|PC3	28	12	HCC1806|YAPC|ES2|U251MG|AGS|A549|MCF7|BICR6|HT29|PC3|A375|KELLY	9	6	PC3|HT29|A549|MCF7|HCC1806|BICR6
AKR1C4	1109	ENSG00000198610	18	9	ES2|HT29|BICR6|PC3|YAPC|AGS|A549|A375|U251MG	NA	NA	NA	NA	NA	NA
AKR1D1	6718	ENSG00000122787	44	19	A549|HS944T|MCF7|LCLC103H|HCC1806|HT29|AGS|SNU761|PC3|YAPC|ES2|BICR6|IPC298|U251MG|SNGM|DANG|KELLY|A375|KYSE30	NA	NA	NA	NA	NA	NA
AKR7A2	8574	ENSG00000053371	NA	NA	NA	78	16	A375|BICR6|PC3|A549|ES2|YAPC|KELLY|U251MG|IPC298|MCF7|HT29|LCLC103H|AGS|HCC1806|SNU761|SNGM	NA	NA	NA
AKT1	207	ENSG00000142208	114	20	HCC44|A549|ES2|A375|AGS|HS944T|IPC298|HT29|BICR6|MCF7|SNGM|U251MG|KELLY|YAPC|PC3|SNU761|LCLC103H|KYSE30|DANG|HCC1806	238	19	A375|HCC44|A549|DLD1|HT29|KELLY|YAPC|BICR6|ES2|PC3|U251MG|AGS|MCF7|SNGM|LCLC103H|HS944T|SNU761|IPC298|NA	69	16	HCC44|U251MG|A549|HS944T|BICR6|IPC298|ES2|MCF7|KYSE30|PC3|YAPC|A375|HT29|KELLY|HCC1806|AGS
AKT1S1	84335	ENSG00000204673-bioMart	NA	NA	NA	8	6	HCC44|A375|YAPC|MCF7|BICR6|A549	10	7	AGS|PC3|BICR6|HT29|YAPC|MCF7|U251MG
AKT2	208	ENSG00000105221	NA	NA	NA	146	13	A375|U251MG|KELLY|HT29|LCLC103H|MCF7|AGS|A549|YAPC|BICR6|PC3|ES2|NA	14	8	IPC298|U251MG|ES2|MCF7|AGS|BICR6|PC3|HT29
AKT3	10000	ENSG00000117020	NA	NA	NA	158	9	A549|A375|BICR6|HT29|AGS|KELLY|ES2|YAPC|NA	43	16	A549|U251MG|BICR6|HT29|HS944T|HCC1806|LCLC103H|SNU761|A375|YAPC|AGS|MCF7|PC3|DANG|KYSE30|ES2
AKTIP	64400	ENSG00000166971	NA	NA	NA	24	1	NA	9	7	AGS|A549|SNU761|HT29|PC3|MCF7|ES2
ALAD	210	ENSG00000148218	20	10	YAPC|MCF7|ES2|A375|PC3|BICR6|A549|AGS|U251MG|HT29	29	10	DANG|YAPC|U251MG|BICR6|KELLY|MCF7|HT29|AGS|ES2|NA	NA	NA	NA
ALAS1	211	ENSG00000023330	128	19	IPC298|A549|BICR6|KYSE30|HS944T|ES2|U251MG|YAPC|HT29|HCC1806|PC3|DANG|SNGM|SNU761|AGS|LCLC103H|A375|MCF7|KELLY	78	14	YAPC|A549|BICR6|SNU761|A375|AGS|HS944T|ES2|HT29|MCF7|U251MG|LCLC103H|IPC298|PC3	NA	NA	NA
ALAS2	212	ENSG00000158578	18	9	A375|YAPC|PC3|HT29|U251MG|AGS|BICR6|ES2|A549	8	6	A549|U251MG|YAPC|ES2|PC3|MCF7	NA	NA	NA
ALB	213	ENSG00000163631	20	10	BICR6|A549|YAPC|U251MG|ES2|PC3|HT29|A375|MCF7|AGS	27	11	U251MG|MCF7|HT29|A549|HCC1806|AGS|PC3|KYSE30|BICR6|ES2|NA	NA	NA	NA
ALCAM	214	ENSG00000170017	20	10	ES2|HT29|PC3|A375|MCF7|BICR6|A549|U251MG|YAPC|AGS	NA	NA	NA	NA	NA	NA
ALDH18A1	5832	ENSG00000059573	44	19	SNU761|HT29|A549|HS944T|IPC298|MCF7|HCC1806|ES2|LCLC103H|PC3|YAPC|DANG|A375|BICR6|U251MG|KYSE30|KELLY|AGS|SNGM	39	14	HT29|AGS|PC3|YAPC|U251MG|SNU761|A375|MCF7|A549|ES2|SNGM|BICR6|IPC298|NA	NA	NA	NA
ALDH1A1	216	ENSG00000165092	44	19	KYSE30|SNGM|HCC1806|KELLY|BICR6|SNU761|ES2|LCLC103H|PC3|YAPC|A549|HT29|HS944T|MCF7|DANG|IPC298|U251MG|A375|AGS	24	1	NA	9	7	U251MG|BICR6|A375|MCF7|AGS|HS944T|YAPC
ALDH1A2	8854	ENSG00000128918	20	10	ES2|YAPC|U251MG|AGS|A375|HT29|PC3|BICR6|A549|MCF7	NA	NA	NA	NA	NA	NA
ALDH1A3	220	ENSG00000184254	20	10	BICR6|PC3|A549|A375|YAPC|MCF7|ES2|HT29|U251MG|AGS	33	11	ES2|YAPC|BICR6|A375|A549|U251MG|MCF7|AGS|DANG|PC3|HT29	NA	NA	NA
ALDH1B1	219	ENSG00000137124	18	9	YAPC|A375|BICR6|PC3|ES2|A549|HT29|AGS|U251MG	24	1	NA	8	5	MCF7|YAPC|A549|A375|AGS
ALDH2	217	ENSG00000111275	NA	NA	NA	30	12	A549|ES2|MCF7|HT29|A375|HCC1806|PC3|BICR6|IPC298|HS944T|YAPC|NA	8	6	ES2|A375|U251MG|YAPC|LCLC103H|MCF7
ALDH3A1	218	ENSG00000108602	20	10	A375|ES2|A549|HT29|U251MG|MCF7|BICR6|YAPC|AGS|PC3	35	11	MCF7|YAPC|U251MG|PC3|A375|HCC1806|HT29|ES2|BICR6|KELLY|NA	9	9	U251MG|HT29|A549|KYSE30|AGS|A375|HS944T|BICR6|DANG
ALDH3A2	224	ENSG00000072210	20	10	MCF7|A549|ES2|HT29|PC3|U251MG|A375|AGS|BICR6|YAPC	30	10	MCF7|AGS|ES2|BICR6|YAPC|HT29|U251MG|PC3|A375|A549	8	7	ES2|HT29|MCF7|HCC1806|BICR6|DANG|KELLY
ALDH3B1	221	ENSG00000006534	20	10	U251MG|BICR6|A375|MCF7|YAPC|A549|PC3|AGS|HT29|ES2	29	8	U251MG|BICR6|MCF7|DANG|PC3|HT29|A549|NA	9	6	YAPC|AGS|HT29|PC3|ES2|KYSE30
ALDH3B2	222	ENSG00000132746	18	9	PC3|HT29|BICR6|U251MG|AGS|A549|ES2|A375|YAPC	30	13	HT29|U251MG|MCF7|A375|A549|BICR6|YAPC|SNGM|AGS|ES2|KELLY|LCLC103H|PC3	9	8	PC3|AGS|A549|SNGM|U251MG|YAPC|A375|HT29
ALDH4A1	8659	ENSG00000159423	20	10	U251MG|BICR6|YAPC|A375|HT29|PC3|ES2|MCF7|A549|AGS	36	11	BICR6|U251MG|PC3|ES2|HT29|SNGM|YAPC|A549|MCF7|A375|NA	NA	NA	NA
ALDH5A1	7915	ENSG00000112294	20	10	A549|AGS|ES2|MCF7|PC3|BICR6|YAPC|U251MG|HT29|A375	30	11	ES2|A375|BICR6|A549|YAPC|AGS|U251MG|HT29|PC3|HS944T|MCF7	NA	NA	NA
ALDH6A1	4329	ENSG00000119711	18	9	ES2|A549|AGS|PC3|U251MG|HT29|BICR6|A375|YAPC	30	11	BICR6|A375|ES2|U251MG|YAPC|AGS|KYSE30|A549|PC3|LCLC103H|HT29	8	6	AGS|A375|A549|HT29|U251MG|ES2
ALDH7A1	501	ENSG00000164904	73	19	HT29|A549|KYSE30|ES2|YAPC|IPC298|SNGM|BICR6|U251MG|DANG|PC3|MCF7|SNU761|A375|KELLY|LCLC103H|AGS|HS944T|HCC1806	77	18	PC3|AGS|BICR6|LCLC103H|HT29|YAPC|A375|U251MG|ES2|KELLY|KYSE30|MCF7|DANG|A549|IPC298|HS944T|SNU761|SNGM	NA	NA	NA
ALDH9A1	223	ENSG00000143149	20	10	MCF7|U251MG|YAPC|HT29|BICR6|A549|ES2|AGS|PC3|A375	152	22	A375|HUH751|HCC44|A549|U937|TF1|ES2|DLD1|BICR6|PC3|U251MG|AGS|YAPC|MCF7|HT29|HCC1806|KYSE30|KELLY|SNU761|LCLC103H|HS944T|DANG	NA	NA	NA
ALDOA	226	ENSG00000149925	NA	NA	NA	24	1	NA	9	7	BICR6|PC3|ES2|A549|HT29|AGS|A375
