ensembl_gene_id	probe_id	hgnc_symbol	entrezgene_id	biotype
ENSG00000152242	226406_at	C18orf25	147339	protein_coding
ENSG00000152253	209891_at	SPC25	57405	protein_coding
ENSG00000152254	221453_at	G6PC2	57818	protein_coding
ENSG00000152256	206686_at	PDK1	5163	protein_coding
ENSG00000152256	226452_at	PDK1	5163	protein_coding
ENSG00000152256	239798_at	PDK1	5163	protein_coding
ENSG00000152266	206977_at	PTH	5741	protein_coding
ENSG00000152270	208591_s_at	PDE3B	5140	protein_coding
ENSG00000152270	214582_at	PDE3B	5140	protein_coding
ENSG00000152270	222317_at	PDE3B	5140	protein_coding
ENSG00000152284	221016_s_at	TCF7L1	83439	protein_coding
ENSG00000152291	203833_s_at	TGOLN2	10618	protein_coding
ENSG00000152291	1554608_at	TGOLN2	10618	protein_coding
ENSG00000152291	203834_s_at	TGOLN2	10618	protein_coding
ENSG00000152291	212040_at	TGOLN2	10618	protein_coding
ENSG00000152291	212043_at	TGOLN2	10618	protein_coding
ENSG00000152292	242543_at	SH2D6	284948	protein_coding
ENSG00000152315	221325_at	KCNK13	56659	protein_coding
ENSG00000152332	1552656_s_at	UHMK1	127933	protein_coding
ENSG00000152332	235003_at	UHMK1	127933	protein_coding
ENSG00000152332	227740_at	UHMK1	127933	protein_coding
ENSG00000152332	224691_at	UHMK1	127933	protein_coding
ENSG00000152348	1570523_s_at	ATG10	83734	protein_coding
ENSG00000152348	207774_at	ATG10	83734	protein_coding
ENSG00000152348	223677_at	ATG10	83734	protein_coding
ENSG00000152348	243477_at	ATG10	83734	protein_coding
ENSG00000152359	227267_at	POC5	134359	protein_coding
ENSG00000152377	202363_at	SPOCK1	6695	protein_coding
ENSG00000152382	225455_at	TADA1	117143	protein_coding
ENSG00000152402	206927_s_at	GUCY1A2	2977	protein_coding
ENSG00000152402	230665_at	GUCY1A2	2977	protein_coding
ENSG00000152402	242342_at	GUCY1A2	2977	protein_coding
ENSG00000152402	228731_at	GUCY1A2	2977	protein_coding
ENSG00000152402	228732_at	GUCY1A2	2977	protein_coding
ENSG00000152402	236335_at	GUCY1A2	2977	protein_coding
ENSG00000152404	237040_at	CWF19L2	143884	protein_coding
ENSG00000152404	228916_at	CWF19L2	143884	protein_coding
ENSG00000152409	241985_at	JMY	133746	protein_coding
ENSG00000152409	226352_at	JMY	133746	protein_coding
ENSG00000152413	213793_s_at	HOMER1	9456	protein_coding
ENSG00000152413	226651_at	HOMER1	9456	protein_coding
ENSG00000152422	210813_s_at	XRCC4	7518	protein_coding
ENSG00000152422	205071_x_at	XRCC4	7518	protein_coding
ENSG00000152422	210812_at	XRCC4	7518	protein_coding
ENSG00000152422	205072_s_at	XRCC4	7518	protein_coding
ENSG00000152430	236954_at	BOLL	66037	protein_coding
ENSG00000152433	1552794_a_at	ZNF547	284306	protein_coding
ENSG00000152433	1558995_at	ZNF547	284306	protein_coding
ENSG00000152443	228652_at	ZNF776	284309	protein_coding
ENSG00000152454	223714_at	ZNF256	10172	protein_coding
ENSG00000152455	1554572_a_at	SUV39H2	79723	protein_coding
ENSG00000152455	219262_at	SUV39H2	79723	protein_coding
ENSG00000152457	222233_s_at	DCLRE1C	64421	protein_coding
ENSG00000152457	219678_x_at	DCLRE1C	64421	protein_coding
ENSG00000152457	239376_at	DCLRE1C	64421	protein_coding
ENSG00000152457	235478_at	DCLRE1C	64421	protein_coding
ENSG00000152457	242927_at	DCLRE1C	64421	protein_coding
ENSG00000152463	222945_x_at	OLAH	55301	protein_coding
ENSG00000152463	233126_s_at	OLAH	55301	protein_coding
ENSG00000152463	219975_x_at	OLAH	55301	protein_coding
ENSG00000152464	205562_at	RPP38	10557	protein_coding
ENSG00000152465	205005_s_at	NMT2	9397	protein_coding
ENSG00000152465	205006_s_at	NMT2	9397	protein_coding
ENSG00000152465	215743_at	NMT2	9397	protein_coding
ENSG00000152467	1562651_at	ZSCAN1	284312	protein_coding
ENSG00000152475	241277_x_at	ZNF837	116412	protein_coding
ENSG00000152484	215886_x_at	USP12	219333	protein_coding
ENSG00000152484	213327_s_at	USP12	219333	protein_coding
ENSG00000152492	225331_at	CCDC50	152137	protein_coding
ENSG00000152492	236831_at	CCDC50	152137	protein_coding
ENSG00000152492	235051_at	CCDC50	152137	protein_coding
ENSG00000152492	228693_at	CCDC50	152137	protein_coding
ENSG00000152492	226713_at	CCDC50	152137	protein_coding
ENSG00000152495	210349_at	CAMK4	814	protein_coding
ENSG00000152495	241871_at	CAMK4	814	protein_coding
ENSG00000152495	229029_at	CAMK4	814	protein_coding
ENSG00000152503	231123_at	TRIM36	55521	protein_coding
ENSG00000152503	219736_at	TRIM36	55521	protein_coding
ENSG00000152518	201367_s_at	ZFP36L2	678	protein_coding
ENSG00000152518	201369_s_at	ZFP36L2	678	protein_coding
ENSG00000152518	201368_at	ZFP36L2	678	protein_coding
ENSG00000152520	208324_at	PAN3	255967	protein_coding
ENSG00000152520	225563_at	PAN3	255967	protein_coding
ENSG00000152527	239568_at	PLEKHH2	130271	protein_coding
ENSG00000152527	243650_at	PLEKHH2	130271	protein_coding
ENSG00000152527	227148_at	PLEKHH2	130271	protein_coding
ENSG00000152556	210976_s_at	PFKM	5213	protein_coding
ENSG00000152558	211967_at	TMEM123	114908	protein_coding
ENSG00000152578	1569178_at	GRIA4	2893	protein_coding
ENSG00000152578	238663_x_at	GRIA4	2893	protein_coding
ENSG00000152578	208464_at	GRIA4	2893	protein_coding
ENSG00000152580	230670_at	IGSF10	285313	protein_coding
ENSG00000152580	1556579_s_at	IGSF10	285313	protein_coding
ENSG00000152582	1552716_at	SPEF2	79925	protein_coding
ENSG00000152582	232745_x_at	SPEF2	79925	protein_coding
ENSG00000152582	233429_at	SPEF2	79925	protein_coding
ENSG00000152583	200795_at	SPARCL1	8404	protein_coding
ENSG00000152591	221681_s_at	DSPP	1834	protein_coding
ENSG00000152592	217067_s_at	DMP1	1758	protein_coding
ENSG00000152592	208175_s_at	DMP1	1758	protein_coding
ENSG00000152595	221150_at	MEPE	56955	protein_coding
ENSG00000152601	215663_at	MBNL1	4154	protein_coding
ENSG00000152601	1558111_at	MBNL1	4154	protein_coding
ENSG00000152601	1555594_a_at	MBNL1	4154	protein_coding
ENSG00000152601	201151_s_at	MBNL1	4154	protein_coding
ENSG00000152601	201152_s_at	MBNL1	4154	protein_coding
ENSG00000152601	201153_s_at	MBNL1	4154	protein_coding
ENSG00000152611	236085_at	CAPSL	133690	protein_coding
ENSG00000152620	226946_at	NADK2	133686	protein_coding
ENSG00000152620	229299_at	NADK2	133686	protein_coding
ENSG00000152620	228594_at	NADK2	133686	protein_coding
ENSG00000152642	212510_at	GPD1L	23171	protein_coding
ENSG00000152661	201667_at	GJA1	2697	protein_coding
ENSG00000152669	210021_s_at	CCNO	10309	protein_coding
ENSG00000152670	221630_s_at	DDX4	54514	protein_coding
ENSG00000152672	1552410_at	CLEC4F	165530	protein_coding
ENSG00000152683	243643_x_at	SLC30A6	55676	protein_coding
ENSG00000152683	226161_at	SLC30A6	55676	protein_coding
ENSG00000152684	218472_s_at	PELO	53918	protein_coding
ENSG00000152689	244526_at	RASGRP3	25780	protein_coding
ENSG00000152689	205801_s_at	RASGRP3	25780	protein_coding
ENSG00000152700	1554482_a_at	SAR1B	51128	protein_coding
ENSG00000152700	218254_s_at	SAR1B	51128	protein_coding
ENSG00000152700	223512_at	SAR1B	51128	protein_coding
ENSG00000152700	230397_at	SAR1B	51128	protein_coding
ENSG00000152700	226742_at	SAR1B	51128	protein_coding
ENSG00000152705	230981_at	CATSPER3	347732	protein_coding
ENSG00000152749	231871_at	GPR180	160897	protein_coding
ENSG00000152749	1556019_at	GPR180	160897	protein_coding
ENSG00000152749	1556021_at	GPR180	160897	protein_coding
ENSG00000152749	1566257_at	GPR180	160897	protein_coding
ENSG00000152760	1553635_s_at	TCTEX1D1	200132	protein_coding
ENSG00000152763	1554141_s_at	DNAI4	79819	protein_coding
ENSG00000152763	1554140_at	DNAI4	79819	protein_coding
ENSG00000152763	220769_s_at	DNAI4	79819	protein_coding
ENSG00000152763	229816_at	DNAI4	79819	protein_coding
ENSG00000152766	238439_at	ANKRD22	118932	protein_coding
ENSG00000152766	239196_at	ANKRD22	118932	protein_coding
ENSG00000152767	237767_at	FARP1	10160	protein_coding
ENSG00000152767	235501_at	FARP1	10160	protein_coding
ENSG00000152767	239246_at	FARP1	10160	protein_coding
ENSG00000152767	227996_at	FARP1	10160	protein_coding
ENSG00000152767	201911_s_at	FARP1	10160	protein_coding
ENSG00000152767	201910_at	FARP1	10160	protein_coding
ENSG00000152778	203595_s_at	IFIT5	24138	protein_coding
ENSG00000152778	203596_s_at	IFIT5	24138	protein_coding
ENSG00000152782	226649_at	PANK1	53354	protein_coding
ENSG00000152784	219835_at	PRDM8	56978	protein_coding
ENSG00000152785	208244_at	BMP3	651	protein_coding
ENSG00000152795	1554678_s_at	HNRNPDL	9987	protein_coding
ENSG00000152795	209067_s_at	HNRNPDL	9987	protein_coding
ENSG00000152795	201993_x_at	HNRNPDL	9987	protein_coding
ENSG00000152795	212454_x_at	HNRNPDL	9987	protein_coding
ENSG00000152795	209068_at	HNRNPDL	9987	protein_coding
ENSG00000152804	215933_s_at	HHEX	3087	protein_coding
ENSG00000152804	204689_at	HHEX	3087	protein_coding
ENSG00000152818	213023_at	UTRN	7402	protein_coding
ENSG00000152818	213022_s_at	UTRN	7402	protein_coding
ENSG00000152818	225093_at	UTRN	7402	protein_coding
ENSG00000152822	210939_s_at	GRM1	2911	protein_coding
ENSG00000152822	210940_s_at	GRM1	2911	protein_coding
ENSG00000152822	207299_s_at	GRM1	2911	protein_coding
ENSG00000152894	203038_at	PTPRK	5796	protein_coding
ENSG00000152904	202322_s_at	GGPS1	9453	protein_coding
ENSG00000152904	202321_at	GGPS1	9453	protein_coding
ENSG00000152910	1553441_at	CNTNAP4	85445	protein_coding
ENSG00000152910	1554377_a_at	CNTNAP4	85445	protein_coding
ENSG00000152910	232388_at	CNTNAP4	85445	protein_coding
ENSG00000152926	207117_at	ZNF117	51351	protein_coding
ENSG00000152926	235564_at	ZNF117	51351	protein_coding
ENSG00000152926	235408_x_at	ZNF117	51351	protein_coding
ENSG00000152931	205833_s_at	PART1	25859	lncRNA
ENSG00000152931	205834_s_at	PART1	25859	lncRNA
ENSG00000152931	215972_at	PART1	25859	lncRNA
ENSG00000152932	242328_at	RAB3C	115827	protein_coding
ENSG00000152932	244170_at	RAB3C	115827	protein_coding
ENSG00000152932	229300_at	RAB3C	115827	protein_coding
ENSG00000152936	1552865_a_at	LMNTD1	160492	protein_coding
ENSG00000152939	235955_at	MARVELD2	153562	protein_coding
ENSG00000152939	235141_at	MARVELD2	153562	protein_coding
ENSG00000152942	211228_s_at	RAD17	5884	protein_coding
ENSG00000152942	210826_x_at	RAD17	5884	protein_coding
ENSG00000152942	207405_s_at	RAD17	5884	protein_coding
ENSG00000152944	209363_s_at	MED21	9412	protein_coding
ENSG00000152944	209362_at	MED21	9412	protein_coding
ENSG00000152952	202619_s_at	PLOD2	5352	protein_coding
ENSG00000152952	202620_s_at	PLOD2	5352	protein_coding
ENSG00000152953	219686_at	STK32B	55351	protein_coding
ENSG00000152954	239293_at	NRSN1	140767	protein_coding
ENSG00000152969	238600_at	JAKMIP1	152789	protein_coding
ENSG00000152977	206373_at	ZIC1	7545	protein_coding
ENSG00000152977	236896_at	ZIC1	7545	protein_coding
ENSG00000152977	241440_at	ZIC1	7545	protein_coding
ENSG00000152990	1555122_at	ADGRA3	166647	protein_coding
ENSG00000152990	210473_s_at	ADGRA3	166647	protein_coding
ENSG00000153002	205509_at	CPB1	1360	protein_coding
ENSG00000153006	1553581_s_at	SREK1IP1	285672	protein_coding
ENSG00000153006	235390_at	SREK1IP1	285672	protein_coding
ENSG00000153006	217608_at	SREK1IP1	285672	protein_coding
ENSG00000153006	227288_at	SREK1IP1	285672	protein_coding
ENSG00000153012	219699_at	LGI2	55203	protein_coding
ENSG00000153015	1555495_a_at	CWC27	10283	protein_coding
ENSG00000153015	223337_at	CWC27	10283	protein_coding
ENSG00000153029	210528_at	MR1	3140	protein_coding
ENSG00000153029	207566_at	MR1	3140	protein_coding
ENSG00000153029	210223_s_at	MR1	3140	protein_coding
ENSG00000153029	207565_s_at	MR1	3140	protein_coding
ENSG00000153029	210224_at	MR1	3140	protein_coding
ENSG00000153029	235352_at	MR1	3140	protein_coding
ENSG00000153037	205335_s_at	SRP19	6728	protein_coding
ENSG00000153037	233081_at	SRP19	6728	protein_coding
ENSG00000153044	231772_x_at	CENPH	64946	protein_coding
ENSG00000153046	203099_s_at	CDYL	9425	protein_coding
ENSG00000153046	203100_s_at	CDYL	9425	protein_coding
ENSG00000153046	203098_at	CDYL	9425	protein_coding
ENSG00000153048	218384_at	CARHSP1	23589	protein_coding
ENSG00000153048	224910_at	CARHSP1	23589	protein_coding
ENSG00000153060	1553488_at	TEKT5	146279	protein_coding
ENSG00000153060	1553489_a_at	TEKT5	146279	protein_coding
ENSG00000153064	222915_s_at	BANK1	55024	protein_coding
ENSG00000153064	1558662_s_at	BANK1	55024	protein_coding
ENSG00000153064	219667_s_at	BANK1	55024	protein_coding
ENSG00000153066	223325_at	TXNDC11	51061	protein_coding
ENSG00000153071	1559370_at	DAB2	1601	protein_coding
ENSG00000153071	240873_x_at	DAB2	1601	protein_coding
ENSG00000153071	201279_s_at	DAB2	1601	protein_coding
ENSG00000153071	210757_x_at	DAB2	1601	protein_coding
ENSG00000153071	201280_s_at	DAB2	1601	protein_coding
ENSG00000153071	201278_at	DAB2	1601	protein_coding
ENSG00000153086	230602_at	ACMSD	130013	protein_coding
ENSG00000153093	220845_at	ACOXL	55289	protein_coding
ENSG00000153093	240189_at	ACOXL	55289	protein_coding
ENSG00000153094	1553088_a_at	BCL2L11	10018	protein_coding
ENSG00000153094	208536_s_at	BCL2L11	10018	protein_coding
ENSG00000153094	1555372_at	BCL2L11	10018	protein_coding
ENSG00000153094	1553096_s_at	BCL2L11	10018	protein_coding
ENSG00000153094	222343_at	BCL2L11	10018	protein_coding
ENSG00000153094	1558143_a_at	BCL2L11	10018	protein_coding
ENSG00000153094	225606_at	BCL2L11	10018	protein_coding
ENSG00000153113	208908_s_at	CAST	831	protein_coding
ENSG00000153113	207467_x_at	CAST	831	protein_coding
ENSG00000153113	212586_at	CAST	831	protein_coding
ENSG00000153130	223341_s_at	SCOC	60592	protein_coding
ENSG00000153130	224786_at	SCOC	60592	protein_coding
ENSG00000153132	205830_at	CLGN	1047	protein_coding
ENSG00000153140	209662_at	CETN3	1070	protein_coding
ENSG00000153147	213859_x_at	SMARCA5	8467	protein_coding
ENSG00000153147	202303_x_at	SMARCA5	8467	protein_coding
ENSG00000153147	213251_at	SMARCA5	8467	protein_coding
ENSG00000153157	236337_at	SYCP2L	221711	protein_coding
ENSG00000153162	206176_at	BMP6	654	protein_coding
ENSG00000153179	233233_at	RASSF3	283349	protein_coding
ENSG00000153179	227167_s_at	RASSF3	283349	protein_coding
ENSG00000153187	216855_s_at	HNRNPU	3192	protein_coding
ENSG00000153187	200593_s_at	HNRNPU	3192	protein_coding
ENSG00000153187	200594_x_at	HNRNPU	3192	protein_coding
ENSG00000153187	225805_at	HNRNPU	3192	protein_coding
ENSG00000153187	235603_at	HNRNPU	3192	protein_coding
ENSG00000153187	236723_at	HNRNPU	3192	protein_coding
ENSG00000153187	225786_at	HNRNPU	3192	protein_coding
ENSG00000153201	201711_x_at	RANBP2	5903	protein_coding
ENSG00000153201	201713_s_at	RANBP2	5903	protein_coding
ENSG00000153201	201712_s_at	RANBP2	5903	protein_coding
ENSG00000153201	226922_at	RANBP2	5903	protein_coding
ENSG00000153207	214766_s_at	AHCTF1	25909	protein_coding
ENSG00000153207	226115_at	AHCTF1	25909	protein_coding
ENSG00000153208	211913_s_at	MERTK	10461	protein_coding
ENSG00000153208	206028_s_at	MERTK	10461	protein_coding
ENSG00000153214	225412_at	TMEM87B	84910	protein_coding
ENSG00000153214	225411_at	TMEM87B	84910	protein_coding
ENSG00000153233	210675_s_at	PTPRR	5801	protein_coding
ENSG00000153233	206084_at	PTPRR	5801	protein_coding
ENSG00000153234	204621_s_at	NR4A2	4929	protein_coding
ENSG00000153234	216248_s_at	NR4A2	4929	protein_coding
ENSG00000153234	204622_x_at	NR4A2	4929	protein_coding
ENSG00000153237	1564757_a_at	CCDC148	130940	protein_coding
ENSG00000153237	231504_at	CCDC148	130940	protein_coding
ENSG00000153246	207415_at	PLA2R1	22925	protein_coding
ENSG00000153246	210194_at	PLA2R1	22925	protein_coding
ENSG00000153246	240039_at	PLA2R1	22925	protein_coding
ENSG00000153246	235746_s_at	PLA2R1	22925	protein_coding
ENSG00000153250	209868_s_at	RBMS1	5937	protein_coding
ENSG00000153250	203748_x_at	RBMS1	5937	protein_coding
ENSG00000153250	207266_x_at	RBMS1	5937	protein_coding
ENSG00000153250	215127_s_at	RBMS1	5937	protein_coding
ENSG00000153250	225265_at	RBMS1	5937	protein_coding
ENSG00000153250	225269_s_at	RBMS1	5937	protein_coding
ENSG00000153253	210432_s_at	SCN3A	6328	protein_coding
ENSG00000153266	233972_s_at	FEZF2	55079	protein_coding
ENSG00000153266	221086_s_at	FEZF2	55079	protein_coding
ENSG00000153283	1555120_at	CD96	10225	protein_coding
ENSG00000153283	206761_at	CD96	10225	protein_coding
ENSG00000153291	1552774_a_at	SLC25A27	9481	protein_coding
ENSG00000153291	231787_at	SLC25A27	9481	protein_coding
ENSG00000153291	1554161_at	SLC25A27	9481	protein_coding
ENSG00000153291	230624_at	SLC25A27	9481	protein_coding
ENSG00000153292	220907_at	ADGRF1	266977	protein_coding
ENSG00000153292	238689_at	ADGRF1	266977	protein_coding
ENSG00000153292	235988_at	ADGRF1	266977	protein_coding
ENSG00000153292	236489_at	ADGRF1	266977	protein_coding
ENSG00000153294	1553031_at	ADGRF4	221393	protein_coding
ENSG00000153294	237690_at	ADGRF4	221393	protein_coding
ENSG00000153303	220819_at	FRMD1	79981	protein_coding
ENSG00000153310	217534_at	CYRIB	51571	protein_coding
ENSG00000153310	217916_s_at	CYRIB	51571	protein_coding
ENSG00000153310	228987_at	CYRIB	51571	protein_coding
ENSG00000153317	236533_at	ASAP1	50807	protein_coding
ENSG00000153317	224790_at	ASAP1	50807	protein_coding
ENSG00000153317	221039_s_at	ASAP1	50807	protein_coding
ENSG00000153317	224796_at	ASAP1	50807	protein_coding
ENSG00000153317	224791_at	ASAP1	50807	protein_coding
ENSG00000153339	207305_s_at	TRAPPC8	22878	protein_coding
ENSG00000153347	240065_at	FAM81B	153643	protein_coding
ENSG00000153363	224443_at	LINC00467	NA	lncRNA
ENSG00000153363	224444_s_at	LINC00467	NA	lncRNA
ENSG00000153391	229582_at	INO80C	125476	protein_coding
ENSG00000153391	1559716_at	INO80C	125476	protein_coding
ENSG00000153395	201818_at	LPCAT1	79888	protein_coding
ENSG00000153404	230441_at	PLEKHG4B	153478	protein_coding
ENSG00000153404	236255_at	PLEKHG4B	153478	protein_coding
ENSG00000153406	223206_s_at	NMRAL1	57407	protein_coding
ENSG00000153406	231271_x_at	NMRAL1	57407	protein_coding
ENSG00000153443	225874_at	UBALD1	124402	protein_coding
ENSG00000153446	229177_at	C16orf89	146556	protein_coding
ENSG00000153485	213246_at	TMEM251	26175	protein_coding
ENSG00000153487	210350_x_at	ING1	3621	protein_coding
ENSG00000153487	209808_x_at	ING1	3621	protein_coding
ENSG00000153487	208415_x_at	ING1	3621	protein_coding
ENSG00000153487	244177_at	ING1	3621	protein_coding
ENSG00000153495	236853_at	TEX29	121793	protein_coding
ENSG00000153498	231405_at	SPACA7	122258	protein_coding
ENSG00000153531	1553163_at	ADPRHL1	113622	protein_coding
ENSG00000153531	238054_at	ADPRHL1	113622	protein_coding
ENSG00000153531	1556113_at	ADPRHL1	113622	protein_coding
ENSG00000153531	1556114_a_at	ADPRHL1	113622	protein_coding
ENSG00000153551	226017_at	CMTM7	112616	protein_coding
ENSG00000153558	214436_at	FBXL2	25827	protein_coding
ENSG00000153560	218082_s_at	UBP1	7342	protein_coding
ENSG00000153561	212479_s_at	RMND5A	64795	protein_coding
ENSG00000153561	212478_at	RMND5A	64795	protein_coding
ENSG00000153561	212482_at	RMND5A	64795	protein_coding
ENSG00000153563	205758_at	CD8A	925	protein_coding
ENSG00000153574	212973_at	RPIA	22934	protein_coding
ENSG00000153707	205712_at	PTPRD	5789	protein_coding
ENSG00000153707	213362_at	PTPRD	5789	protein_coding
ENSG00000153707	214043_at	PTPRD	5789	protein_coding
ENSG00000153714	227443_at	LURAP1L	286343	protein_coding
ENSG00000153721	242394_at	CNKSR3	154043	protein_coding
ENSG00000153721	227481_at	CNKSR3	154043	protein_coding
ENSG00000153721	1569331_at	CNKSR3	154043	protein_coding
ENSG00000153721	237302_at	CNKSR3	154043	protein_coding
ENSG00000153767	205930_at	GTF2E1	2960	protein_coding
ENSG00000153774	210701_at	CFDP1	10428	protein_coding
ENSG00000153774	236588_at	CFDP1	10428	protein_coding
ENSG00000153774	203166_at	CFDP1	10428	protein_coding
ENSG00000153786	218606_at	ZDHHC7	55625	protein_coding
ENSG00000153790	229146_at	C7orf31	136895	protein_coding
ENSG00000153802	207602_at	TMPRSS11D	9407	protein_coding
ENSG00000153814	225800_at	JAZF1	221895	protein_coding
ENSG00000153814	225798_at	JAZF1	221895	protein_coding
ENSG00000153815	238086_at	CMIP	80790	protein_coding
ENSG00000153815	224992_s_at	CMIP	80790	protein_coding
ENSG00000153815	224991_at	CMIP	80790	protein_coding
ENSG00000153820	228509_at	SPHKAP	80309	protein_coding
ENSG00000153822	222901_s_at	KCNJ16	3773	protein_coding
ENSG00000153822	219564_at	KCNJ16	3773	protein_coding
ENSG00000153823	237867_s_at	PID1	55022	protein_coding
ENSG00000153823	219093_at	PID1	55022	protein_coding
ENSG00000153827	201546_at	TRIP12	9320	protein_coding
ENSG00000153827	226993_at	TRIP12	9320	protein_coding
ENSG00000153832	1555195_at	FBXO36	130888	protein_coding
ENSG00000153832	236525_at	FBXO36	130888	protein_coding
ENSG00000153879	204203_at	CEBPG	1054	protein_coding
ENSG00000153879	225527_at	CEBPG	1054	protein_coding
ENSG00000153885	228683_s_at	KCTD15	79047	protein_coding
ENSG00000153885	218553_s_at	KCTD15	79047	protein_coding
ENSG00000153885	222664_at	KCTD15	79047	protein_coding
ENSG00000153885	222668_at	KCTD15	79047	protein_coding
ENSG00000153896	228093_at	ZNF599	148103	protein_coding
ENSG00000153896	243747_at	ZNF599	148103	protein_coding
ENSG00000153896	1558390_at	ZNF599	148103	protein_coding
ENSG00000153896	1558391_s_at	ZNF599	148103	protein_coding
ENSG00000153898	1555465_at	MCOLN2	255231	protein_coding
ENSG00000153898	230110_at	MCOLN2	255231	protein_coding
ENSG00000153902	242670_at	LGI4	163175	protein_coding
ENSG00000153902	227821_at	LGI4	163175	protein_coding
ENSG00000153904	1553565_s_at	DDAH1	23576	protein_coding
ENSG00000153904	209094_at	DDAH1	23576	protein_coding
ENSG00000153914	244287_at	SREK1	140890	protein_coding
ENSG00000153914	1568783_at	SREK1	140890	protein_coding
ENSG00000153914	243361_at	SREK1	140890	protein_coding
ENSG00000153914	212721_at	SREK1	140890	protein_coding
ENSG00000153914	238781_at	SREK1	140890	protein_coding
ENSG00000153914	235611_at	SREK1	140890	protein_coding
ENSG00000153922	204258_at	CHD1	1105	protein_coding
ENSG00000153922	235791_x_at	CHD1	1105	protein_coding
ENSG00000153923	220810_at	CLCA3P	9629	transcribed_unprocessed_pseudogene
ENSG00000153930	1553211_at	ANKFN1	162282	protein_coding
ENSG00000153930	244095_at	ANKFN1	162282	protein_coding
ENSG00000153933	1554623_x_at	DGKE	8526	protein_coding
ENSG00000153933	1554621_at	DGKE	8526	protein_coding
ENSG00000153933	207518_at	DGKE	8526	protein_coding
ENSG00000153933	238457_at	DGKE	8526	protein_coding
ENSG00000153933	238694_at	DGKE	8526	protein_coding
ENSG00000153936	230465_at	HS2ST1	9653	protein_coding
ENSG00000153936	203283_s_at	HS2ST1	9653	protein_coding
ENSG00000153936	203284_s_at	HS2ST1	9653	protein_coding
ENSG00000153936	203285_s_at	HS2ST1	9653	protein_coding
ENSG00000153944	243579_at	MSI2	124540	protein_coding
ENSG00000153944	239232_at	MSI2	124540	protein_coding
ENSG00000153944	1552364_s_at	MSI2	124540	protein_coding
ENSG00000153944	243010_at	MSI2	124540	protein_coding
ENSG00000153944	225238_at	MSI2	124540	protein_coding
ENSG00000153944	225237_s_at	MSI2	124540	protein_coding
ENSG00000153944	225240_s_at	MSI2	124540	protein_coding
ENSG00000153944	225233_at	MSI2	124540	protein_coding
ENSG00000153944	226134_s_at	MSI2	124540	protein_coding
ENSG00000153956	207050_at	CACNA2D1	781	protein_coding
ENSG00000153956	227623_at	CACNA2D1	781	protein_coding
ENSG00000153975	228330_at	ZUP1	221302	protein_coding
ENSG00000153976	219985_at	HS3ST3A1	9955	protein_coding
ENSG00000153982	1555606_a_at	GDPD1	284161	protein_coding
ENSG00000153982	1560227_at	GDPD1	284161	protein_coding
ENSG00000153982	238681_at	GDPD1	284161	protein_coding
ENSG00000153993	215643_at	SEMA3D	223117	protein_coding
ENSG00000153993	215324_at	SEMA3D	223117	protein_coding
ENSG00000154001	229322_at	PPP2R5E	5529	protein_coding
ENSG00000154001	228070_at	PPP2R5E	5529	protein_coding
ENSG00000154001	227630_at	PPP2R5E	5529	protein_coding
ENSG00000154007	231622_at	ASB17	127247	protein_coding
ENSG00000154016	206620_at	GRAP	10750	protein_coding
ENSG00000154016	229726_at	GRAP	10750	protein_coding
ENSG00000154025	239707_at	SLC5A10	125206	protein_coding
ENSG00000154027	222862_s_at	AK5	26289	protein_coding
ENSG00000154027	219308_s_at	AK5	26289	protein_coding
ENSG00000154040	224279_s_at	CABYR	26256	protein_coding
ENSG00000154040	219928_s_at	CABYR	26256	protein_coding
ENSG00000154059	222698_s_at	IMPACT	55364	protein_coding
ENSG00000154059	218637_at	IMPACT	55364	protein_coding
ENSG00000154065	238332_at	ANKRD29	147463	protein_coding
ENSG00000154065	229308_at	ANKRD29	147463	protein_coding
ENSG00000154079	238504_at	SDHAF4	135154	protein_coding
ENSG00000154080	224400_s_at	CHST9	83539	protein_coding
ENSG00000154080	223737_x_at	CHST9	83539	protein_coding
ENSG00000154096	208850_s_at	THY1	7070	protein_coding
ENSG00000154096	208851_s_at	THY1	7070	protein_coding
ENSG00000154096	213869_x_at	THY1	7070	protein_coding
ENSG00000154099	222068_s_at	DNAAF1	123872	protein_coding
ENSG00000154099	215173_at	DNAAF1	123872	protein_coding
ENSG00000154102	227806_at	C16orf74	404550	protein_coding
ENSG00000154114	231997_at	TBCEL	219899	protein_coding
ENSG00000154114	227395_at	TBCEL	219899	protein_coding
ENSG00000154118	243679_at	JPH3	57338	protein_coding
ENSG00000154118	220188_at	JPH3	57338	protein_coding
ENSG00000154118	229294_at	JPH3	57338	protein_coding
ENSG00000154122	223094_s_at	ANKH	56172	protein_coding
ENSG00000154122	223092_at	ANKH	56172	protein_coding
ENSG00000154122	223093_at	ANKH	56172	protein_coding
ENSG00000154122	229176_at	ANKH	56172	protein_coding
ENSG00000154122	220076_at	ANKH	56172	protein_coding
ENSG00000154124	240834_at	OTULIN	90268	protein_coding
ENSG00000154124	228382_at	OTULIN	90268	protein_coding
ENSG00000154124	229268_at	OTULIN	90268	protein_coding
ENSG00000154127	228359_at	UBASH3B	84959	protein_coding
ENSG00000154127	228353_x_at	UBASH3B	84959	protein_coding
ENSG00000154127	238587_at	UBASH3B	84959	protein_coding
ENSG00000154127	238462_at	UBASH3B	84959	protein_coding
ENSG00000154133	220758_s_at	ROBO4	54538	protein_coding
