probe_id	Geneid	hgnc_symbol	entrezgene_id	biotype
8046213	ENSG00000144357	UBR3	130507	protein_coding
8046906	ENSG00000144366	GULP1	51454	protein_coding
8046895	ENSG00000144369	FAM171B	165215	protein_coding
8058052	ENSG00000144381	HSPD1	3329	protein_coding
8047187	ENSG00000144395	CCDC150	284992	protein_coding
8058486	ENSG00000144401	METTL21A	151194	protein_coding
8047952	ENSG00000144406	UNC80	285175	protein_coding
8047965	ENSG00000144406	UNC80	285175	protein_coding
8047910	ENSG00000144407	PTH2R	5746	protein_coding
8047829	ENSG00000144410	CPO	130749	protein_coding
8047596	ENSG00000144426	NBEAL1	65065	protein_coding
8047606	ENSG00000144426	NBEAL1	65065	protein_coding
7893608	ENSG00000144426	NBEAL1	65065	protein_coding
7896337	ENSG00000144426	NBEAL1	65065	protein_coding
7895831	ENSG00000144426	NBEAL1	65065	protein_coding
7893250	ENSG00000144426	NBEAL1	65065	protein_coding
8047635	ENSG00000144426	NBEAL1	65065	protein_coding
8058570	ENSG00000144445	KANSL1L	151050	protein_coding
8048081	ENSG00000144451	SPAG16	79582	protein_coding
8058708	ENSG00000144452	ABCA12	26154	protein_coding
8085094	ENSG00000144455	SUMF1	285362	protein_coding
8048763	ENSG00000144460	NYAP2	57624	protein_coding
8048772	ENSG00000144468	RHBDD1	84236	protein_coding
8049471	ENSG00000144476	ACKR3	57007	protein_coding
8049394	ENSG00000144481	TRPM8	79054	protein_coding
8059989	ENSG00000144485	HES6	55502	protein_coding
8049598	ENSG00000144488	ESPNL	339768	protein_coding
8060103	ENSG00000144504	ANKMY1	51281	protein_coding
8049088	ENSG00000144524	COPS7B	64708	protein_coding
8049097	ENSG00000144535	DIS3L2	129563	protein_coding
8077572	ENSG00000144550	CPNE9	151835	protein_coding
8077731	ENSG00000144554	FANCD2	2177	protein_coding
8085350	ENSG00000144559	TAMM41	132001	protein_coding
8085340	ENSG00000144560	VGLL4	9686	protein_coding
8078214	ENSG00000144566	RAB5A	5868	protein_coding
8048468	ENSG00000144567	RETREG2	79137	protein_coding
8048304	ENSG00000144579	CTDSP1	58190	protein_coding
8048340	ENSG00000144580	CNOT9	9125	protein_coding
8058849	ENSG00000144583	MARCHF4	57574	protein_coding
8048647	ENSG00000144589	STK11IP	114790	protein_coding
8048595	ENSG00000144591	GMPPA	29926	protein_coding
8085504	ENSG00000144596	GRIP2	80852	protein_coding
8078138	ENSG00000144597	EAF1	85403	protein_coding
8077323	ENSG00000144619	CNTN4	152330	protein_coding
8086008	ENSG00000144635	DYNC1LI1	51143	protein_coding
8078330	ENSG00000144642	RBMS3	27303	protein_coding
8085972	ENSG00000144644	GADL1	339896	protein_coding
8085984	ENSG00000144645	OSBPL10	114884	protein_coding
8086462	ENSG00000144647	POMGNT2	84892	protein_coding
8079117	ENSG00000144648	ACKR2	1238	protein_coding
8079131	ENSG00000144649	GASK1A	729085	protein_coding
8086330	ENSG00000144655	CSRNP1	64651	protein_coding
8078898	ENSG00000144659	SLC25A38	54977	protein_coding
8078619	ENSG00000144668	ITGA9	3680	protein_coding
8078772	ENSG00000144671	SLC22A14	9389	protein_coding
8078569	ENSG00000144674	GOLGA4	2803	protein_coding
8078650	ENSG00000144677	CTDSPL	10217	protein_coding
8078529	ENSG00000144681	STAC	6769	protein_coding
8085412	ENSG00000144711	IQSEC1	9922	protein_coding
8077944	ENSG00000144712	CAND2	23066	protein_coding
8085407	ENSG00000144713	RPL32	6161	protein_coding
8080810	ENSG00000144724	PTPRG	5793	protein_coding
8088264	ENSG00000144730	IL17RD	54756	protein_coding
8088830	ENSG00000144736	SHQ1	55164	protein_coding
8080896	ENSG00000144741	SLC25A26	115286	protein_coding
8088718	ENSG00000144744	UBA3	9039	protein_coding
8080926	ENSG00000144746	ARL6IP5	10550	protein_coding
8088700	ENSG00000144747	TMF1	7110	protein_coding
8088642	ENSG00000144749	LRIG1	26018	protein_coding
8088174	ENSG00000144771	LRTM1	57408	protein_coding
8079334	ENSG00000144791	LIMD1	8994	protein_coding
8079198	ENSG00000144792	ZNF660	285349	protein_coding
8081386	ENSG00000144802	NFKBIZ	64332	protein_coding
8081235	ENSG00000144810	COL8A1	1295	protein_coding
8081375	ENSG00000144815	NXPE3	91775	protein_coding
8081298	ENSG00000144820	ADGRG7	84873	protein_coding
8089329	ENSG00000144821	MYH15	22989	protein_coding
8081590	ENSG00000144824	PHLDB2	90102	protein_coding
8081612	ENSG00000144827	ABHD10	55347	protein_coding
8081620	ENSG00000144834	TAGLN3	29114	protein_coding
8081890	ENSG00000144837	PLA1A	51365	protein_coding
8089867	ENSG00000144840	RABL3	285282	protein_coding
8081880	ENSG00000144843	ADPRH	141	protein_coding
8089729	ENSG00000144847	IGSF11	152404	protein_coding
8089527	ENSG00000144848	ATG3	64422	protein_coding
8081925	ENSG00000144852	NR1I2	8856	protein_coding
8081686	ENSG00000144857	BOC	91653	protein_coding
8082816	ENSG00000144867	SRPRB	58477	protein_coding
8082767	ENSG00000144868	TMEM108	66000	protein_coding
8083240	ENSG00000144891	AGTR1	185	protein_coding
8083360	ENSG00000144893	MED12L	116931	protein_coding
8083333	ENSG00000144895	EIF2A	83939	protein_coding
8090314	ENSG00000144908	ALDH1L1	10840	protein_coding
8090277	ENSG00000144909	OSBPL11	114885	protein_coding
8083166	ENSG00000144935	TRPC1	7220	protein_coding
8092177	ENSG00000144959	NCEH1	57552	protein_coding
8092187	ENSG00000144962	SPATA16	83893	protein_coding
8084742	ENSG00000145012	LPP	4026	protein_coding
8092888	ENSG00000145014	TMEM44	93109	protein_coding
8093230	ENSG00000145016	RUBCN	9711	protein_coding
8087419	ENSG00000145020	AMT	275	protein_coding
8079746	ENSG00000145022	TCTA	6988	protein_coding
8086981	ENSG00000145040	UCN2	90226	protein_coding
8087748	ENSG00000145041	DCAF1	9730	protein_coding
8080084	ENSG00000145050	MANF	7873	protein_coding
8050293	ENSG00000145063	AC062028.1	NA	lncRNA
8081959	ENSG00000145087	STXBP5L	9515	protein_coding
8082003	ENSG00000145088	EAF2	55840	protein_coding
8089970	ENSG00000145103	ILDR1	286676	protein_coding
8092978	ENSG00000145113	MUC4	4585	protein_coding
8094301	ENSG00000145147	SLIT2	9353	protein_coding
8084303	ENSG00000145191	EIF2B5	8893	protein_coding
8084648	ENSG00000145192	AHSG	197	protein_coding
8084382	ENSG00000145198	VWA5B2	90113	protein_coding
8098822	ENSG00000145214	DGKQ	1609	protein_coding
8095048	ENSG00000145216	FIP1L1	81608	protein_coding
8098848	ENSG00000145217	SLC26A1	10861	protein_coding
8099107	ENSG00000145220	LYAR	55646	protein_coding
8100603	ENSG00000145241	CENPC	1060	protein_coding
8100578	ENSG00000145242	EPHA5	2044	protein_coding
8100154	ENSG00000145244	CORIN	10699	protein_coding
8094911	ENSG00000145246	ATP10D	57205	protein_coding
8100298	ENSG00000145247	OCIAD2	132299	protein_coding
8094960	ENSG00000145248	SLC10A4	201780	protein_coding
8101609	ENSG00000145283	SLC10A6	345274	protein_coding
8101366	ENSG00000145284	SCD5	79966	protein_coding
8101429	ENSG00000145287	PLAC8	51316	protein_coding
8096081	ENSG00000145293	ENOPH1	58478	protein_coding
8095484	ENSG00000145309	CABS1	85438	protein_coding
8100853	ENSG00000145321	GC	2638	protein_coding
8101916	ENSG00000145331	TRMT10A	93587	protein_coding
8101624	ENSG00000145332	KLHL8	57563	protein_coding
8101762	ENSG00000145335	SNCA	6622	protein_coding
8102171	ENSG00000145348	TBCK	93627	protein_coding
8102415	ENSG00000145349	CAMK2D	817	protein_coding
8096663	ENSG00000145354	CISD2	493856	protein_coding
8101952	ENSG00000145358	DDIT4L	115265	protein_coding
8096959	ENSG00000145362	ANK2	287	protein_coding
8102362	ENSG00000145365	TIFA	92610	protein_coding
8097262	ENSG00000145375	SPATA5	166378	protein_coding
8102523	ENSG00000145384	FABP2	2169	protein_coding
8102643	ENSG00000145386	CCNA2	890	protein_coding
8097066	ENSG00000145388	METTL14	57721	protein_coding
8097098	ENSG00000145390	USP53	54532	protein_coding
8102848	ENSG00000145391	SETD7	80854	protein_coding
8103485	ENSG00000145414	NAF1	92345	protein_coding
8103508	ENSG00000145416	MARCHF1	55016	protein_coding
8103254	ENSG00000145423	SFRP2	6423	protein_coding
8103244	ENSG00000145428	RNF175	285533	protein_coding
8103399	ENSG00000145431	PDGFC	56034	protein_coding
8103622	ENSG00000145439	CBR4	84869	protein_coding
8103778	ENSG00000145451	GLRA3	8001	protein_coding
8098637	ENSG00000145476	CYP4V2	285440	protein_coding
8104492	ENSG00000145491	ROPN1L	83853	protein_coding
8104298	ENSG00000145494	NDUFS6	4726	protein_coding
8104463	ENSG00000145495	MARCHF6	10299	protein_coding
8104253	ENSG00000145506	NKD2	85409	protein_coding
8111220	ENSG00000145526	CDH18	1016	protein_coding
8104321	ENSG00000145536	ADAMTS16	170690	protein_coding
8104369	ENSG00000145545	SRD5A1	6715	protein_coding
8111153	ENSG00000145555	MYO10	4651	protein_coding
8104570	ENSG00000145569	OTULINL	54491	protein_coding
8111814	ENSG00000145592	RPL37	6167	protein_coding
8104912	ENSG00000145604	SKP2	6502	protein_coding
8105040	ENSG00000145623	OSMR	9180	protein_coding
8111512	ENSG00000145626	UGT3A1	133688	protein_coding
8112202	ENSG00000145632	PLK2	10769	protein_coding
8105607	ENSG00000145642	SHISAL2B	100132916	protein_coding
8105340	ENSG00000145649	GZMA	3001	protein_coding
8105778	ENSG00000145675	PIK3R1	5295	protein_coding
8112971	ENSG00000145681	HAPLN1	1404	protein_coding
8112803	ENSG00000145685	LHFPL2	10184	protein_coding
8112940	ENSG00000145687	SSBP2	23635	protein_coding
8106504	ENSG00000145692	BHMT	635	protein_coding
8112672	ENSG00000145700	ANKRD31	256006	protein_coding
8106354	ENSG00000145703	IQGAP2	10788	protein_coding
8106418	ENSG00000145708	CRHBP	1393	protein_coding
8106784	ENSG00000145715	RASA1	5921	protein_coding
8113278	ENSG00000145721	LIX1	167410	protein_coding
8113403	ENSG00000145723	GIN1	54826	protein_coding
8107164	ENSG00000145725	PPIP5K2	23262	protein_coding
8107133	ENSG00000145730	PAM	5066	protein_coding
8177560	ENSG00000145734	BDP1	55814	protein_coding
8106025	ENSG00000145734	BDP1	55814	protein_coding
8105801	ENSG00000145740	SLC30A5	64924	protein_coding
8106181	ENSG00000145741	BTF3	689	protein_coding
8113445	ENSG00000145743	FBXL17	64839	protein_coding
8113202	ENSG00000145757	SPATA9	83890	protein_coding
8107270	ENSG00000145777	TSLP	85480	protein_coding
8107520	ENSG00000145779	TNFAIP8	25816	protein_coding
8113616	ENSG00000145780	FEM1C	56929	protein_coding
8107458	ENSG00000145781	COMMD10	51397	protein_coding
8113651	ENSG00000145782	ATG12	9140	protein_coding
8107722	ENSG00000145794	MEGF10	84466	protein_coding
8107823	ENSG00000145808	ADAMTS19	171019	protein_coding
8114829	ENSG00000145817	YIPF5	81555	protein_coding
8108873	ENSG00000145819	ARHGAP26	23092	protein_coding
8114249	ENSG00000145824	CXCL14	9547	protein_coding
8114263	ENSG00000145826	LECT2	3950	protein_coding
8108199	ENSG00000145832	SLC25A48	153328	protein_coding
8108134	ENSG00000145833	DDX46	9879	protein_coding
8114256	ENSG00000145839	IL9	3578	protein_coding
8115445	ENSG00000145850	TIMD4	91937	protein_coding
8115562	ENSG00000145860	RNF145	153830	protein_coding
8115594	ENSG00000145861	C1QTNF2	114898	protein_coding
8109651	ENSG00000145863	GABRA6	2559	protein_coding
8115651	ENSG00000145864	GABRB2	2561	protein_coding
8109062	ENSG00000145868	FBXO38	81545	protein_coding
8109049	ENSG00000145879	SPINK7	84651	protein_coding
8109149	ENSG00000145882	PCYOX1L	78991	protein_coding
8115355	ENSG00000145888	GLRA1	2741	protein_coding
8115210	ENSG00000145901	TNIP1	10318	protein_coding
8109368	ENSG00000145907	G3BP1	10146	protein_coding
8115196	ENSG00000145908	ZNF300	91975	protein_coding
8110430	ENSG00000145911	N4BP3	23138	protein_coding
8116168	ENSG00000145912	NHP2	55651	protein_coding
8110437	ENSG00000145916	RMND5B	64777	protein_coding
8115865	ENSG00000145919	BOD1	91272	protein_coding
8110114	ENSG00000145920	CPLX2	10814	protein_coding
8109752	ENSG00000145934	TENM2	57451	protein_coding
8115756	ENSG00000145936	KCNMB1	3779	protein_coding
8116658	ENSG00000145945	FAM50B	26240	protein_coding
8123584	ENSG00000145949	MYLK4	340156	protein_coding
8123685	ENSG00000145975	FAM217A	222826	protein_coding
8123961	ENSG00000145979	TBC1D7	51256	protein_coding
8116724	ENSG00000145982	FARS2	10667	protein_coding
8123976	ENSG00000145990	GFOD1	54438	protein_coding
8123981	ENSG00000145990	GFOD1	54438	protein_coding
8117140	ENSG00000145996	CDKAL1	54901	protein_coding
8108749	ENSG00000146001	PCDHB18P	54660	transcribed_unprocessed_pseudogene
8108453	ENSG00000146005	PSD2	84249	protein_coding
8114470	ENSG00000146006	LRRTM2	26045	protein_coding
8108620	ENSG00000146007	ZMAT2	153527	protein_coding
8114415	ENSG00000146013	GFRA3	2676	protein_coding
8114300	ENSG00000146021	KLHL3	26249	protein_coding
8124196	ENSG00000146038	DCDC2	51473	protein_coding
8117304	ENSG00000146039	SLC17A4	10050	protein_coding
8117301	ENSG00000146047	H2BC1	255626	protein_coding
8117189	ENSG00000146049	KAAG1	353219	protein_coding
8116504	ENSG00000146054	TRIM7	81786	protein_coding
8110649	ENSG00000146063	TRIM41	90933	protein_coding
8110166	ENSG00000146066	HIGD2A	192286	protein_coding
8116113	ENSG00000146067	FAM193B	54540	protein_coding
8126784	ENSG00000146070	PLA2G7	7941	protein_coding
8126839	ENSG00000146072	TNFRSF21	27242	protein_coding
8115927	ENSG00000146083	RNF44	22838	protein_coding
8126860	ENSG00000146085	MMUT	4594	protein_coding
8116384	ENSG00000146090	RASGEF1C	255426	protein_coding
8116086	ENSG00000146094	DOK3	79930	protein_coding
8117522	ENSG00000146109	ABT1	29777	protein_coding
8124798	ENSG00000146112	PPP1R18	170954	protein_coding
8119357	ENSG00000146122	DAAM2	23500	protein_coding
8120411	ENSG00000146143	PRIM2	5558	protein_coding
8120300	ENSG00000146147	MLIP	90523	protein_coding
8127180	ENSG00000146151	HMGCLL1	54511	protein_coding
8127380	ENSG00000146166	LGSN	51557	protein_coding
8119132	ENSG00000146192	FGD2	221472	protein_coding
8118890	ENSG00000146197	SCUBE3	222663	protein_coding
8049799	ENSG00000146205	ANO7	50636	protein_coding
8126531	ENSG00000146215	CRIP3	401262	protein_coding
8119765	ENSG00000146216	TTBK1	84630	protein_coding
8126674	ENSG00000146221	TCTE1	202500	protein_coding
8119595	ENSG00000146223	RPL7L1	285855	protein_coding
8180356	ENSG00000146223	RPL7L1	285855	protein_coding
8126666	ENSG00000146232	NFKBIE	4794	protein_coding
8126770	ENSG00000146233	CYP39A1	51302	protein_coding
8120880	ENSG00000146242	TPBG	7162	protein_coding
8120826	ENSG00000146243	IRAK1BP1	134728	protein_coding
8127698	ENSG00000146247	PHIP	55023	protein_coding
8120932	ENSG00000146250	PRSS35	167681	protein_coding
8128329	ENSG00000146263	MMS22L	253714	protein_coding
8128371	ENSG00000146267	FAXC	84553	protein_coding
8128087	ENSG00000146276	GABRR1	2569	protein_coding
8121076	ENSG00000146278	PNRC1	10957	protein_coding
8121087	ENSG00000146281	PM20D2	135293	protein_coding
8128013	ENSG00000146282	RARS2	57038	protein_coding
8128638	ENSG00000146285	SCML4	256380	protein_coding
8129273	ENSG00000146350	TBC1D32	221322	protein_coding
8121803	ENSG00000146352	CLVS2	134829	protein_coding
8121454	ENSG00000146360	GPR6	2830	protein_coding
8121825	ENSG00000146373	RNF217	154214	protein_coding
8121916	ENSG00000146374	RSPO3	84870	protein_coding
8129458	ENSG00000146376	ARHGAP18	93663	protein_coding
8129610	ENSG00000146378	TAAR2	9287	protein_coding
8122131	ENSG00000146383	TAAR6	319100	protein_coding
8122129	ENSG00000146385	TAAR8	83551	protein_coding
8122336	ENSG00000146386	ABRACL	58527	protein_coding
8129615	ENSG00000146399	TAAR1	134864	protein_coding
8129649	ENSG00000146409	SLC18B1	116843	protein_coding
8129763	ENSG00000146410	MTFR2	113115	protein_coding
8129666	ENSG00000146411	SLC2A12	154091	protein_coding
8130038	ENSG00000146414	SHPRH	257218	protein_coding
8122396	ENSG00000146416	AIG1	51390	protein_coding
8130499	ENSG00000146425	DYNLT1	6993	protein_coding
8122933	ENSG00000146426	TIAM2	26230	protein_coding
8123062	ENSG00000146433	TMEM181	57583	protein_coding
8123155	ENSG00000146453	PNLDC1	154197	protein_coding
8123129	ENSG00000146457	WTAP	9589	protein_coding
7899957	ENSG00000146463	ZMYM4	9202	protein_coding
8122865	ENSG00000146469	VIP	7432	protein_coding
8122818	ENSG00000146476	ARMT1	79624	protein_coding
8123246	ENSG00000146477	SLC22A3	6581	protein_coding
8130982	ENSG00000146521	LINC01558	26238	lncRNA
8138277	ENSG00000146530	VWDE	221806	protein_coding
8138258	ENSG00000146530	VWDE	221806	protein_coding
8137865	ENSG00000146535	GNA12	2768	protein_coding
8137700	ENSG00000146540	C7orf50	84310	protein_coding
8131205	ENSG00000146555	SDK1	221935	protein_coding
8131427	ENSG00000146576	C7orf26	79034	protein_coding
8131292	ENSG00000146587	RBAK	57786	protein_coding
8131996	ENSG00000146592	CREB5	9586	protein_coding
8138450	ENSG00000146618	FERD3L	222894	protein_coding
8132860	ENSG00000146648	EGFR	1956	protein_coding
8132707	ENSG00000146666	LINC00525	84847	lncRNA
7949364	ENSG00000146670	CDCA5	113130	protein_coding
8139488	ENSG00000146674	IGFBP3	3486	protein_coding
8139430	ENSG00000146676	PURB	5814	protein_coding
8132589	ENSG00000146677	AC004453.1	NA	processed_pseudogene
8132694	ENSG00000146678	IGFBP1	3484	protein_coding
8140403	ENSG00000146700	SSC4D	136853	protein_coding
8133690	ENSG00000146701	MDH2	4191	protein_coding
8140433	ENSG00000146707	POMZP3	22932	protein_coding
8132929	ENSG00000146729	NIPSNAP2	2631	protein_coding
8132943	ENSG00000146731	CCT6A	908	protein_coding
8139737	ENSG00000146733	PSPH	5723	protein_coding
8140028	ENSG00000146755	TRIM50	135892	protein_coding
8133089	ENSG00000146757	ZNF92	168374	protein_coding
8142104	ENSG00000146776	ATXN7L1	222255	protein_coding
8142102	ENSG00000146776	ATXN7L1	222255	protein_coding
8142100	ENSG00000146776	ATXN7L1	222255	protein_coding
8142098	ENSG00000146776	ATXN7L1	222255	protein_coding
8142096	ENSG00000146776	ATXN7L1	222255	protein_coding
8142087	ENSG00000146776	ATXN7L1	222255	protein_coding
8142407	ENSG00000146802	TMEM168	64418	protein_coding
8135804	ENSG00000146809	ASB15	142685	protein_coding
8141445	ENSG00000146826	MAP11	55262	protein_coding
8134965	ENSG00000146828	SLC12A9	56996	protein_coding
8141595	ENSG00000146830	GIGYF1	64599	protein_coding
8141363	ENSG00000146833	TRIM4	89122	protein_coding
8134821	ENSG00000146834	MEPCE	56257	protein_coding
8134915	ENSG00000146839	ZAN	7455	protein_coding
8142912	ENSG00000146842	TMEM209	84928	protein_coding
8136370	ENSG00000146856	AGBL3	340351	protein_coding
8136391	ENSG00000146857	STRA8	346673	protein_coding
8143270	ENSG00000146858	ZC3HAV1L	92092	protein_coding
8136388	ENSG00000146859	TMEM140	55281	protein_coding
8009014	ENSG00000146872	TLK2	11011	protein_coding
8143575	ENSG00000146904	EPHA1	2041	protein_coding
8137584	ENSG00000146909	NOM1	64434	protein_coding
8144072	ENSG00000146910	CNPY1	285888	protein_coding
8144153	ENSG00000146918	NCAPG2	54892	protein_coding
8143887	ENSG00000146926	ASB10	136371	protein_coding
8171205	ENSG00000146938	NLGN4X	57502	protein_coding
8165934	ENSG00000146950	SHROOM2	357	protein_coding
8136580	ENSG00000146955	RAB19	401409	protein_coding
8136539	ENSG00000146963	LUC7L2	51631	protein_coding
8143397	ENSG00000146966	DENND2A	27147	protein_coding
8171472	ENSG00000147003	CLTRN	57393	protein_coding
8171684	ENSG00000147010	SH3KBP1	30011	protein_coding
8172022	ENSG00000147027	TMEM47	83604	protein_coding
8166714	ENSG00000147036	LANCL3	347404	protein_coding
8166747	ENSG00000147041	SYTL5	94122	protein_coding
8172158	ENSG00000147044	CASK	8573	protein_coding
8166956	ENSG00000147050	KDM6A	7403	protein_coding
8173198	ENSG00000147059	SPIN2A	54466	protein_coding
8167965	ENSG00000147065	MSN	4478	protein_coding
8172660	ENSG00000147081	AKAP4	8852	protein_coding
8167625	ENSG00000147082	CCNB3	85417	protein_coding
8173531	ENSG00000147099	HDAC8	55869	protein_coding
8168424	ENSG00000147100	SLC16A2	6567	protein_coding
8172254	ENSG00000147113	DIPK2B	79742	protein_coding
8167152	ENSG00000147117	ZNF157	7712	protein_coding
8172369	ENSG00000147118	ZNF182	7569	protein_coding
8166999	ENSG00000147119	CHST7	56548	protein_coding
8166989	ENSG00000147121	KRBOX4	55634	protein_coding
8172296	ENSG00000147123	NDUFB11	54539	protein_coding
8172307	ENSG00000147124	ZNF41	7592	protein_coding
8168135	ENSG00000147127	RAB41	347517	protein_coding
8173457	ENSG00000147130	ZMYM3	9203	protein_coding
8168303	ENSG00000147133	TAF1	6872	protein_coding
8168531	ENSG00000147138	GPR174	84636	protein_coding
8168280	ENSG00000147140	NONO	4841	protein_coding
7892599	ENSG00000147140	NONO	4841	protein_coding
7895088	ENSG00000147140	NONO	4841	protein_coding
7893074	ENSG00000147140	NONO	4841	protein_coding
7894937	ENSG00000147140	NONO	4841	protein_coding
7895437	ENSG00000147140	NONO	4841	protein_coding
7895594	ENSG00000147140	NONO	4841	protein_coding
7892502	ENSG00000147140	NONO	4841	protein_coding
7895344	ENSG00000147140	NONO	4841	protein_coding
7895117	ENSG00000147140	NONO	4841	protein_coding
7894269	ENSG00000147140	NONO	4841	protein_coding
7896098	ENSG00000147140	NONO	4841	protein_coding
7893780	ENSG00000147140	NONO	4841	protein_coding
7893719	ENSG00000147140	NONO	4841	protein_coding
7893094	ENSG00000147140	NONO	4841	protein_coding
7895719	ENSG00000147140	NONO	4841	protein_coding
7895332	ENSG00000147140	NONO	4841	protein_coding
7893917	ENSG00000147140	NONO	4841	protein_coding
7892639	ENSG00000147140	NONO	4841	protein_coding
8167430	ENSG00000147144	CCDC120	90060	protein_coding
8168517	ENSG00000147145	LPAR4	2846	protein_coding
8167305	ENSG00000147155	EBP	10682	protein_coding
8173349	ENSG00000147160	AWAT2	158835	protein_coding
8168316	ENSG00000147162	OGT	8473	protein_coding
8173430	ENSG00000147164	SNX12	29934	protein_coding
8168291	ENSG00000147166	ITGB1BP2	26548	protein_coding
8173444	ENSG00000147168	IL2RG	3561	protein_coding
8168345	ENSG00000147174	GCNA	93953	protein_coding
8168589	ENSG00000147180	ZNF711	7552	protein_coding
8168638	ENSG00000147183	CPXCR1	53336	protein_coding
8168691	ENSG00000147202	DIAPH2	1730	protein_coding
8174207	ENSG00000147206	NXF3	56000	protein_coding
8174317	ENSG00000147223	RIPPLY1	92129	protein_coding
8169240	ENSG00000147224	PRPS1	5631	protein_coding
8169158	ENSG00000147231	RADX	55086	protein_coding
8169235	ENSG00000147234	FRMPD3	84443	protein_coding
8169447	ENSG00000147246	HTR2C	3358	protein_coding
8169541	ENSG00000147251	DOCK11	139818	protein_coding
8175121	ENSG00000147255	IGSF1	3547	protein_coding
8169931	ENSG00000147256	ARHGAP36	158763	protein_coding
8175234	ENSG00000147257	GPC3	2719	protein_coding
8175098	ENSG00000147262	GPR119	139760	protein_coding
8175420	ENSG00000147274	RBMX	27316	protein_coding
8144361	ENSG00000147316	MCPH1	79648	protein_coding
8149258	ENSG00000147324	MFHAS1	9258	protein_coding
8144239	ENSG00000147364	FBXO25	26260	protein_coding
8170513	ENSG00000147378	FATE1	89885	protein_coding
8170531	ENSG00000147381	MAGEA4	4103	protein_coding
8170590	ENSG00000147383	NSDHL	50814	protein_coding
8170602	ENSG00000147394	ZNF185	7739	protein_coding
8175755	ENSG00000147400	CETN2	1069	protein_coding
8170859	ENSG00000147403	RPL10	6134	protein_coding
8149574	ENSG00000147408	CSGALNACT1	55790	protein_coding
8144931	ENSG00000147416	ATP6V1B2	526	protein_coding
8149942	ENSG00000147419	CCDC25	55246	protein_coding
8145636	ENSG00000147421	HMBOX1	79618	protein_coding
8146230	ENSG00000147432	CHRNB3	1142	protein_coding
8150550	ENSG00000147434	CHRNA6	8973	protein_coding
8149849	ENSG00000147437	GNRH1	2796	protein_coding
8149707	ENSG00000147439	BIN3	55909	protein_coding
8149638	ENSG00000147443	DOK2	9046	protein_coding
8145281	ENSG00000147454	SLC25A37	51312	protein_coding
8145291	ENSG00000147454	SLC25A37	51312	protein_coding
8145259	ENSG00000147457	CHMP7	91782	protein_coding
8145365	ENSG00000147459	DOCK5	80005	protein_coding
8150253	ENSG00000147465	STAR	6770	protein_coding
8145854	ENSG00000147471	PLPBP	11212	protein_coding
8145835	ENSG00000147475	ERLIN2	11160	protein_coding
8146403	ENSG00000147481	SNTG1	54212	protein_coding
8150704	ENSG00000147485	PXDNL	137902	protein_coding
8150722	ENSG00000147488	ST18	9705	protein_coding
8146435	ENSG00000147509	RGS20	8601	protein_coding
8145954	ENSG00000147526	TACC1	6867	protein_coding
8146122	ENSG00000147533	GOLGA7	51125	protein_coding
8150276	ENSG00000147535	PLPP5	84513	protein_coding
8146130	ENSG00000147536	GINS4	84296	protein_coding
8150287	ENSG00000147548	NSD3	54904	protein_coding
8146660	ENSG00000147570	DNAJC5B	85479	protein_coding
8151092	ENSG00000147571	CRH	1392	protein_coding
8146669	ENSG00000147573	TRIM55	84675	protein_coding
8146687	ENSG00000147576	ADHFE1	137872	protein_coding
8151471	ENSG00000147586	MRPS28	28957	protein_coding
8151525	ENSG00000147588	PMP2	5375	protein_coding
8151296	ENSG00000147592	LACTB2	51110	protein_coding
8151240	ENSG00000147596	PRDM14	63978	protein_coding
8146914	ENSG00000147601	TERF1	7013	protein_coding
8151633	ENSG00000147613	PSKH2	85481	protein_coding
8147145	ENSG00000147614	ATP6V0D2	245972	protein_coding
8152355	ENSG00000147642	SYBU	55638	protein_coding
8152264	ENSG00000147647	DPYS	1807	protein_coding
8147483	ENSG00000147649	MTDH	92140	protein_coding
8152280	ENSG00000147650	LRP12	29967	protein_coding
8147970	ENSG00000147654	EBAG9	9166	protein_coding
8152314	ENSG00000147655	RSPO2	340419	protein_coding
8147654	ENSG00000147669	POLR2K	5440	protein_coding
8148040	ENSG00000147676	MAL2	114569	protein_coding
8152465	ENSG00000147677	EIF3H	8667	protein_coding
8147994	ENSG00000147679	UTP23	84294	protein_coding
8148270	ENSG00000147684	NDUFB9	4715	protein_coding
8152759	ENSG00000147687	TATDN1	83940	protein_coding
8180269	ENSG00000147687	TATDN1	83940	protein_coding
8148184	ENSG00000147689	FAM83A	84985	protein_coding
8152828	ENSG00000147697	GSDMC	56169	protein_coding
8153071	ENSG00000147724	FAM135B	51059	protein_coding
8148941	ENSG00000147789	ZNF7	7553	protein_coding
8153876	ENSG00000147799	ARHGAP39	80728	protein_coding
8153762	ENSG00000147804	SLC39A4	55630	protein_coding
8153430	ENSG00000147813	NAPRT	93100	protein_coding
8154100	ENSG00000147852	VLDLR	7436	protein_coding
8159945	ENSG00000147853	AK3	50808	protein_coding
8154316	ENSG00000147854	UHRF2	115426	protein_coding
8160138	ENSG00000147862	NFIB	4781	protein_coding
8160163	ENSG00000147869	CER1	9350	protein_coding
8160297	ENSG00000147872	PLIN2	123	protein_coding
8160401	ENSG00000147873	IFNA5	3442	protein_coding
8160284	ENSG00000147874	HAUS6	54801	protein_coding
8160452	ENSG00000147883	CDKN2B	1030	protein_coding
8160392	ENSG00000147885	IFNA16	3449	protein_coding
